question,answer
"In 2019 I loved a girl, Both loved each other  we had physical relation too.In 2020, but due to some mis understanding she left me and roamed,slept,become pregnant and done abortion also with another guy.From that day she used to blak mail me I gave around 2 lakhs to be calm.
In Oct 2021,She asked me for an Iphone ,I denied she kept FIR on 27/10/2021  (Sec 376,417 of IPC).but i never raped her. She has targeted to remove my job.
I dont have  much proofs of recording and photos.In FIR also she wrote her friend names as proofs of love.
She has full police support. I have some WhatsApp chats/Photos of her and her BFs,But police is not listening at all.Police is telling me I will be bind the bars if I have anything to say plz speak in court.
police are searching for me to arrest ,I kept a lawyer I gave the fee also  now lawyer is saying its difficult to get anticipatory bail for sec 376.
Now what to do????I dont want to loose my job.
Tell me the procedure for proving a rape case in court( Visakhapatnam, Andhra Pradesh )","Dear client,Any recordings or chats claiming you were not at fault may help. Moreover, you can file a counter suit claiming defamation or that she's providing false information in court. There is nothing definitive you can say in court which will help you prove a false rape case.Thank you."
"My friend had beaten a Sub Registrar using his hands and legs, also pushed a couple of people who tried to stop. Under what sections can this case fall?
Is it non-bailable?

Also, the other party is saying they will keep it under section 307 and non-bailable.
Any help in this matter si highly appreciated.
Thanks in advance!( Hyderabad, Telangana )",Considering facts of the case your friend will be charged u/s 353 of IPC .it's a non bailable offence and sessions court having jurisdiction to file the bail.The punishment for this section increased to five years.
"My wife has filed wrong DVC case 3 years back. In the affedevit she has falsely mentioned that she has no means of earning and obtained maintenance order from the court. I approached her company and obtained her experience letter.

Question:
1. Do we need to file a separate 193 ipc case against my wife in the lower court or can we give a 193 ipc petition to the same DVC case court.

2. What is the time limit or limitation for filing 193 ipc in the lower court. Since it is a criminal case I think there will be no time limit. Please confirm.( Hyderabad, Telangana )","Dear client,Hon'ble Supreme Court held that private complaint alleging offence under sec 193 IPC is not maintainable. You can file petition under section 340 Cr.PC read with 195 (1)(b) Cr.PC and then court proceed for case of false evidence.Thank You."
"sir, my wife got into an argument with me on April 13th and left home. I have filed a case under section 9 conjugal rights to come to Kapura. After the court gave notice, my wife lodged a 498A complaint at the police station. My wife marks memos are near me. They have filed a 498A complaint at the police station and are threatening the CI with filing a case and sending them to jail if they do not do so. I can tell you what to do( Prakasam, Andhra Pradesh )","Dear client,You may file an FIR against your wife for false 498A complaint: You can also file an FIR against your wife for blackmailing or filing a false 498A case against you. The sections you may file a case under are Section 500 (defamation), Section 120B (criminal conspiracy), Section 191 (giving false evidence), Section 227 (violation of condition of remission of punishment), and Section 506 (Punishment for criminal intimidation).You can also start collecting proof such as:Collection of all the evidence and related documents: First of all, the person falsely accused must try to catch hold of all the corroborative evidence and documents related to the case. Any conversation over the phone between the wife and the husband or his relatives, or any call recordings of the conversation or text messages, or any proof that the wife has left her husbandâs home at her own will.Thank you."
"Husband filed written complaint in local police station in July 2020 regarding theft by wife & her parents from locked home of material worth 3 lac rupees including golden ornament . As police didn't take any cognizance of written complaint , husband filed written complaint to CP . Then also no cognizance was taken.
Meanwhile, husband filed RTI Application with local police station & because of that police took statement of all applicant & non applicants & concluded in their report that there is no theft occurred as it is done by wife .
Thereafter, husband filed petition in court under section 156(3). After 1 year, court directed police station to register FIR against wife & her parents under IPC 378, 379 & 34 & directed to submit final report within 1 month from date of court order.
My question is whether, non applicants will be arrested or not  after court already directed for registration of FIR & whether police station will again conclude that whether theft not occurred as it is by wife ? Please explain in detail.( Mumbai, Maharashtra )","A.Dear Sir,It depends upon the evidence produced by the other side. Normally, it will not be a looked into seriously and no arrest will be made and at the most charge sheet may be made if there is material evidence."
"Is it illegal or crime to use someone else profile picture as my profile my profile picture in social media although the image of that person can be downloaded over internet( Guwahati, Assam )","A.Dear Sir,It is called offence of impersonation. It is a criminal offence."
"I filed police complaint in January 2021. After no action, I approach SSP in May 2021. Still no action, so I filed 156.3 before CJM in August 2021. 5 dates have passed seeking ATR from police. Next date in November to seek ATR. 11 months have passed but not even FIR is being filed. How to get the FIR registered? What should be the next step? Lawyers don't help much and are very lazy to help .( Dehradun, Uttarakhand )","A.Dear Sir,Normally, if your complaint referred to the concerned police station under Section 156(3) of Cr.P.C then the concerned police officer has to issue FIR immediately filing which you may report the matter to the registrar of High Court to initiate suo-motto contempt against such police officer for violating orders of the Magistrate."
"She was my friend and we live in a room. We both given 8k and 8k to owner. I left the room after 10 days. But she is not written my 4k even after 1 month is passed. I told her to take my 4k also but I don't want to have any connection with her so I told her to leave the room and I will pay you extra. But she is not agreed. So to convince her I send one message that I will hurt myself and you will be responsible then also she abuse and tell that she will complain. What should I do now.( Indore, Madhya Pradesh )",You were not supposed to send a message like that for petty matters. Anyways you are not to do anything and just ignore all that happened in past and move on. If your friend is willing to give the money then fine or else forget it and move on else you can land yourself into unnecessary legal issues.
"Dear Sir/Mam,
I got a threat from my Mr Anas Khan (brother-in-law), where he threatened that he will murder me if I come to my wife's place. I want legal help regarding the same( Aligarh, Uttar Pradesh )",You need to intimate this to your local police through a general diary and let them know bout all. No need to file an FIR but just intimate the police. You can take help of local lawyer to visit the police station or speak to the lawyer for better clarity.
"The real estate agent sold my residential land to Mr. C at a price higher (75 lakh) than the one he negotiated (70 lakh) with me on 01/08/2021. When I objected, he told me that he sold the plot to Mr. A at 70 Lakh and A sold to B at higher price and then B to sold to C at some margins. He did not make Agreement to sell with either party. He made the funds 9.70 lakh transferred to my account from Mr. C 
The plot is allotted by Yamuna Expressway Industrial Development authority (YEIDA). The procedure for sale includes (1) transfer of plot by the YEIDA (2) registration of sale deed at Registrar office. 
On sept 09, he got signed docs including agreement to sell for Rs. 55.25 lakh between me and C, paid me diff in cash (Rs. 70 â 55.25) and kept remaining cash (Rs. 75 â 70) in cash with him. The docs submitted to YEIDA for transfer in their records. I didnât know about the sale at higher price to C till the docs for transfer were signed and submitted to YIEDA.  
YIEDA has issued the transfer letter valid for 6 months, by then the sale deed is to be registered else, transfer will be void.
(a)	Can I say I am supposed to transfer the plot to Mr. A and transfer made to Mr. C is null and void.
(b)	Can A and B be liable for payment of stamp duty on purchase of property without any agreement in place, based on phone recording confirming sale to Mr. A and B by the property agent.
(c)	Can property agent be held liable for not offering the entire consideration to me at which the property is sold to C and cheating with me by creating false buyer A and B.( Noida, Uttar Pradesh )","A.Dear Sir,It is very difficult to approach civil Court and get judgments within a span of few months.I could have explained more if background is known to me.Please give me FIVE STAR if satisfied by my answers."
"My first motion has been done and my wife had her recieved alimony amount and according to settlement she has cancelled the 498a FIR and has withdrawn the Domestic violence case but now in second motion she is denying to attend court and I want to ask can she again reopen or 498a and Domestic violence case or she can file new case on me to harrass me again as their family is sharp minded and want to harrass me( Chandigarh, Chandigarh )","Dear Sir,You can lodge contempt of Court case since she has received part of alimony and signed mutual divorce papers or other relevant papers and now she cannot turn the tables and reopen the cases. You may approach High Court for necessary reliefs.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"Nearby my house a building is demolishing without permit from any authority.they didn't even disconnected the electricity supply.they are using the electricity from that building to demolish the same building.
The building is only 5 meters away from main road where hundreds of vehicles passing by.they didnt even put a warning sign on the road.

Where should i complain about this.if i cannot stop it .it might cause a big accident and a lot of life can be lost.

Where should i complain about this.?( Kochi, Kerala )","Dear Client,You can either file a complain with local municipal corporation and if they did not take any step you can file an application in civil court for stopping authorities from illegal demolition.Thank You."
"Time spent by permanent lok adalat for pre litigation application is being added in time limit for filing petition in high court? Please free advice.( Ahmedabad, Gujarat )","Dear Sir,Yes, it can be included to seek limitation hurdles etc.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"Sir pl tel me how can an expat be arrested coming to India.on. the ground of having money in his bank account .( Delhi, Delhi )","Dear Sir,You need to disclose more about the history of lodging complaint etc. Police have vast powers to arrest any person even without registering FIR on suspicious grounds. Please approach any advocate practicing on criminal side and try to get bail immediately.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"A Nc report registered against me in2018 ,mumbai now can I get closer report( Mumbai, Maharashtra )","Dear Sir,You may share the contents of NC report and approach local lawyer.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"IF MY COUSINS AND AUNT COME IN MY HOUSE FORCEFULLY AND ATTACK ON MY MOM AND DAD DUE TO LAND DISPUTE. THEN HOW CAN I MAKE THE CASE STRONG SO THEY DON'T GET A CHANCE OF BAIL.( Darbhanga, Bihar )","Dear Sir,It is the offence of criminal trespass and assault. Section 506 of IPC may be included saying that there was threat to your life and if grievance injuries occurred then you may include Section 307 of IPC to make your case stronger.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"I am a govt employee who got beaten by a auto driver on road what to do?? i have his vehicle number( Kolkata, West Bengal )","Dear Sir,You would have lodged complaint immediately anyhow lodge complaint with higher police officers and get justice.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"I've left my Administrative job in Covid period AUG-2020 , I was working for this company from 2013 and my employer didn't gave me salary from may 2020 to Aug 2020 . After multiple time asking for my salary they've asked me to put my paper y saying that they don't require my service anymore. As I am retired army officer and my health conditions were also not good I gave my resignation ,Also they've accepted the mail but they didn't let me do the handover process . After coming back to my hometown I have asked my salary and gratuity several times on mail ,but no response came after certain period they've reverted claiming that i need to give a sum of 100000/- as a recovery , following to this allegation they've said that they actually deducted my salary , my gratuity and the rest amount of 1 lac need to pay from my side. Due to this false allegation I have sent a complaint to labor court in which summon has been made against my employer but this week I came to know that he had summoned written notice by magistrate under IPC420. I have been called by police to present my documents now. Let me know what else I can do legally and i have all bills and documents of the materials i have procured within my tenure on which my employer had produce same bills to govt institutions to recover money against those bills. Let me know process( Bangalore, Karnataka )","Dear Client,The steps you have taken till now are right and in the evidence stage, try to use all the communications to show how they deducted. Here, the burden of proof lies on the employer to show how they deducted the Rs. 1,00,000. After the notice stage, it is evidence and arguments so you will have to present these then.Thank you"
"A women (37)who hv a husband worked as a driver... And hv two children of age 16 and 13 girl and boy.she worked in a hospital as a office staff.one boy aged (29) came to that hospital to see his frd ...At that  time on 2016 that women said to that boy she was divorced..Etc etc..They became frd and go to livin relation..That boy parents not accept this at last they accept partially.both dnt get married as per legal..Rearlly they met once a week..That boy is a government staff.at last on 2020 that boy came to know that women hv  not divorced she applied divorce on 2019 only.. she and her  husband both hv link still now..This boy lost more money to that women within 4 years. And well known that women is a big fraud.That boys parents came to know this and complaint to safe his son.. that police warn them and send not taken as fir..That boy try to leave that women on 2021 slowly.. that women get to know that..And file a complaint one that boy my second husband where we married on 2015.. try to cheat me he cheat 16 laksh..Jewel etc ..all are lies..She complaint on him and his family member 4 people  in 498(A).Complaint accepted..And ask for her jewels etc but true is she is a cheater.. she dnt hv jewel that much... That boy family well known that.. but that complaint accepted and send to family welfare association.my doubt..Whether is it consider as marriage?What happen to that boy life..How to safe guard...( Chennai, Tamil Nadu )","A.Dear Sir,It has to be challenged before High Court under Section 482 Cr.P.C and get it quashed.I could have explained more if background is known to me.Please give me FIVE STAR if satisfied by my answers."
"One person joined KSRTC(karnataka) as conductor On SC category but his actual category is 2A .I have his schooling TC as 2A but i dont have his SC certificate so how to get his SC certificate or where to complaint or how to proceed this hiding my identity ?( Davanagere, Karnataka )","A.Dear Sir,You may lodge complaint with Managing Director of KSRTC.I could have explained more if background is known to me.Please give me FIVE STAR if satisfied by my answers ."
"I want to file a complaint against my brother in law for fraud under 420. I am a us citizen. He is in varanasi( Varanasi, Uttar Pradesh )","Dear Client,You will have to file a complaint at the police station for fraud. If you can come all the way to India and file a complaint, then it can be possible. However, it is very tricky as you are from the US.Thank you."
"Case filed u/s 406 420 120b 35 of ipc.
Statement recorded u/s 200 of crpc and order given for further investigation u/s 202 crpc.
Police investigated and submitted report to court.
Court is not passing order since 2 years. What to do so court will pass order.( New Delhi, Delhi )","Dear Client,It is first recommended to find out at what step the proceedings are and the reasons for the delay. If the problem is from the lawyers' side then it's not the mistake of the court. If the order is being unreasonably delayed, then you can file a complaint against the judge.Thank you"
"How to Stop installing a Gate in the road infront of my house?

A part of the front road of my house is 8 feet wide common passage with brick soling. This road is common for 4 houses. Municipal water line and electrical supply lines are lying underground. An open drain is also passed along the road.
1) My 3 neighbours raised the road height by 1 feet, which causes waterlogging in my courtyard. Moreover for maintenance this common passage should not be Concretd.

I objected, now they postpone the Final Concreting work.

2) They also tried to install a Gate at the beginning of the road and restrict my entry into that road.
   Now they are waiting for my absence to complete the work. If I go out for a few days they will install the gate and complete the Concreting work.
 I have formally complained to the municipality.
What sort of legal action can be taken to Stop them?( North 24 Parganas, West Bengal )","Dear client,The first legal action after sending a notice can be to seek an injunction in the court of concerned jurisdiction and the case can then proceed in the interest of the public as you are not the only party aggrieved.Thank you."
"My boyfriend for 8yrs promised me for marriage(have chats proofs),even stayed together for a month as live in couple(have every proof) I accepted him as my husband mentally,now denying for marriage as we fought over something. His family doesn't know anything, can I do something legally so that he can marry me? Also he cheated on me and slept with a prostitute. Can I file case against him? Is there any way to force him to marry me? My family knows everything and they doesn't want to loose reputation in society because of this. They're saying to marry him. Even I too want to marry him only after everything. I feel like i'm mentally,physically,emotionally harassed by him even tried to commit suicide.I have every proof of this relationship like chats pictures call records. But I have threatened him that I'm going to destroy his reputation if he isn't going to marry me. How can I do something legally so that he will marry me legally?( Kolkata, West Bengal )","A.Dear Madam,You can easily book a rape case against him to get him marry or to get him punished."
"Why silence of the State on Remote Neural Monitoring or Organized Stalking & Electronic Harassment (OSEH) is rampant in India should  be accepted by the citizens just because legal cognizance of the crime has been ignored so far? Why evidenceless crimes like RNM, Voice to Skull, Directed Energy Weapons etc with US patents, used to torture citizens should be left out of the IPC or CrPC sections ?( Kolkata, West Bengal )","A.Dear Sir,You may approach High Court by filing PIL and get some sweeping orders."
"My ex-business partner had filled a divorce case against his wife. In revert, his wife had taken my name doubting me and my ex-business partner's personal relationship without any proofs. She have blamed me that i am the reason of their marriage divorce, his husband and I was indulge in physical activities, etc. I know that her blames are false. 
She also told this to my husband. Now,  he is doubting on me and  this is causing problems in my married life. She had sent me abusing messages on my whatsapp also. Can I file defamation complaint against her?( Jaipur, Rajasthan )","Hi,As per section 499 of the IPC, there are certain essentials to be fulfilled for filing a case under defamation and they include: Making or publishing, any imputation concerning any person (words, either spoken or written or; or signs; or visible representations) and secondly, the said imputation should have been made with intent to harm or knowing or having reason to believe that it will harm the reputation of such person or defame him. So, if the wife of the ex-business partner has published this, then you can file a case under defamation. If it is only in a personal message to you on WhatsApp then, no.Thank you."
"we sell our joint property and all the money deposited into a joint bank account. Other account holder withdrawal all the money from bank what should i do?( Kolkata, West Bengal )","A.Dear Sir,You must get issue a legal notice and threaten to file a suit for recovery. Without your consent in writing he cannot withdraw and swallow the amount for himself."
"Hi, My father was recently murdered for jewels and the accused has been arrested, The police have seized the jewels about 27 sovereigns. Now the court wants 2 sureities with document worth 13 lakes combined for return of property. My family/friends or relatives couldn't find anyone who is willing to do it as they do not have proper documents for this case. Is there any other way? The lawyer we have couldn't help us with this as she doesn't know proper contacts for third party surety. Kindly help me( Chennai, Tamil Nadu )","A.Dear Sir,Yes, such conditions may be imposed by the Court and if you want to have relaxation of conditions then approach the High Court.Section 451 in The Code Of Criminal Procedure, 1973451. Order for custody and disposal of property pending trial in certain cases. When any property is produced before any Criminal Court during any inquiry or trial, the Court may make such order as it thinks fit for the proper custody of such property pending the conclusion of the inquiry or trial, and, if the property is subject to speedy and natural decay, or if it is otherwise expedient so to do, the Court may, after recording such evidence as it thinks necessary, order it to be sold or otherwise disposed of. Explanation.- For the purposes of this section,"" property"" includes-(a) property of any kind or document which is produced before the Court or which is in its custody,(b) any property regarding which an offence appears to have been committed or which appears to have been used for the commission of any offence."
"WHEN COURT CASE IS PENDING CAN I BE ABLE TO FILE POLICE COMPLAINT IN REQUEST TO REGISTER AN FIR
Five years ago, I had submitted written Complaint to Superintendent of Police (SP) which he had directed to the Sr. PI of the Concerned Police Station to which written reply was received from Sr. PI of the concerned police station stating âOFFENCES ARE OF CIVIL NATURE AND GET THE JUSTICE FROM THE COURTâ though my case is involved several Criminal offences like Fraud, Cheating, Forgery etc. committed by an Accused. 
Then I had filed a Civil suit which is in pending as of now before the Court.
Now my queries are :
1.	Can I submit again fresh Police Complaint requesting to register an FIR against same person (along with one more persons who was not included before in Police Complaint) when now my Court case is pending against same persons?
2.	Can I file Private Complaint under 156 (3) and 200 of CrPc before Magistrate on the basis of above police reply after Five years ?
3.	In which pending Court cases (if any) the Police Complaint cant be filed.
4.	Your detailed remedy and advice would be highly appreciated( Pune, Maharashtra )","A.Dear Sir,My answers are as follows:1. Can I submit again fresh Police Complaint requesting to register an FIR against same person (along with one more persons who was not included before in Police Complaint) when now my Court case is pending against same persons?Ans: Yes, you can lodge criminal complaint during the pendency of Civil case and if police did not register FIR then file a private complaint and proceed with private complaint.2. Can I file Private Complaint under 156 (3) and 200 of CrPc before Magistrate on the basis of above police reply after Five years ?Ans: Yes, you can file it. But, you must file another complaint with Police it must be in recent times to create a recent cause of action. Better send it by register post.3. In which pending Court cases (if any) the Police Complaint cant be filed.Ans: It has to be filed before jurisdictional magistrate and not before the Civil Court.4. Your detailed remedy and advice would be highly appreciatedAns: It is okay."
"My brother has filed divorce petition and are in separation since 2 year. After knowing the petition, his wife had lodged pre FIR complaints at CAW cell and other police stations offences attracting ipc 377 and blackmailing him that he should take her home. What can be done in this.( Aurangabad, Maharashtra )","A.Dear Sir,Your brother is advised to approach High Court for quashing of such false FIR. If no grounds were available then wife may file such false and frivolous complaints without any medical evidence."
"What law/sections are applicable for remote assaults by police or neuroscientists?  Example the use of satellite based (signal code/decode) identifying device on unwitting citizens?  Or to assault using any radio-frequency, wave, directed energy, microwave, or electromagnetic field based device on citizens?( Bangalore, Karnataka )","Hi,The police have the right to discharge their duties by complying with the law for the time being in force. If they are using any unnecessary or unauthorized methods, they can be prosecuted.Please rate my answerThank You"
"my husband is in bigamy. He is a government employee and married a lady 22 years younger to him and have two children from this relationship one is 4 year old and other is 10 months old.He says he cannot be punished as bigamy cannot be proved and adultery is decriminalised he will move scot free. He came to know this last year as at night he was always at home .He doesnot stay with lady . He visits her twice or thrice a week for 2 to 4 hours. please advise how he  and the lady can be punished legally. As his relation started in 2016 when adultery was punishable can he be punished now for adultery in marriage as his elder illegtimate child was born in january 2017. please advise and help.( New Delhi, Delhi )","A.You can press criminal charges of cheating and fraud and breach of trust. On civil side you can ask for divorce from such person and claim one time permanent alimony or even without filing divorce you can ask for maintenance under section 125 of CrPC, 1973. However please note that you should have a strong evidence in respect of the bigamy by you husband of you want to seek legal recourse. Thank you."
"I have doubt that one person joined government job with fake SC certificate and  i have his school TC In that non SC mentioned but I heard that he joined Government job based on SC category  so how can confirm his category and i applied RTI asking his category and RTI REQUEST is  disposed as third party information can not be disclosed  so is there any other way to handle this?( Bangalore, Karnataka )","Hi,It shall affect his job and also fetches the punishment if it is proven before the court of law. You can contact a lawyer and handle this in court. Whoever commits forgery shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both. Imprisonment for 2 years, or fine, or both.Please rate my answerThank You"
"present case charge sheet lo undi but case pettina ammai court ki hajar avtledu case lounna person ki central university lo seat vachhindi ,how to solve this case emina document verification time lo problem aeity ela solve chesukoni join avvalii( Prakasam, Andhra Pradesh )","A.Dear Sir,You have to approach High Court to remove your name from Rowdy sheeter and place before the Court all the necessary credentials to prove your innocence and also to prove that you have good conduct for all these years. Further, you can challenge POSCO case in High Court by filing quashing petition."
"sir i have a police complaint registered against me so can i do government job?( Lucknow, Uttar Pradesh )","It is necessary to know the facts in brief as well as to know whether it is Complaint or FIR and Whether any arrest warrant has been issued against you or not, however, until and unless your guilt is proved and you are convicted, under usual case you can continue your service."
"My Grandmother had 2 sons - My Father and Chacha ji. My father bought a house in Jhansi in 1981 but kept it in my Grandmother's name. Grandmother allowed Chacha ji to live in that House. Chacha ji had only 1 son, in sadful chain of events Chacha ji died in 2001, his only son died in 2010 but before that he married in 2008, his Widow remarried in 2013 and had no relation with my Chachi who survived all these tragedies and finally died in April 2021 . This Woman (former daughter in law) then took advantage of Covid 2nd wave and knowing that due to lockdonws and all we can not come to Jhansi for some time had entered our home on pretext of performing last rites of Chachi and Took away all her Jewelry, Household stuff, ATM, Cash and All Documents. Later she got Chachi ji Death certificate and also withdrawn the money from her account as she had got herself nominated to Chachi Ji pension bank account in 2012 while Chachi ji was still trusting her and later she forgot to remove the nomination. Next step this Woman then put her name on our home, Asking her share or extortion money to give back keys and in August 2021 put some illegal occupants also intimidating with her local presence and through her Father. Now one thing my Grandmother had done before dying in 2017 she has made a WILL in my Name and my Brother's name which this woman was not aware and now she knows about it so she is becoming more frustrated and desperate and keep asking when will you sell and give me money and without involving me you can not sell eventhough I do not want to sell house.
Questions -1) Does she has any RIGHT on Property Legally provided property was not of her Late Husband, Father In Law or Mother in Law and there is a WILL made by Grandmother on her Self Acquired property in my favour
2) Her rights are one thing but what she is doing does it fall under some Criminal IPC sections where a FIR can be filed for Theft, Extortion, Criminal motivation, Tresspassing, Intimidation
3) Can the FIR be filed from Hyderabad where I work and live or I need to go Jhansi only
4) If case goes to court as per FIR and Police chargesheet so which court will take matter Jhansi or Hyderabad, is there any provision to transfer case to Hyderabad
5) One more thing she is in GOVT Job which she got as Anukampa Niyukti (Chacha ji passed it on to His Son and He passed to her) can her Govt Job be challanged for Criminal acts and her Employer be informed to Suspend her
6) In FIR the people who are in house illegibly be also charged( Hyderabad, Telangana )",1. Her rights are limited to the rights of her dead husband and is the husband is not getting anything due to the will then she will also not get anything.2. You can do so3. NO Fir needs to filed in local jurisdiction4. Jhansi court will take up the matter5. You can challenge that compassionate ground employment6. Yes that is possible.
"i got the call from crime branch is has clips of whatup chat  we just with her last year but i cant met them i got the call today that person told me u r inc rage that lady he asking me for money pls suggestion me  what i do next ,( West Delhi, Delhi )","In such situation you can contact the senior officers as well as you can file a complaint with Anti Corruption Buero, they can handle your case very well.Don't get frightened as the cops are not the agents or the recovery person to ask for money. This is nothing but that cop playing the role of demanding ransom."
"My brother removed all the money from the bank after my father death. He filed an affidavit saying he will be responsible if any one comes to claim.
We are four legal heirs including my brother. 
Nominated owner was my mother who died well prior to my father's demise. 
What step should be taken and what charges would be framed against my brother? 
Is he liable for a criminal case.( Sindhudurg, Maharashtra )","Hi,You can move legally. You can claim for your share and if your brother claims the amount with mala fide intention, you can sue him for criminal breach of trust, cheating, and fraud. You can file a civil suit for getting your share.Please rate my answerThank You"
"Police are about to register a complaint of cheating on my request against somebody for a money related matter.
Other than 420 which sections, I can ask them to use against the fraudsters to make the case strong? As I've undergone so much of frustration, mental agony and unnecessary pressure to get my money back.
These guys took money from me on pretext of booking a flat and went into hiding. All transactions done were through bank only so have all the proofs of money transfer and some call records also.( Mumbai, Maharashtra )",A.You can also use sections of Indian Penal Code towards fraud and breach of trust and breach of contract along with cheating (420). You have to just explain your case to police. Police will put the sections on its own and ask the copy of FIR from the police before leaving the police station and keep one copy of the proofs with yourself only always. Thank you.
"Someone in my apartment wrote bad word on my wall.what action should I take?( Akola, Maharashtra )",Your apartment association must have rules to ensure that these kinds of unwanted actions are penalized. If you have such rules then you can reprimand the person who has done this and ask for written apology for the same. If you wish to take stringent legal action then you will have to consult a lawyer on how to go about it as there is no direct law to take care of this.
"I was having pain in my teeth. I went to hospital where dentist advice me for Root canal with capping. During fitting of metal cap dentist have grinded my two opposite teeth. I want to know is their any IPC provision in my case.( South West Delhi, Delhi )","Why do yo want to file a criminal case against the dentist? A criminal case might not be good here as the dentist may be able to prove that it happened accidentally and there was not guilty mind ""mens rea"". Better you should go for consumer case to penalize him and get compensation for the deficiency of service."
"I was involved in a cybercrime case in which there were two sections against me which were Section 66 C and section 354D which are still pending after 4 months of FIR and I want to pursue a master's in the USA after 1 year. Can I get a visa and PCC before that. Can this case get settled in a time duration of a year?( Ahmedabad, Gujarat )",See if the case is pending then Police will not provide you clearance rather they will mention that in the report that you have a pending case against you. This will certainly cause trouble for you to get you the VISA. what is the status of your case and check with a lawyer if your case cane be quashed at High Court.
"transferred 4 lakhs in father account and 3 lakhs in my cousin brother account before marriage in 2013 for entire wedding arrangements held at my native place, purchase of furniture and washing machine, refrigerator and a house. We made all arrangements, purchased furniture washing machine refrigerator. In 2014 I bought a house with the name of my wife and installments are being paid from my account (Approx 10 lakh I have paid in installment for house). Now, wife had filed a complaint in police station and blaming that we paid 7 lakhs as dowry in thier account as demanded by them. Can I save me and my family for such allegation. If case registered, what are the chances to save me and my family.( Karnal, Haryana )",Hello SirYou have all rights to proove your innocence. In order to protect yourself and your family from such allegations you need to proove that the ammount deposited in your father's and cousin brother account was by you not by any of your in laws. In laws have nothing to with the said 7 lakh you deposited in your fathers and brothers account. It would be advised to get the bank statement of all the account showing that you paid that amount for preparation of weeding.ThanksPlease rate if you find this advice helpful.
"An illegal construction is going on beside my building for which i have filed a civil suit against my neighbour desoite of which he was constructing his building in wrong way without getting court's order, though the stay order given by court on the ground of my case has been expired.now when i went up to stop the work they used physical power and abusive words against me which led to grabbing of collar by both of us, but they have filed a false  criminal case against me about hitting, using abusive words, violence and threatening .in the defence of which i have also filed a criminal case against them of doing violence and using slangs.
please advice me what to do next?
please( Raigarh, Chhattisgarh )",Hello SirIt is a case of counter FIRs. You could solve the issue amicably with your neighbours and get both the complaints quashed by the court. Under section 482 of CRPC you could approach the court praying for quashing of criminal complaint and FIRThanksPlease rate if you find this advice helpful.
"If a government employee unknowingly joined MLM bussiness and later after knowing about the government rule(no public servant shall indulge in any bussiness activity)  he left that MLM business without doing any trade or commerce or gaining any profit. Will he get any punishment if anybody filed a case against him or complained about him?
What punishment will he get?( Roorkee, Uttarakhand )",If the employee joined by mistake and also he did not earn anything out of that and left the MLM business then even after some one complaining against him should not matter much. There must be a rule book/ service rules/ HR manual which would have defined the penalty of this kind of indiscipline activity.  you can refer to that about the punishment but for sure there won't be any termination.
"Hy i m 17years old girl and i got married in temple to a boy whose age is 23 now whome i love and i m the victim and that boy is the accused but he is in regular bailed and staying at his home and a cased is filed against my husband by the victims mother section164 crpc and the case is going on. my question is i will be 18 on october18th 2021, can i go to my husbands house after  oct18.will the jurge will allow me and my parents advocate has written in petition that victim should not called to the court again but i want to go to my husband place after my 18.now i am handed to my mother by the childline house.show can i go to my husbands place.( Bhubaneswar, Orissa )","Hello Ma'amOnce you have attained the age of 18 you become a major for a minor.  You have all legal rights to stay with your husband after that, and the court would easily allow you to live with your husband after that and your parents cannot longer control your life and make you stay at your home.ThanksPlease rate if you find this advice helpful."
"sir,there are 14 cases are against me. which is 392 of ipc  and i am 25 year old .& which i didn't do.i want to know how i can club all cases and how to defend all cases by myself?( Dakshina Kannada, Karnataka )","Hi,It is recommended to get help from a lawyer. Section 392 IPC is a serious offense and shall be punished with rigorous imprisonment for a term which may extend to ten years, and shall also be liable to fine. You can opt for Legal Aid if you want.Please rate my answerThank You"
"I have caught for drinking in public place in kerala and an amount of 2500 was paid in temporary court now i am planning to go to poland will there be any issue with the pcc( Kollam, Kerala )","Hi,There should be no difficulty with you unless you have a criminal conviction against you. Drinking in public is considered a nuisance and is thus illegal. Also you can seek for a no-objection certificate from a magistrate in case you feel that might be an issue.Thank you very much. Please rate it if you found it useful."
