question,answer
"Is it crime that a father can kidnap his 3 year old child from mother after they are separated but not divorced ...is it legal that father  comes to the wife's parental house and kidnap the child due to the custody reasons( Hyderabad, Telangana )",you need to prove the intention here before anything else.
"Does a single ""sexual remark' over social media qualifies as sexual harassment.( Chandigarh, Chandigarh )",Yes
"Dear Sir/Madam,

Recently one of my tenant arrested due to some criminal property in my house in Muzaffarpur, Bihar and local police had put sealed lock on the house of my door I am working outside Bihar and when I came to know about this incident so I went to local police station and enquire about this matter but now I want the seal to be open and requesting the same to police officials so they are threatening and abusing me and telling very long process to claim back the possession of house and to remove the seal from the door lock of my house.

Please tell me the best legal course of action I can take.

Your guidance and suggestion will be appreciated.( Muzaffarpur, Bihar )","Dear client, what illegal activities your tenant has done, not said by you , was any agreement with your tenant, since when they were on rent.no issue if you have FIR . no need to go to police station, you consult for your legal relief from High Court, the order and directions can be taken from to unseal your house, for this you may contact ASAP."
"How to apply for initiation of Perjury Crpc 340  proceedings against wife in Family court against her CrPC 125(3) application for Recovery, where she had applied for recovery money of our child , who is with me, she left at my home. what to do?( Jalgaon, Maharashtra )","Dear Client,Giving false evidence in court is a criminal offense and an act of perjury. There are two pre-conditions for initiating proceedings under Section 340 CrPC: Firstly, the material produced before the Court must establish a prima facie case for a complaint for inquiry into an offense referred to in clause (b)(i) of sub-section (1) of Section 195 CrPC, and Secondly, it is expedient in the interests of justice that an inquiry should be made into the alleged offense.  Section 191 of the Indian Penal Code clearly says that who has given false evidence on oath is punishable under section 191 of the IPC.  In order to establish before the court that he/she has given false evidence you have to produce proof in family court and also file a complaint in Magistrate court that the party is giving false evidence on oath. In the application, you may ask for dismissal of his/her case because of perjury.  You may also ask the court to decide on the perjury application filed under Sce.340 Cr.PC first before disposing of the interim petition filed by him/her. if you are sure that the petitioner has submitted false facts and forged documents then you can submit an application under Section 191 of IPC in the Family Court where the application filed u/s.125(3) of Cr.PC is pending now and on receiving the application the court shall send the complaint to the Magistrate Court under Section 195 of CrPC and the receiving court shall initiate the proceedings of perjury under Section 340 of CrPC. The Apex Court in the case of Afzal & Anr. V. State Of Haryana, 1996, held that a false and misleading statement deliberately and wilfully made by a party to the proceedings to obtain a favorable order, amounts to prejudice or interference with the due course of judicial proceedings, and it will amount to criminal contempt."
"Govt of AP, Panchayat Raj dept encroached into my property and constructed cement roads in my land on which a appeal suit is already running. We protested against this act through representations acknowledged and legal notice sent through registered post. Despite of all, they forcefully laid roads in my land just because of local MLA told them to lay it. Road was constructed during corona lock down. What should I do? Where should I file a suit? Can court issue an order to probe into this matter ? I want the road to be removed and an apology from the govt. Can it be done?( Prakasam, Andhra Pradesh )","Dear Client,As Appeal Suit is already pending before the High Court, initiate a Interim Application in the same Appeal Suit praying the Hon'ble High Court to direct the government officials to stop the illegal tress pass, further you submit the all the photographs before and after the road laying in the disputed land along with the related acknowledgement of the letters you have submitted to the concern authorities. you can get the damages from the government authorities once your appeal is allowed."
"I filed case on my husband mc dvc 2020 but my case is pending (notice) till know what I want to do( Anantapur, Andhra Pradesh )",Dear ClientCheck with the court clerk or the relevant authorities to get information about the status of your case. You can inquire about the expected timeline for the next hearing or any other necessary steps that need to be taken.
"M divorced with first marriage and after divorced I got married again but cases from prior marriage are still running which were filed by groom side too what would be result( Kanpur, Uttar Pradesh )","Dear Sir/Madam,You should have taken care of getting such cases withdrawn before such divorce took place. Now, you can approach the concerned Courts and see that such cases of either withdrawn by your ex-husband or closed as per the procedure."
"Is it illegal or crime to use someone else profile picture as my profile my profile picture in social media although the image of that person can be downloaded over internet( Guwahati, Assam )","A.Dear Sir,It is called offence of impersonation. It is a criminal offence."
"Me and my friend are travelling with his bike He was driving and I was a pillon rider. We are having a discussion on the money matter that he is borrowed from me way back.suddenly he got hyper and driving In a negligence way to hurt me and in this duration bike got slipped and I got severe injury on my face, back, right hand where he only got a minor shoulder injury . I know he did intentionally so I filled a FIR Against him and police has registered the case with Section 125 A 125 B and section 281. Kindly suggest me how can he will get punished for this. My nose is broken now and my face is also disformed now. I am badly hurted and wants him to get punishment( Indore, Madhya Pradesh )","Dear Client,In the hit-and-run case, police filed an FIR on both the persons involved in a road accident under Sec. 279 of IPC(now Section 281 of BNS) for rash and negligent driving and Section 337 of IPC (now Section 125 of BNS) for causing hurt to any person. In motor accident cases both the owner and driver of the vehicle are liable to face prosecution proceedings initiated before the Motor Accident Claim Tribunal(MACT) once an FIR is lodged in the police station in hit and run case and the legal heirs of the deceased victim and the injured persons apply to the Tribunal under Section 166 of the Motor Vehicle Act, 1988 within six months of the occurrence of the accident. Section 164 of the Motor Vehicles Act, 1988 (as amended in 2019) deals with the payment of compensation in case of death or grievous hurt due to any accident arising out of the use of a motor vehicle. It states that the owner of the motor vehicle or the authorized insurer shall be liable to pay compensation of five lakh rupees in case of death or two and a half lakh rupees in case of grievous hurt to the legal heirs or the victim, as the case may be. The victim has to prove the negligence of the driver of the vehicle that caused the accident and gracious hurt/injury to the victim."
"What if my phone calls are found in drug peddlers call details ? Is there any law to arrest me because I am suspected user ?( North Delhi, Delhi )",Suspected users maybe arrested without warrant at anytime. They can however pray for anticipatory bail.Thanks
"If supplier is not fullfill 100% its contract (Supply & Installation) and we requesting them to complete the work but supplier is not willing to complete the contarct then can we stop our issued cheque payment( Rajkot, Gujarat )","Dear client,Not fulfilling a contract, which is also known as a breach, can result in serious consequences, including a lawsuit. When a contract is not fulfilled, it means one of the parties has failed to meet their contractual obligations. Basics of Breach of Contract a breach of contract occurs when a contract has gone unfulfilled. If the contract is written such that you are not required to pay the vendor until you receive delivery, then you cannot perform your obligation until delivery is made.Hope it helps."
"Sir mere uper case lagaya Gaya h jisme pahli patni aur ek beta h ....bete ka DNA karwaya jisme vo Mera beta nh h ye sabit ho chuka h mere swayam ke Ghar walo ne gawahi Di h jisme lower court or upper court me unhi ke fever me decision aya h 5000 ru per month Diya Gaya h .... Mujhe next step me Kya karna chahiye suprim court jau ya higher court ko hi accept kar lu Kar karna chahiye plz suggest Kar dijiye( Bhopal, Madhya Pradesh )","Dear Client,You have the right to go on Appeal within certain time frame.You just calculate the day of judgment , and the day you are filing the Appeal in the High Court which has to be within 3o days.Shanti Ranjan BehraAdvocate"
"Four years earlier I have been squirted by vigilance court BERHAMPUR Ganjam.and found not guilty by the app court. Just after an appeal has been filed by big standing counsel in Odisha high court. I have received a show cause from high court why that appeal will not be approved.Throuth I have sent the show cause. From the 2016 the stage of case CRLLP shows fresh admission in purpose of hearing. From 2016 til now I have not received any correspondence from the court. Will this pending appeal be a bar for my promotion DPC? Kindly advise what to do?( Ganjam, Orissa )",Approach a local lawyer.
"I was convicted in a criminal case. However, my judgement came in 2018 and I was declared non-guilty. Now I am applying for canada visa and they need PCC. My question is in my PCC will they write about my previous case?( Vadodara, Gujarat )",Normally after 2 years of ending of criminal case PCC will be with shown as no pending case and you will cleared for Visa. Nothing to worry.Please give me Rank 5 if you feel my answer helped you.
"My gf blackmailing to marry me , if not she is trying to do suicide if not i marry her.
She is forcing me to marry her,( Erode, Tamil Nadu )","Dear Client,In the given scenario, first, block the contact of your gf and serving a legal notice to her, lodge an FIR for blackmailing and criminal intimidation against her at the local police station under Sections 308 and 351(1) of the Bharatiya Nyaya Sanhita(BNS). If required, hire an Advocate to navigate the issue in the right way."
"After taking complain back got pdf of case closure report where its written all wrong for case filed is made false by me when reason to take complain back after 7 years was personal but public procecutor spoke in regional language n made me signed the paper when i ask for english they refused and ask to trust now when saw the report of closure which is written all wrong . What to do now?( Bangalore, Karnataka )","Dear,File a Complaint: If you are unable to resolve the issue with the prosecutor or authorities, you may consider filing a formal complaint against the inaccuracies in the case closure report. Your attorney can guide you on how to initiate this process.Appeal: Depending on your jurisdiction and the nature of the case, you may have the option to appeal the decision or the case closure report. Your attorney can advise you on the feasibility of pursuing an appeal.Regards"
"How much time will it take to get released from jail after bail order.( Bangalore, Karnataka )","Hi,It normally takes up to 24 hours, as mentioned by my fellow advocate. You must ensure that the sureties are paid."
"Dear Sir/Madam,
I am having 2 cases in court 1 st case 125 crpc and another 498. In 1st case court has given order to pay him 8000/- per month but from past 1 yr he is not following any order of court and I have given application to cjm 4th for recovery then the judge is saying we are not responsible for recovery after 7 th months she is updating us put this recovery application in family court I am not able to understand why court is also harrasing victims that lady judge is supporting opposite party wrong deeds everytime didn't understand what to do and in another case more than 1 yr but still court has not made charge against my husband that case has not been started yet tell me what should I do in this scenario??( Dehradun, Uttarakhand )",If ur case on cjm first class or any other then approach to the high court
"2 years till now nbw has been registered on 2 accused and iam attending court as a4 from 2 years still case not cleared what should I do now( Shimoga, Karnataka )","Dear Client,Facing a situation where non-bailable warrants (NBWs) have been registered against two accused, and you have been attending court as A4 for two years without the case being resolved can be distressing. It is essential to take proactive steps to address this. Begin by engaging in a discussion with your legal representation to understand the current status of the case, reasons for the delay, and potential timelines for resolution. If there are specific complexities causing delays, your lawyer can guide you on the best course of action. Additionally, consider staying informed about court dates and maintaining open communication with your legal counsel to ensure your interests are adequately represented throughout the legal process. If necessary, explore legal avenues to expedite the case, and seek the guidance of your lawyer to navigate through the complexities effectively.Thankyou"
"Can a government employee run a business as Karta (HUF)?( Ahmedabad, Gujarat )","Hello Client,In the case of government employees, they cannot own or run any form of business. Hope this helps."
I am a married man and i had an affair with a widow woman who also have a child from her first husband..my family finds out about my affair and they want me to end this and i also want to end..but now that woman is blackmailing me for marriage otherwise she will suicide she is also going to file a FIR against me my wife my son my brother..now what can i do,"Dear client,you are a educated person  you should be aware about the legal system.if that women lodged complain against you then you will face problem. you can not marry her without taking divorce from your first wife as per law. So you try your best with help of your friends and relatives to amicable settled the matter  otherwise you could not be able to protect your self from her ."
"I am not owner /coowner of our house. Still my association harass me and put my name in defaulter list rather than my husband. And paste in club house entrance . Can i file a demation case for the same( Bangalore, Karnataka )","Dear Client,Any person who feels their reputation has been damaged by defamatory statements can sue for defamation under Section 356 of BNS, which replaced Section 499 of IPC. The grounds for a defamation case include 1) A defamatory statement that has been made against a person, either written (libel) or spoken (slander), and 2) the statement was published or communicated to a third party. 3) The statement caused harm to his/her reputation, 4) There is no valid defense or justification for the defamatory statement. Defamation is a civil wrong where the individual rights of a person are infringed. A person can either file a civil suit against an individual or a representative of a body of individuals(society) for defamation or initiate criminal proceedings by filing a complaint as the remedy to defamation under Section 356 of BNS. If an individual or a representative (President/Secretary) of a body of individuals(Society) is found guilty of criminal defamation, they can be sentenced to imprisonment for up to two years, a fine, or both under Section 500 of IPC replaced by Section 356(2) of BNS. If required, hire an Advocate to navigate the issues in the right way."
"I sold my car two years ago by advertising it on Facebook.The person who bought the car was from outside the district and was not known to me before.When selling the car, he signed the sale deed and gave it to me and then left saying that he would change the name transfer of the car immediately.I was also hoping that he would have changed his name.But he has not changed his name till now.I also lost the sale deed and now I don't know who he is and what to do.( Ramanathapuram, Tamil Nadu )","Dear Sir,Get issue a strong legal notice and get change the name and address in the RC book otherwise you will be held responsible if any untoward incident took place."
"I have received a summon in 323 case by court and I have appeared and took bail.  It has been already 4 months and now case stage is "" Evidence before Charge"". My question is: 

1. Can discharge application be filed in Summon case also under Crpc 245 or discharge is only for warrant cases ? 

2. One of the lawyer told me I could have gone for revision in session court using Crpc 397, but now since 90 days period has passed, now I can't.  So,  in upcoming stage, is there any stage where I can again approach sessions court for revision using Crpc 245 ?( Pune, Maharashtra )","it is correct that discharge application is filed in Summon case under Crpc 245 and not in warrant cases but there are a lot of Court judgment which says the court can discharge the matter at any stage if it seems that accused has been falsely and wrongly implicated, therefore, I suggest you go for filing discharge application."
"Bank manager have asked for bribe from me for sanctioning business loan without collateral. Unfortunately I have to give him in lakh as there is no financial help for my business idea.But still my loan is not sanctioned. When I asked to return my money , he is not returning. I made a police complaint and send legal notice but no use . They are only delaying the matters. Should I complaint to the Anti Corruption unit? Please advise me.( Patna, Bihar )","Dear client,Corruption is a serious offense, and it's important to take appropriate action to address it. Here are some steps you can consider:Gather evidence: Collect any evidence you have related to the bribe, such as communication records, payment receipts, or any witnesses who can support your claim. This evidence will be crucial in proving your case.File a complaint with the Anti-Corruption Unit: Reporting the incident to the Anti-Corruption Unit or the appropriate anti-corruption agency in your country is a recommended course of action. Provide them with all the relevant information, including details about the bank manager and the corruption scheme. They may conduct an investigation into the matter.Seek legal assistance: Consult with a lawyer who specializes in corruption or criminal law. They can advise you on the legal options available to you and help navigate the process.Follow legal procedures: Continue to cooperate with the authorities and provide any additional information or evidence they may request during the investigation. Your lawyer can guide you on the proper legal procedures to follow.Maintain records: Keep a record of all your communications and interactions with the authorities, including copies of any documents you submit or receive. This will help ensure that you have a comprehensive record of your efforts to address the issue."
"I had 1 years long physical relationship with my boyfriend. He promised to marry me but now he's not fulfilling his promise. I had 2 abortions within 1 year because of him. I have tried to commit suicide by cutting my wrist but my parents saved me. What kind of cases I can file against him except rape case 371. I know I can file rape case because he promised to marry me before having sex with me. Will 420 law also work against him? I just want to know how many cases I can file against him.( Kolkata, West Bengal )","Dear Client,You can file a case under sec 376 of IPC for sexual harassment along with sec 375 and 416 and 420 for cheating. Additionally you can also file a case under sec 305 and 306 for abetment to suicide. You can file a  complaint at your nearest police station or magistrate and send a legal notice through an advocate."
"My wife has been admitted to a government hospital and Three simple injuries have been made under IPC 323
 My wife was admitted to the government hospital for 24 days and escaped from the hospital without the permission of the doctor.( Firozpur, Punjab )",Aap high court article 226 ke antargat jaa sakte hai. Chunki hospital ki bhi laparvahi hai.
"Dear sir This is bring to kind notice that in my father Accidently death on10.11.2020 Police people will be filed the case Acts & sections 304 (A) 337 IPC.Accused will be the court How many years of punishment.
Kindly solution as soon as possible.
With Thanks & Regards,
N.Ramprasad( West Godavari, Andhra Pradesh )","Dear Client,I'm sorry to hear about your loss. In the case where your father's death is considered an accident, the charges filed under Sections 304(A) and 337 of the Indian Penal Code (IPC) pertain to causing death by negligence. Section 304(A) deals with punishment for causing death by negligence and carries a maximum imprisonment term of two years or a fine or both. Section 337 deals with causing hurt by an act endangering life or personal safety and carries a maximum imprisonment term of six months or a fine or both. The actual punishment can vary based on the circumstances of the case and the court's discretion. It's advisable to consult with a legal professional who can provide more detailed and specific information based on the proceedings and evidence in your father's case.Thankyou"
"Police seized my bike and booked case under section 138(2) & 138(4) for not having number back side and front it is bend
Kindly help me what needs to be done next( Bangalore, Karnataka )","Dear Client,Section 138 of the Motor Vehicles Act, 1988 empowers the State Govt. to make rules for the purpose of carrying into effect the provisions of this Chapter other than the matters specified in Section 137 of the Act. Sub Section 1(A) of Section 138 the State Government may, in the interest of road safety, make rules for the purposes of regulating the activities and access of non-mechanically propelled vehicles and pedestrians to public places and national highways. According to Sub-Section 2(a) of Section 138 of the Act, the traffic police can remove and keep custody of vehicles including their loads that have broken down or which have been left standing or have been abandoned on a public road and prohibited the use of foot-paths or pavements by motor vehicles under Sub-Sec2(h). It appears that while you quoting the sections of the M V Act you are stating the reason behind the seizure of the vehicle by the traffic police that mismatch each other. However, whatever the nature of the violation of traffic rules, you have to pay a penalty for the same failing which police would refer the matter to the Cout of Magistrate for trial."
"How much legal fees does it take at CMM court level for an accused to seek permission to travel abroad, if there is a restriction put in the bail condition or during renewal of passport such condition has been added during course of the case.( Mumbai suburban, Maharashtra )","Dear Sir,It depends upon the face value of the Advocate and may be between Rs.25,000/- to Rs.2,00,000/- and nobody will give guarantee that such condition may be withdrawn or such permission may be given to you to travel Abroad."
"My wife is doctor who requested me to give 1 Lac in the year May 2019 which was required for her maternal uncle's work. So, I didn't transfer money to her uncle's account but I transferred 1 Lac by internet banking transfer to wife's account. Now, in July 2020 because of family disputes I filed divorce petition in family court against wife . As my wife is doctor and she is earning 70 thousand per month , so she is not entitled for alimony or maintenance from me. 
So , my question is shall I lodge complaint in police station against wife or her  maternal uncle for getting my 1 Lac back as they did financial cheating for not returning money ? 
Please suggest .( Mumbai, Maharashtra )","If there is any evidence that you have given it as loan to your wife or her maternal uncle , then you have the chance to get it or else not possible"
"hello sir my bf forcefully asked me nude pics 3 years ago which i gave but now we have break up or i am afraid that in anger he may not make my pics viral.. what should i do( Chhindwara, Madhya Pradesh )","Hello mam,You can call the police on the hotline number 100 and tell them what is happening. They will take your name and address and immediately send police from the local police station to meet you. You can then guide them. The police will note down your statement and then catch hold of the guy/guys behind this, take away their phones and computers, lock them up and interrogate them till the police find out where the rest of the clips are so that nothing can be leaked. They will recover these clips and gadgets and take it into police custody. After proper evidence recording, they are required to destroy all the clips or photos.And you can also consult with some Advocate experienced in this field.Thank you"
"Hi Sir,
I need advice on a matter of my brother.  He is in Judicial custody from last one month. he has been charged by section 408 ,420 , 467,468,471, 120b and 66c IT act. the case is regarding online wrong bank transaction through company account of 90 lac . IO has not  submitted chargesheet  till yet. What is right time to apply for bail. our advocate asking us to wait for one more month. is there any chance that we will get bail from session court ? or we have to go till high court.
kindly advice.( Gurgaon, Haryana )","Dear Sir,Your conducting Lawyer is right.Police is supposed to file charge sheet within 60 days.Once the charge sheet has been submitted to a court of law, the court decides as to who among the accused has sufficient prima facie evidence against him to be put on trial. After the court pronounces its order on framing of charges, prosecution proceedings against the accused begin in the judicial system.You can file for Bail, no problem, but it will be refused. Then you have to  go to the Court of Sessions and then High Court. The process goes on.Ultimately it is the charge sheet that matters.Shanti Ranjan BeheraAdvocate"
"I once found a African call girl through Locanto and got her WhatsApp number. Later I texted her through WhatsApp asking her Photo, Location, and pricing negotiations. And I didn't show up for my safety. One month later I got a call claiming himself a police and said that he detained thet African girl and said that he saw my chat in WhatsApp and said a case will be booked against me. He also asked me 30K to close the case. I hope I haven't made any crime, so should I worry? Or is this a scam to loot money from people( Dakshina Kannada, Karnataka )","Dear sir,It is only scam by somebody else known to that girl. Simply chatting is no offence. But you must be very careful in future."
"Dear Lawyers I am virender Kumar a Rajput from panipat and i was in love with a punjabi Girl named kirti sukhija. We were in a relationship from last year and i have all the proofs regarding this like voice recordings and pics and chats. But on 11th of august 2018 she said no to me for marraige without any reason so for that i went to her house with my mom and dad and met her father and brother but they were not ready to listen not even a single word after that she complained in women cell and put some acts on me 354a, 354D,506,34ipc. Now me and my family in trouble. I dont have much time suggest me the best as soon as possible( Panipat, Haryana )",Kindly contact or approach to our vidhikarya lawyers office for proper consultation and advise for anticipatory bail.
"Can High Court order protection to private individuals if they face threat to life and property. The police is 100% with the criminals.
What is the procedure?( Bathinda, Punjab )","You can file a petition under article 226/227 for police protection in the high court. But, first, approach senior officials and ask for proper support."
"One of my staff working under my supervision comitted suicide off duty hours. His family may file abetment to suicide case against me because other employees have told them that I mistreat all employees but I didn't even talk to him during last 3weeks. There is no suicide note recovered till now? Shall I get a lawyer or wait till FIR copy?( Anantapur, Andhra Pradesh )","Dear Client,To constitute an alleged abetment of suicide under Section 306 IPC which is covered under Section 108 of the Bhartiya Nyaya Sanhita(BNS), 2023, there must be an allegation of either a direct or indirect act of incitement to the commission of an offence of suicide. As per Section 306 IPC, if any person commits suicide, whoever abets the commission of such suicide, shall be punished with imprisonment of either description for a term not exceeding ten years, and shall also be liable to a fine. In the prevailing situation, you need to enquire from the concerned police station whether any FIR under Section 108 of BNS for abatement of suicide has been lodged against you or not. If filed, then obtain a copy of that FIR, and if required hire the service of a Lawyer to navigate the issue in the right way."
"I get a 41(a) notice from police station to meet an officer. a fir file against our family. Under section 325, 341, 354A, 379,  506 34 IPC( Kolkata, West Bengal )","Dear Sir,Better you take time from the Investigation Officer and then apply and get Anticipatory bail as some of the offences are non bailable one.  Take precautionary measures=====================================================https://devgan.in/ipc/section/354/========================================================Please give me Rank  5 and Review my Resume and Follow Me.======================================================IPC	Chapter XVIS. 354Assault or criminal force to woman with intent to outrage her modestyDescriptionWhoever assaults or uses criminal force to any woman, intending to outrage or knowing it to be likely that he will there by outrage her modesty1, shall be punished with imprisonment of either description for a term which shall not be less than one year but which may extend to five years, and shall also be liable to fine.1 Criminal Law (Amendment) Act, 2013Classification u/schedule 1 CrPCOffence	PunishmentAssault or use of criminal force to woman with intent to outrage her modesty	1 to 5 years + FineCognizance	Bail	Triable ByCognizable	Non-bailable	Any MagistrateComposition u/s 320 CrPCOffence is NOT listed under Compoundable OffencesIPC	Chapter XVIS. 354 ASexual harassment and punishment for sexual harassmentDescription1.	A man committing any of the following actsâ1.	physical contact and advances involving unwelcome and explicit sexual overtures; or2.	a demand or request for sexual favours; or3.	showing pornography against the will of a woman; or4.	making sexually coloured remarks, shall be guilty of the offence of sexual harassment1.2.	Any man who commits the offence specified in clause (i) or clause (ii) or clause (iii) of sub-section (1) shall be punished with rigorous imprisonment for a term which may extend to three years, or with fine, or with both.3.	Any man who commits the offence specified in clause (iv) of sub-section (1) shall be punished with imprisonment of either description for a term which may extend to one year, or with fine, or with both.1 Criminal Law (Amendment) Act, 2013Classification u/schedule 1 CrPCOffence	Punishment1.	Sexual harassment of the nature of unwelcome physical contact and advances or a demand or request for sexual favours or showing pornography2.	Sexual harassment of the nature of making sexually coloured remark	1.	Upto 3 years or Fine or Both2.	Upto 1 year or Fine or BothCognizance	Bail	Triable By1.	Cognizable2.	Cognizable	1.	Bailable2.	Bailable	1.	Any Magistrate2.	Any MagistrateComposition u/s 320 CrPCOffence is NOT listed under Compoundable OffencesIPC	Chapter XVIS. 354 BAssault or use of criminal force to woman with intent to disrobeDescriptionAny man who assaults or uses criminal force to any woman or abets such act with the intention of disrobing1 or compelling her to be naked, shall be punished with imprisonment of either description for a term which shall not be less than three years but which may extend to seven years, and shall also be liable to fine.1 Criminal Law (Amendment) Act, 2013Classification u/schedule 1 CrPCOffence	PunishmentCriminal force to woman with intent to disrobe	3 to 7 years + FineCognizance	Bail	Triable ByCognizable	Non-bailable	Any MagistrateComposition u/s 320 CrPCOffence is NOT listed under Compoundable OffencesIPC	Chapter XVIS. 354 CVoyeurismDescriptionAny man who watches, or captures the image of a woman engaging in a private act in circumstances where she would usually have the expectation of not being observed either by the perpetrator or by any other person at the behest of the perpetrator or disseminates such image1 shall be punished on first conviction with imprisonment of either description for a term which shall not be less than one year, but which may extend to three years, and shall also be liable to fine, and be punished on a second or subsequent conviction, with imprisonment of either description for a term which shall not be less than three years, but which may extend to seven years, and shall also be liable to fine.Explanations1.	For the purpose of this section, âprivate actâ includes an act of watching carried out in a place which, in the circumstances, would reasonably be expected to provide privacy and where the victimâs genitals, posterior or breasts are exposed or covered only in underwear; or the victim is using a lavatory; or the victim is doing a sexual act that is not of a kind ordinarily done in public.2.	Where the victim consents to the capture of the images or any act, but not to their dissemination to third persons and where such image or act is disseminated, such dissemination shall be considered an offence under this section.1 Criminal Law (Amendment) Act, 2013Classification u/schedule 1 CrPCOffence	PunishmentVoyeurism	1.	1 to 3 years + Fine for first conviction2.	3 to 7 years + Fine for second or subsequent convictionCognizance	Bail	Triable By1.	Cognizable2.	Cognizable	1.	Bailable2.	Non-bailable	1.	Any Magistrate2.	Any MagistrateComposition u/s 320 CrPCOffence is NOT listed under Compoundable OffencesIPC	Chapter XVIS. 354 DStalkingDescription(1) Any man whoâ1.	follows a woman and contacts, or attempts to contact such woman to foster personal interaction repeatedly despite a clear indication of disinterest by such woman; or2.	monitors the use by a woman of the internet, email or any other form of electronic communication,commits the offence of stalking1;Provided that such conduct shall not amount to stalking if the man who pursued it proves thatâ1.	it was pursued for the purpose of preventing or detecting crime and the man accused of stalking had been entrusted with the responsibility of prevention and detection of crime by the State; or2.	it was pursued under any law or to comply with any condition or requirement imposed by any person under any law; or3.	in the particular circumstances such conduct was reasonable and justified.(2) Whoever commits the offence of stalking shall be punished on first conviction with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine; and be punished on a second or subsequent conviction, with imprisonment of either description for a term which may extend to five years, and shall also be liable to fine.1 Criminal Law (Amendment) Act, 2013Classification u/schedule 1 CrPCOffence	PunishmentStalking	1.	Upto 3 years + Fine for first conviction2.	Upto 5 years + Fine for second or subsequent convictionCognizance	Bail	Triable By1.	Cognizable2.	Cognizable	1.	Bailable2.	Non-bailable	1.	Any Magistrate2.	Any MagistrateComposition u/s 320 CrPCOffence is NOT listed under Compoundable Offences"
Can any client ask the documents of his own criminal case to go through,"Madam, a copy must be furnished to him."
"Can anybody file an FIR against me even though I am innocent and hold me in bail and 
then later arrest me and if at all I want to bail or if my lawyer asks for bail deny 
the bail. Is it possible?( Bangalore, Karnataka )","Dear Sir,Everything is possible but there are exceptions to every rule. Whenever FIR is lodged which is false and its face then approach the Hon'ble High Court under Section 482 of CrPC and get it stayed and later get it quashed."
"I want to sue my secondary school teacher for slapping me multiple times. But it has been 7 years to the incident now. I want to know if I can still sue her for her actions. (I'm open to lawyers contacting me through the given email ID)( Thane, Maharashtra )",As such no case is made out. secondly any case after seven year would be barred by limitation.
"i had a dispute in the rented house that i am staying and they have put allegations on me that i am having an affair with the owners wife and beat me for which i sustained injury above my right eye. I have lodge an FIR complaint against them in Police station regarding this issue. As supreme court clearly stated on 2018 that adultery is not a criminal offence and can only be used as a case complaint towards divorce and not as an FIR, i believe i have my rights to lodge FIR on the grounds of being assaulted. During my time in police station on 16/06/2020 i was slapped by the officer in charge at that moment for disagreeing with his words as there was no evidence to justify that i was a criminal and my only fault was to disagree with what he had said.He had explained me that i am doing wrong by talking with the house owners wife to which i replied that oral conversation does not prove that i am having an affair and even if i did orally speak its not a criminal offence by law. Also while a police officer was sent to investigate my complaint he was utterly rude with me over phone and verbally abused me and also discriminated me on the grounds of state and told me ""mystate ka log chor he.."" i have recorded the voice and presented it to the officer who took my FIR and she said there is nothing racist here and told it was not appropriate for him to tell those words. Later while investigations were going on inside the police station i was boycotted as i was the only one, where as there were three person on the accused side who made false claim that they tried to stop the fight and pushed me and i got my injury and the offficer in charge supported them saying that he would have beaten me up worst then them if he was present at the scene. And then when i disagreed with how they were dealing he got up and slapped me. Later i was sent to sit on the bench where the officer who had  verbally abused me on the phone asked for my phone password and deleted his recorded voice. I told him that its not legal to delete someones personal data and he told me that do what ever you can. I believe that the lady officer to whom i showed the recording told him to do so as there was no other way for him to know that his voice has been recorded. I went to the police station in hopes of getting justice against the assault on me but they instead told my house owner to file charge for committing adultery which i believe has been removed by Supreme Court of India. They told us to make a mutual agreement by threatening to lock us up. I do not understand on what grounds was i told that i would be locked up if i had not made mutual agreement. I was present alone as my family resides in ***** and i do not want to bother them as they are aged.I am not the only north east citizen facing issues due to my personal appearance. I do not want to be harrased by Police officers anymore as i have lost all hope in justice being served in our Democratic country. What can i do now?( North 24 Parganas, West Bengal )","Hello,This is a classic case of police brutality and criminal conspiracy against you. Physical abuse should strictly not be tolerated and the same needs to be reported at its earliest.The first thing you need to do is to file a formal written complain against the respective police officer with the DCP or Commissioner(if you are living in city limits) or else with the Deputy Superintendent of police (if you are in rural area). Please do not forget to take a received copy with the sign and seal of the repective police department which will act as a proof of you reporting this incident formally to the higher authorities. Secondly also file a application under the Right to Information Act (RTI) with the current police station so that they are officially and legally bound to submit a report of the stage of investigation of your current complaint. Also add this report to the complaint that you make to the DCP, Commissioner or Deputy Superintendent of police as the case may be.In the Indian Penal Code (IPC), there is a provision u/s 166 that empowers any person to raise a complaint against public servant and since the police officer falls under the gambit of public servant,  this section can be invoked."
