question,answer,chain_q,chain_a
"Sir if I am Christian who had done marriage as per Christian rituals and it is more than 3 years my husband has thrown out from his home, he did not came to see his daughter from birth and I have sold all my gold to complete his loans and other commitments. Can I claim maintenance from him. If yes then how and under which Act?( Mumbai, Maharashtra )","Dear Client,You are eligible for maintenance If you proceed with divorce. If the court uphold the divorce, then maintenance can be sought for under section 125 CrPC","[""HKG::HMA_13"", ""HKG::HMA_13B"", ""HKG::HMA_14"", ""HKG::CRPC_362""]","[""PC::Claim for Maintenance Under Section 125 CrPC"", ""PC::Wife Filed for Maintenance Under Section 125 CrPC"", ""PC::Section 125 CrPC"", ""PC::Wife Sought Maintenance Under Section 125 CrPC""]"
"I need to know my bro divorce petition which was filed on Oct 2015 has been dismissed by the Bandra court Nov 18 As wrong section mentioned by the lawyer also his wife filed dv case on Jan 2016 ,she stayed only 3 months with no physical relationship and left the home with her mom.  There is interim Mainataince pass of 4000 on may 2017 , and the case is now in evidence stage since 8 months,  she also filed transfer of divorce case at family court to her native place in sangli as currently she resides there which is also pending as we did not received the notice, so need to know in this case how we can get resolved like is it if we challenge high court will it take all the steps which was taken at family courtlike meeting with counselor, notice to be served to his wife etc or would help granting divorce directly and what as per u should be done for the dv case is it is in evidence stage since 8 months( Mumbai City, Maharashtra )",You need to know why or because of which section the divorce petition got dismissed.And if it has beem dismissed then you can file again after correction.Interim maintenance case was filed by her and if she wants it to transfer now it will not be so easy.You get in touch with a good lawyer and discuss everything threadbare to know what is the way to resolve all these matters.,"[""HKG::HMA_13"", ""HKG::HMA_13B"", ""HKG::HMA_14"", ""HKG::CRPC_362""]","[""PC::Voter Right to Know Candidate Details"", ""PC::Voters Have Right to Know Candidate Details"", ""PC::Divorce Petition Filed by Appellant"", ""PC::Divorce Petition Filed by Husband""]"
"Can dowry case be filed before marriage.
A part of dowry has been sent to bridegroom's bank account by bride's parent.( Kaimur, Bihar )","Dear ClientYes, a case can be filed in the issue raised above if the exchange of money has taken place.thank you","[""HKG::DP_3""]","[""PC::Jurisdictional Issue Raised"", ""PC::Adoption Ceremony Alleged to Have Taken Place"", ""PC::Witness Protection Issue Raised"", ""PC::Cross Subsidization Issue Raised""]"
"GJAH040070662019 this is our case number of my sister, this was disposed without giving any reason, this was regarding maintenance from husband( Ahmedabad, Gujarat )","Dear Client,If a maintenance case was disposed of without giving a reason and you believe it was unjust, you may have the following legal remedies to consider:Review Petition: A review petition can be filed in the same court to ask for a review of the judgment. This is typically allowed within a limited timeframe after the judgment has been pronounced. In this petition, you can present arguments and evidence to support your claim that the judgment was erroneous.Appeal: If the case was disposed of by a lower court, you may have the option to appeal the decision in a higher court. You would need to file an appeal petition outlining why you believe the lower court's decision was incorrect or unjust.Revision Petition: In certain situations, you can file a revision petition in a higher court to seek the revision of the order passed by the lower court. This is usually done when there is a glaring error of law or procedure in the lower court's decision.Writ Petition: If you believe that the decision was against the principles of natural justice or that your fundamental rights have been violated, you might consider filing a writ petition in the appropriate High Court or the Supreme Court, depending on the circumstances.Thank You","[""HKG::HMA_24"", ""HKG::HMA_25"", ""HKG::CRPC_125"", ""HKG::CRPC_128""]","[""PC::High Court Reversed Lower Court Decision"", ""PC::High Court Affirmed Lower Court Decision"", ""HKG::PROC_CHILD_CUSTODY"", ""PC::Revision Petition Filed Against Trial Court Decision""]"
"As i was born in an rural place and my birth certificate was made post 7 years of my birth the mistake was made in a year difference and i am trying to make it this change since the age of 18 but unable to make as lack of information  and no proper support . In future i will face issues of early retirement and effects my profession and personal life too due to one year difference can anyone please guide me if this issue can be solved( Mysore, Karnataka )","Dear Sir,Revised CBSE Rules of correction/change in name/DoB are as underDear Sir,The following link explains you how to change.http://cbse.nic.in/faq/revised_dob_name_corr_rules_2015.pdfRules regarding Correction in Date of BirthThe application for correction in date of birth duly forwarded by the Head of school along with documents mentioned in byelaws 69.2(iii) shall be entertained by the Board only within one year of the date of declaration of result. No correction whatsoever shall be made on application submitted after the said period of one year.Rule regarding Correction in spelling on name/surname etc.:-Correction in name to the extent of correction in spelling errors, factual typographical errors in the Candidateâs name / Surname, Fatherâs name / Motherâs name or Guardianâs name to make it consistent with what is given in the school record or list of candidates (LOC) submitted by the school may be made. Application for correction in name of Candidate/Fatherâs/Motherâs/ Guardianâs name will be considered only within one year of the date of declaration of result provided the application of the candidate is forwarded by the Head of Institution with the following attested documents: i.True Copy of Admission form(s) filled in by the parents at the time of admission duly attested by the Head of the concerned institution ii.True Copy of the School Leaving Certificate of the previous school submitted by the parents of the candidate at the time of admission duly attested by the Head of the concerned institution. iii.True copy of the portion of the page of admission and withdrawal register of the school where the entry has been made in respect of the candidate, duly attested by the Head of the concerned institutionRule regarding Change in nameApplications regarding changes in name or surname of candidates may be considered, provided the changes have been admitted by the Court of law and notified in the Government Gazette before the publication of the result of the candidate.","[""PC::Right to Make Effective Representation"", ""PC::Suspension from Practice Reduced to One Year"", ""PC::Testator Intended to Make Adoption"", ""PC::Detenu Has Right to Make Representation""]","[""PC::High Court Directed Change in Date of Birth"", ""HKG::CCS_54"", ""PC::Delay in Application for Date of Birth Correction"", ""PC::Tribunal Found Error in Date of Birth Correction""]"
"I'm a 14 year old boy from Bangalore and I've been dating my 16 year old Muslim girlfriend for about an year now. Her parents found out about us once and beat me but i didn't file any complaint, they found out about us again and they have a picture of me kissing my girlfriend's neck. They gave me indirect death threats and threats to beat me up. My girlfriend told me that her mom threatened to get me killed. I have proof too of that. If they harm me or my family in any way, can i take legal action against them, and is it legal for me to date her, we haven't engaged in any romantic or sexual activities. Please help me I'm really worried about the situation can i take action against them if they hit me?( Bangalore, Karnataka )","Dear Sir,You have to take personal consultation as you are a minor you must bring your parents.Rate me Five Star*","[""PC::Murder of 90-Year-Old Victim"", ""PC::Claim of Right to Practice in Any Part of India"", ""PC::Threats to Victim and In-Laws"", ""HKG::CCS_54""]","[""PC::Respondents Failed to Take Delivery of Goods"", ""PC::Husband Offered to Take Back Wife"", ""PC::Government Power to Take Over Lands Limited"", ""PC::Trial Court Found Land as Sir""]"
"If I send a legal notice to a girl based on her earlier name (before marriage, father name included) and now if she is married and her name is changed (as per her husband's name),  will be the legal notice still valid???
Or they can ignore saying her name is now changed and that name is not there in the notice?
Basically, if i dont know her full name after marriage but know her full name before marriage and send the notice based on earlier name, can she say my current name is not there in notice and now i am not that person whose name is there?( Mumbai suburban, Maharashtra )",It is valid. Person is the same.If my answer is helpful to you then please give my FIVE STAR,"[""PC::Legal Notice Sent for Partition"", ""PC::Daughter Transferred Property to Her Husband"", ""PC::Legal Notice Sent Prior to Suit"", ""HKG::PROC_CHILD_CUSTODY""]","[""PC::Appellant is a Displaced Person"", ""PC::Appellant is Daughter of Respondent"", ""HKG::IPC_495"", ""PC::Appellant is Unauthorized Occupant""]"
"I am married for 5yrs, for recent 3yrs staying with my inlaws (mother father & 2 unmarried sisters). Last year I was asked to pay rent to stay with them, I paid. Now again the demand is more nd even wen I sed i will consult with my husband before paying them, my luggage was thrown out and they were trying to snatch my phone. Somehow I locked myself into a room nd called for help. They say that I don't have any rights if they don't consider me as a daughter-in- law. Plz help me wat action can I take against dis violence and how can I fight for my rights.( Bangalore, Karnataka )",Please do file a Domestic Violence Case against them u/s 12 of The PWDV Act.Thanks,"[""HKG::DVA_12"", ""HKG::DVA_17"", ""HKG::DVA_18"", ""HKG::DVA_23""]","[""HKG::domestic_violence"", ""PC::Wife Suffered Domestic Violence"", ""PC::Deceased Suffered from Domestic Violence"", ""PC::Dispute Over Domestic Violence Preceding Murder""]"
"I live in my father's house, my step mother also lives in the same house, she has no children, she has filed a suit for partition of the house in 2022.  But since my father's death in 2021, I have been paying the electricity bill and water bill of the house alone. Whenever I ask my step mother to pay the bill, she starts quarreling with me. She put a box in the electric meter.  when she asks for the electricity bill, she switches off the electricity, locks the meter and goes to her brother's house for 2 days.  We are forced to live on solar backup, she is not even giving NOC for applying for new electric meter.  Please advise how to deal with this problem( Wardha, Maharashtra )","Dear Client,ealing with a difficult living situation, especially regarding property disputes within a family, can be challenging. Here are some steps you can consider taking to address the issue:Consult with Legal Counsel:Given that your stepmother has filed a suit for partition, it's crucial to consult with a qualified attorney who specializes in property and family law. They can provide you with legal advice tailored to your specific situation and guide you through the legal process.Respond to the Suit:Ensure that you respond appropriately to the partition suit in a timely manner. Your attorney will help you draft a response that outlines your interests and rights in the property.Document Bills and Expenses:Keep detailed records of all the bills and expenses you have been paying for the house, including electricity, water, and any maintenance or repair costs. These records can be important in demonstrating your contribution to the property's upkeep.Mediation or Negotiation:Consider exploring mediation or negotiation as a means to reach a resolution with your stepmother outside of the court system. Mediation can be a less adversarial way to address property disputes and may lead to a mutually agreeable solution.Seek an Injunction:If your stepmother is interfering with essential services like electricity and water, and you have legitimate ownership or possession rights to the property, you may want to discuss with your attorney the possibility of seeking an injunction to prevent such interference.Property Ownership and Title:Ensure that you have clarity regarding the property's ownership and title. If you have a valid claim to ownership, your attorney can help you establish and protect your rights.Contact Utility Providers:Contact the utility providers (electricity and water) and explain your situation. They may have procedures in place for resolving disputes related to utility bills and meters.Maintain a Civil Approach:While dealing with such disputes can be emotionally charged, try to maintain a civil and respectful approach when communicating with your stepmother. Avoid confrontations that could escalate the situation further.Protect Your Legal Rights:Continue working closely with your attorney to protect your legal rights throughout the partition suit process. Your attorney can advise you on the best course of action at each stage.Thank you.","[""HKG::CPC_94"", ""HKG::CPC_151"", ""HKG::HMA_24"", ""HKG::HMA_25""]","[""HKG::DP_3"", ""PC::Joint Family Living Situation"", ""HKG::PROC_DOMESTIC_VIOLENCE_COMPLAINT"", ""HKG::PROC_CHILD_CUSTODY""]"
"My younger brother and his wife both are working but still they are denying to keep my mother with them , I am  alone earning person of my family having two children , my wife is housewife , what legal provisions available to handle this situation( Thane, Maharashtra )","Dear Client,It is the moral and legal responsibility of the children to maintain their aged parents who are unable to maintain themselves. You being a son equally obliged with your siblings to maintain your aged mother who is unable to maintain herself once your mother approaches the maintenance tribunal constituted under Section 5(1) of the Maintenance and Welfare of Parents & Sr. Citizens Act, 2007, and presided over by the SDM/DM. On receipt of an application under sub-section(I) of Sec.5 of the Act from a Parents/Sr. Citizens, after giving notice of the application to the children or relative and after allowing the parties to be heard, hold an inquiry and based on the merit in the claim pass an order for payment of maintenance up to Rs.10,000/-payable by the errant children or relatives to the applicant, parents/Sr. Citizen including order of eviction of erring children/relatives from the property belonging to Sr. Citizens/Parents. This benevolent act is exclusively enacted for the protection of the safety and security of Sr.Citizens who are being harassed and abandoned by their children/relatives in their sunset years to lead a life with dignity and peace. No Advocate is allowed in the proceedings to represent the case either on behalf of Parents/Sr. Citizens or OP, erring children/family. Recently, in the case of Pooja Mehta v. State (NCT of Delhi), 2024 SCC OnLine Del 7112, decided on 04-10-2024, the Delhi High Court upheld the order dated 31-03-2021, passed by the Divisional Commissioner, evicting the errant children from the property owned by the aged parents under Section 23 of the Sr. Citizens Act, 2007. It is observed by the Court that while the daughter-in-lawâs right under the DV Act was acknowledged, it did not supersede the right of the senior citizen to seek relief under the Maintenance and Welfare of Parents and Senior Citizens Act, 2007 when there was evidence of gross ill-treatment. Thus, there was no jurisdictional bar on the authorities under the Senior Citizens Act to entertain the request for eviction of the children from the property owned by the Sr. Citizens. Further, under Section 125 of the Criminal Procedure Code (CrPC), a parent can claim maintenance from their children if they can prove they are unable to maintain themselves. The law also considers the financial status of the children. If the children are financially capable and the parents are in need, the court may order the children to pay maintenance. Apart from this, under Section 20 of the Hindu Adoption and Maintenance Act, 1956, Hindu parents (both father and mother) have the legal right to claim maintenance from their children. The law places the responsibility on children to provide maintenance to their parents when they are unable to maintain themselves and the childrenâs responsibility is based on their financial capacity and legal steps are initiated if the children fail to provide support to their aged parents who are unable to maintain themselves.","[""HKG::CRPC_154"", ""HKG::CRPC_482"", ""HKG::BNSS_528"", ""HKG::HMA_24""]","[""HKG::Maintenance and Welfare of Parents and Senior Citizens Act, 2007"", ""HKG::SENIOR_CITIZENS_MAINTENANCE_RULES_2009"", ""HKG::PROC_PARENTS_SENIOR_CITIZENS_MAINTENANCE"", ""HKG::HAMA_20""]"
"Dear Team

I have done M.pharmacy and worked as an associate professor in a reputed college..after my marriage has fixed i quit the job..and days became worst after marriage..

My husband is from rajahmundry and working in dubai as a network engineer..From the day 1 after the marriage my in-laws started harassing..I stayed in dubai just for 3 months after that i concieved and had a baby girl..am staying with my parents till now..it has been 2years..we are facing many issues with them..my in-laws are not allowing him to talk to me..family mambers and relatives from both sides wanted to resolve this..but we are hopelss..my husband is not in contact with me or with my parents..staying in dubai and not attending our calls..

we apprached police to solve this..we came back with dissapointment..
please help me out..not knowing what to do..
Requesting very much for your reply( Vijayawada, Andhra Pradesh )","Dear Madam,You may file different types of cases and main case will be seeking interim maintenance under Section 125 Cr.P.C and with that finance you can continue legal fight.For full procedure contact me on mobile through Vidhikarya.","[""HKG::HMA_24"", ""HKG::HMA_25"", ""HKG::CRPC_125"", ""HKG::CRPC_128""]","[""PC::Section 125 Cr.P.C."", ""PC::Claim for Maintenance Under Section 125 CrPC"", ""PC::Court Found No Right to Maintenance Under Section 125"", ""PC::Wife Filed for Maintenance Under Section 125 CrPC""]"
"We got married in 2015 and our marraige was registered through Hindu Marraige Act. In the marraige certificate, my name is mentioned in the following format as per our marraige registrar:

First name Husbands surname (my maiden surname)

I have not taken up my inlaws surname after marraige nor do I wish to. All my documents and child's birth certificate has my maiden surname in them.

Will this difference cause a problem later on?( Kolkata, West Bengal )","Dear client,It will not cause a problem later on. You are not mandated by law to have the same surname as your husband. Having your first husband's surname and it being on all of your documents is also not an issue as that is your legal name.Thank you.","[""PC::Claim of Adoption Mentioned in Will"", ""PC::Prosecution Relied on Birth Certificate"", ""PC::Respondent Provided Birth Certificate"", ""PC::Birth Certificate Disputed by Appellant""]","[""PC::High Court Found Allowance Not an Estate"", ""PC::Partition of Estate Mandated by Statute"", ""PC::Divorce Document Executed by First Husband"", ""PC::Pappammal Abandoned First Husband""]"
"My father died almost 2 years ago. Now my mother is going to do second marriage. As after my mom's second marriage her surname will change so my question is that do I also have to change my surname being a daughter of her.( Kolkata, West Bengal )","Respected client,If your mother does not change her surname, and she supports you. Then it is not compulsory for you.","[""PC::Second Marriage Allegation"", ""PC::Husband Claimed Second Marriage and Child from Second Marriage"", ""PC::Second Marriage During First Marriage"", ""PC::Prosecution Failed to Prove Second Marriage""]","[""PC::Appellant Claimed Process Did Not Change Fabric Nature"", ""PC::Regulation Does Not Violate Fundamental Rights"", ""PC::Previous Decree Does Not Bind Respondent"", ""PC::Manufacturing Process Did Not Change Nature of End Product""]"
"My aunt is making false allegations on my father's property. She is asking a part of the property and sent legal notices. The land belongs to my father. What can we do in this case?( Nizamabad, Telangana )","To give opinion, it is necessary to know whether your father purchased that property or got it from his parents by registered Transfer Deed or by Laws of Devolution. If your father got that property from his father then whether the property  is ancestral or not is also required to be known.","[""PC::Appellants Claimed Property Belongs to Them"", ""PC::Respondent Belongs to Nuniya Caste"", ""PC::Agreement on Property and Child Custody"", ""PC::Section 304 Part I of the Indian Penal Code""]","[""PC::District Magistrate Required to Give Opportunity to Tenant"", ""PC::Appellant Purchased Property from Previous Owner"", ""HKG::ISA_37"", ""PC::High Court Found Property to be Ancestral""]"
"My grandmother and grandfather are not alive now, My family live with my grandmother in grandfather house nearly 20 years (only my family + grandma) , Is my father has the right to say my father's brothers and sisters to not to come to this house,because no one cared my grandmother except my family.now my father's brothers and sisters doing problems to us,How can I handle this situation?( Coimbatore, Tamil Nadu )","Dear Client,If your grandfather or grandmother passed away leaving the property intestate, i.e, without a Will, then on their demise, all the surviving legal heirs are entitled to an equal share in the said property following the law of intestate succession. Unless your father's brother and sister relinquished their right of share in the property by executing a registered deed of relinquishment in favour of your father, your father cannot enjoy that property alone. A relinquishment deed may be assigned either for consideration or with no consideration. A right cannot be given up without compensation; this compensation may take the shape of cash, a trade in goods, or a family arrangement. The âDeed of Relinquishment,â which must be signed by all parties, witnessed by two witnesses, and registered, is another requirement for giving up ownership of immovable property in favour of a co-owner. Reach out to an experienced property lawyer for guidance and steps","[""HKG::HSA_8"", ""HKG::HSA_10"", ""HKG::MWPSC_23"", ""HKG::ISA_37""]","[""PC::Deed of Relinquishment Executed"", ""PC::Arbitration Agreement Signed by All Parties"", ""PC::Deed of Family Settlement Not Signed by All Co-sharers"", ""PC::Claim of Share in Property""]"
"Sir,Iam Hindu women and my husband is muslim.we got married through special mrg act with his parents support.Now,my family forcing to change the religion of my husband to Hindu.My husband dont like this.But for me,he accepts to change. So what is the procedure to change and whether all his certificates needs to change or could we change in birth certificate alone?pls suggest some opinion sir.( Madurai, Tamil Nadu )",Approach to the any local lawyer for it,"[""PC::Victim Induced to Change Marital Status"", ""PC::UGC Lacked Authority to Change Qualifying Criteria"", ""PC::High Court Directed Change in Date of Birth"", ""PC::Change in Partnership Due to Family Partition""]","[""PC::Witnesses Testified to the Incident"", ""PC::Court Found Plaintiff a Party to the Agreement"", ""PC::Custom Recognized for Adoption at Any Age"", ""PC::Claim of Right to Practice in Any Part of India""]"
Me and my gf want to marry without parents permission is this possible if we go through court marriage,If your majour then no need to get permission from any one,"[""PC::Accused Refused to Marry Prosecutrix"", ""PC::Contradictory Decrees Possible"", ""PC::Child Taken to U.S.A. Without Court Permission"", ""PC::Sale Deed Executed Without Court Permission""]","[""PC::Court Found No Need for Legislative Action"", ""PC::Tribunal Found No Need for Revaluation of Stock"", ""PC::One Stock Exchange Granted Permission"", ""PC::Claim of Right to Practice in Any Part of India""]"
"My mother-in-law has been taken my wife and hided.... I don't know where is my wife and she was 3months pregnant at that time but her mom is saying now baby is not there and she is not showing my wife and I can't able to talk with wife on calls or messages( Bangalore, Karnataka )","Dear Client,In the given scenario, you can file a complaint or FIR for kidnapping and criminal intimidation under Sections 140 and 351 of the Bharatiya Naya Sahitya(BNS)  against your mother-in-law at the local police station. Apart, in the given scenario, you can file a petition under Section 9 of the Hindu Marriage Act, 1955 before a Family/district court seeking restitution of Conjugal Rights. This remedy can be sought by either the husband or the wife who has been deserted or separated from the other spouse without any reasonable cause or excuse. The decision in a suit for restitution of conjugal rights is equivalent to a decision by a competent civil court declaring that the wife had no sufficient reason for refusing to live with her legally married husband. If required hire an Advocate experienced in matrimonial matters to navigate the issue in the right way.","[""HKG::CRPC_154"", ""HKG::CRPC_482"", ""HKG::BNSS_528"", ""HKG::IPC_506""]","[""PC::Wife Filed for Restitution of Conjugal Rights"", ""PC::Husband Filed Petition for Restitution of Conjugal Rights"", ""HKG::restitution_of_conjugal_rights"", ""PC::Decree for Restitution of Conjugal Rights Granted""]"
"It has been 4 years since my marriage. My wife started suspecting me as soon as we got married. First of all, she talked about my affair with my cousin sister without any reason and without any concrete information. And after some time she threatened me that, ""Whatever was to happen to me has happened but now I will ruin that girl's life."" Hearing this, I became silent and did not tell anyone anything due to fear of being disgraced in society and relatives. I was afraid of my sister's career and future at that time. After suffering torture for 1.5 years, suddenly one day she apologized for that thing and I forgave her. But after some time she suspected my real niece who is 14 years younger than me. after that she lived with me lovingly for 1.5 years but as soon as she conceived, she caught hold of my tenant girl who is married and did not even care about her pregnancy. Now when my child turned 11 months old, she started showing symptoms like hearing voices in ears and loss of appetite. My in-laws did not agree for psychiatric advice and one day they came to my house with all their family members and took him away after defaming me and creating a ruckus in my own society. They also made many false accusations and defamed me a lot by speaking nonsense about me in front of the entire family and society. Once, while trying to bring him back, they even tried to personally attack me. Please advise any defamation case against them or restraining order against the whole family except her parents.( Kangra, Himachal Pradesh )","Dear Client,In the given scenario, if you want to continue with the matrimonial relationship with your spouse then you have to face all these ordeals that may spoil your career and social image both. Under section 9 of the Hindu Marriage Act, any spouse can file a petition before a district court for the restitution of Conjugal Rights. This remedy can be sought by either the husband or the wife who has been deserted or separated from the other spouse without any reasonable cause or excuse. If the husband wins the Sec 9 (RCR) case then the wife is not entitled to Maintenance u/s.125 of CrPC. The decision in a suit against the wife for restitution of conjugal rights is equivalent to a decision by a competent civil court that the wife had no sufficient reason for refusing to live with her husband. In case the wife claims maintenance, she must prove that she is unable to maintain herself. But, if there is no evidence of ill-treatment by the husband and the wife has no just cause to live separately, she is not entitled to claim the maintenance. If you want to resolve the issue permanently, you can file a divorce petition under Section 13B of the Hindu Marriage Act(HMA) after the completion of one year after the withdrawal of the RCR case. You must withdraw the RCR case saying that your wife declared that she is ready for divorce. When there is no possibility of cohabitation and no scope of mutual consent divorce, you can file a one-sided/contested divorce petition praying for a decree of divorce before the Family Court/District of the city where the couple last lived together, such as their marital home, where the marriage was solemnized, or where the wife currently resides.A contested divorce is more expensive and time-consuming than a mutual consent divorce. However, grounds for one-sided/contested divorce reflect the various challenges and complexities that may arise in the course of divorce proceedings. It is always recommended to consult an expert divorce lawyer to get the right legal advice before filing a contested divorce petition. As regards maintenance post-divorce, be informed that both under Section 25 of the Hindu Marriage Act, 1955 or under Section 125 Cr. PC(Section 144 of BNSS), any person having sufficient means is liable to support his wife, provided she is unable to maintain herself. If alimony/maintenance gets paid monthly, the Supreme Court of India has established a benchmark value of 25% of the husband's net monthly earnings to get awarded to the wife. There is no such benchmark for a one-time settlement/compensation, but usually, the amount ranges between 1/3rd to 1/5th of the husband's net worth.","[""HKG::IPC_499"", ""HKG::IPC_500"", ""HKG::BNS_227"", ""HKG::HMA_13""]","[""PC::Section 25 of the Hindu Marriage Act, 1955"", ""PC::Wife Contested Divorce Petition"", ""PC::Section 13B of the Hindu Marriage Act, 1955"", ""HKG::CCS_54""]"
"My parents has gifted gold to my in laws in my wedding but i dont want to give them now because they have taken all my streedhan from me so even i took whatever mu parents gifyed to them in wedding but my husband is asking me to return it back as they are gifted to his parents by mh parents but they dont want to give me my streedhan which was gifted by my husband in wedding so please tell me wht should i do with my parents gift for them who is the legal owner and do they have any rights on my parenst gold( Rampur, Uttar Pradesh )","Hello,If they are not giving your belongings, you can file case against them under Section 406 of Indian Penal Code, 1860 for criminal breach of trust for which punishment is 3 years.","[""HKG::IPC_406"", ""HKG::BNS_248""]","[""PC::Section 406 of the Indian Penal Code, 1860"", ""HKG::IPC_406"", ""PC::Section 406 of the Indian Penal Code"", ""PC::Criminal Breach of Trust Established""]"
"My wife (Hindu Marriage) already filled false 498a in the past 1.5 years (36 months) back. She also filed dv and maintenance separately. Recently she is trying to harass me more by filing false FIR U/S 448, 504, 506. This is blatant misuse of power being a woman because I have no idea where she is staying in Bangalore. Can someone please suggest me what can I do currently to protect myself as the police is sending me notice in WhatsApp. Im scared now about my job and future because being a man I dont have any laws or remedy to protect me. Im in a very worse situation someone please suggest me how to protect from this false FIR and allegations in future.( Bangalore, Karnataka )",Dear ClientIt would be better to consult an Advocate directly for this matter. So that case must be handled in a lawful manner.Hope it helps.,"[""HKG::IPC_498A"", ""HKG::BNS_217"", ""HKG::CRPC_154"", ""HKG::CRPC_482""]","[""PC::Constitutional Rights Must Be Preserved"", ""PC::Judicial Process Must Be Expeditious"", ""PC::Judicial Independence Must Be Maintained"", ""PC::Custom Must Be Proved by Evidence""]"
"In 2010, a family court ordered monthly maintenance payments from my Father to my Mother. However, he disappeared after retiring from his Govt job and did not make the payments as ordered by the court. A missing complaint was filed and he was finally found in 2021. Unfortunately, he claimed not to know me or my Mother. I obtained the sale deed of the house that he was living in at the time, which was registered under his name, and my Mother filed a recovery case. The court sent notices to his house, but he failed to appear. As he was a government servant who received pension after retirement, the court ordered bank to attach part of his pension to be paid to my mother every month until the pending accumulated monthly maintenance amount of ten years is paid.
Now, she needs to file another recovery case for the amount that has been pending since 2021. However, I recently found out that he has been missing from that house for almost a year. I was wondering if there is any way to get a court order that would allow me and my Mother to live in that house.
Also, How will the notice of the new recovery case be served to my father, who is now missing from the house, What does the court usually do in a case like this where the husband is disappeared ?( Junagadh, Gujarat )","Dear Client,In case of pending maintenance arrears, you can file a civil suit under Section 125 of CrPC to recover the amount. Further, if the husband does not adhere to the execution proceedings, then the court can issue a non-bailable arrest warrant in his name. If he fails to pay the maintenance amount, the court may attach his salary or property to recover the amount.Hope it helps.Thank you.","[""HKG::HMA_24"", ""HKG::HMA_25"", ""HKG::CRPC_125"", ""HKG::CRPC_128""]","[""PC::Section 125 of CrPC"", ""PC::Appellant Failed to Pay Maintenance Amount"", ""PC::Section 125 of the CrPC"", ""PC::Defendant Held Permits in His Name""]"
"Sir 
Me got married in 2023 my husband is working is government of Karnataka in phc as doctor 
We are having 10months baby 
My husband if refusing to update my and my children name in his service register book sir sir can I send my request to his official sir 
If not  please give the solution for it sir( Mysore, Karnataka )","Dear Client,When a baby of 10 months was born out of wedlock, that happened in 2023, you may check out the parents' names in the hospital discharge certificate or birth certificate issued under the Birth and Death Registration Act 1969 to relax your worries. In this context, a recent verdict of the Supreme Court was passed in the case of Dolly Rani v. Manish Kumar Chanchal, Citation: 2024 SCC OnLine SC 754, may be referred to for accessing marital status in the given scenario. The Supreme Court said that if a Hindu marriage is not performed following the applicable rites or ceremonies, such as 'saptapadi' (taking seven steps by the groom and the bride jointly before the sacred fire), the marriage will not be construed as a Hindu marriage. The Court held that a marriage certificate is valid proof of a Hindu marriage only when the marriage ceremony has been performed as per Section 7 of the Act. The Court observed that for a valid marriage under the Act, the requisite ceremonies have to be performed, and there must be proof of performance of the said ceremony when an issue/controversy arises. Unless the parties have undergone such a ceremony, there would be no Hindu marriage according to Section 7 of the Act, and a mere issuance of a certificate by an entity in the absence of the requisite ceremonies having been performed, would neither confirm any marital status to the parties nor establish a marriage under Hindu law. Given the above averment of the Apex Court, even if a marriage ceremony is performed or celebrated following the social rituals or customs, and there is substantial evidence to prove your claim, you may be considered as married to the person who is refusing to register the marriage under the Hindu Marriage Act or Special Marriage Act. Apart, a DNA test may be sought from the Court as a matter of last resort between opposing parents. The Supreme Court has considered the reliability and admissibility of DNA evidence in the case of Kamalanatha v. State of Tamil Nadu, AIR 2005 SC 2132. Accordingly, if the situation so warrants, you may apply to the court seeking an order for a DNA test of both the child and the father to resolve the issue legally. Consult with an experienced Advocate to navigate the issue in the right way.","[""PC::Trial Court Found Land as Sir"", ""PC::Defendant Held Permits in His Name"", ""PC::Cultivating Rights in Sir Land Not Transferred"", ""PC::Ejectment Application Filed by Sir-Holders""]","[""PC::Section 7-A of the Hindu Marriage Act"", ""HKG::CCS_54"", ""HKG::PROC_CHILD_CUSTODY"", ""PC::Section 9 of the Hindu Marriage Act, 1955""]"
