question,answer
"I am living outside of India. My property is in Tamil Nadu under my name. Electricity for House and Irrigation are under my name.

Trespassers are using my electricity by putting up thatched roofs within my property. Reported to EB to disconnect the electricity until I visit India. However, they are in connivance with trespassers and not ready to cut the Electricity Power Supply. EB Lineman even altered the power supply fuse cover boxes, pole and electricity within the premise to assist to supply Electricity to the trespassers.

1) Does the Electricity Law provide any provision to cut the electricity Temporarily until I ask them to restore? If yes, could you please provide the provisions please.

2) What are the actions available for me to take against EB engineers and EB lineman in the court of law?( Chennai, Tamil Nadu )","A.Dear Sir,Just file a complaint of theft in the police station against such  trespassers."
"I was staying in a PG from Sept 23 till Feb 24. In Jan 24 I had lost my job and hence could not pay the money for the month of Feb 24. IN month of Feb 24 he forcibly locked me out and took possessions of all of my belongings and valuables in the room when I had gone out to search for a job. I paid for the month of Feb 24 and asked for my stuff from him, to which he asked me to pay for month of March 24. I did not have any money and also I was not required to pay since, I was forced out by the PG owner and he had made me live outside the PG like a begger on footpaths, knowingly well that I didn't have enough of money to arrange for home or food for myself. Now he is saying that he has sold off &/or burnt &/or thrown away my belongings and valuables. I have lost out on 4th job offer letter since, I was not able to produce the original documents to the HR of the new prospective employer in last 7 months. He claims to be having a good liasion with local police. Hence, I am afraid going to the local police station. Which other way can I force him to return my stuff. It is my whole lifetime's earnings.( Bangalore, Karnataka )","Dear Client,Hope this reply answers your query. Consider of sending the PG owner with a formal legal notice. Your complaints, the losses you've suffered, and a demand for the return of your possessions or payment for their loss should all be included in this notice. open a lawsuit in the relevant civil court.For the loss of your possessions and any ensuing losses (such as passed up job offers), you may pursue damages."
"I went Mumbai from sangli on 18th march,2020 by locking my home of sangli . My wife left my home of sangli on 10th March and is living separately from me from 10th March without valid and reasonable grounds. After this, I stuck up at Mumbai because of lockdown pronounced by govt and could not go back to sangli for a period of three and half months. After this, I reached sangli home from Mumbai on 4th July 2020.
I was shocked to know that my lock was replaced with new lock. So, I broke that lock with stone and was shocked to know that my  golden ornaments worth 3 Lacs  and 3 tables, 1 bed, my water purifier was missing from my locked home. So, I immediately called local police station on 4th July and they advised me to lodge police complaint on next day morning. 
This was done by my wife, my father in law and my mother in law.
So, I lodged complaint in local police station on 5th July 2020 and mentioned this whole story and requested in writing in that complaint as this theft has been carried out by my wife and in laws. 
Till now, police station has not taken any action in this matter and have not returned my golden ornaments and other material from my wife and in laws who are staying 15 km away from me.
What next step I have to take like criminal complaint in sessions court or any other step please convey for getting my ornaments and my material worth 4 Lacs from my wife and in laws ?( Sangli, Maharashtra )","What is the intention of you wife & in-laws. I belief that they are wanting Divorce from you & so they might have taken their belongings to their place. Being a family matter the police may not take any initiative & will tell you to solve the case amicably among yourselves. Have a personal meeting with your wife, father in law and  mother in law, you will soon get a reply for yourself.If you realize my professional skills, the time & efforts put in by me needs to be truly appreciated, and then Please âCLICK MY LIKES/ THUMBS UP/GIFTâ button shown below this reply format & also CLICK/ WRITE a âREVIEWâ in 5 star as I have answered your query in detail. Hope this information is usefulADV. ANISH PALKAR (High Court)"
"I am having affair with married man he was promised me for marriage.having physical relations with me. he is denying to marry me. please let me know what legal action against I supposed to take( Mumbai City, Maharashtra )","Knowing that the man was married, how can he marry your? You shouldn't have made physical relationship with him. If you did it con-sensually, you can't force him to marry. Even for marrying he would have to take divorce from his first wife and it would be long process. So better forget about it."
"I bought 4.5 khatas of land in 2019 from a person who had 13.75 khatas of land registered in his name. Later I fould out that he had already given registration to 3 people for a total of 10.50 khatas prior to me. So, he had only 3.25 khatas left with him when he had given registration of 4.5 khatas of land to me. What can I do?( Siliguri, West Bengal )","Dear Client,In this situation, it's important to consult with a qualified real estate attorney who can provide advice tailored to the specific laws and regulations in your jurisdiction. Here are some general considerations:1. Verify Land Records:- Obtain the updated land records from the relevant land registry office to confirm the current status of ownership and registrations for the land in question.2. Review Sale Agreement and Deed:- Examine the sale agreement and the deed you received when purchasing the land. Check for any representations or warranties made by the seller regarding the ownership and extent of the land.3. Consult a Real Estate Attorney:- Seek legal advice from a real estate attorney to understand the legal implications of the situation. They can guide you on potential courses of action based on the specific facts of your case.4. Check for Fraud or Misrepresentation:- If it is determined that the seller misrepresented the extent of the land or engaged in fraudulent activities, you may have legal grounds for taking action. Fraudulent misrepresentation can potentially invalidate a contract.5. Negotiate with the Seller:- If there is a discrepancy in the land extent and the seller has not fulfilled the terms of the agreement, you may attempt to negotiate a resolution with the seller. This could involve seeking compensation or a correction of the situation.6. Legal Remedies:- Depending on the laws, you may explore legal remedies such as filing a civil suit for misrepresentation, seeking rescission of the contract, or pursuing compensation for any damages incurred."
"Mine sister was murderd in 2008 and case gave judgement in 2023 but mine sister gift which was given in marriage still not received what is the procedure can any one help for further process( Chennai, Tamil Nadu )","Dear Client,I'm sorry for your loss and the delay in receiving your sister's gift. To pursue this matter legally, you can file an application with the court where the judgment was issued, requesting enforcement of the court's order regarding the gift. This can be done through an execution petition, where you ask the court to compel the party obligated to provide the gift to comply with the court's order. It's crucial to gather all relevant documents related to the gift, such as receipts, witnesses, or any proof of acknowledgment of the gift. Consulting with a lawyer experienced in civil matters and enforcement of court orders will help navigate this process effectively. They can represent your interests, advocate for enforcement, and ensure that your legal rights to the gift are upheld under Indian law."
"Is it possible as an accused, I can ask the complainant (my ex fiance) to share her social media logins for proof?

Our marriage broke off and she filed a rape / molestation complaint against me. We were open dating for a while and she's had sex with multiple people during the time she has mentioned in her complaint that I had been molesting / raping her. She's even hanging out with the same people. Can we ask her to share her phone access during case hearing to verify this?( Chennai, Tamil Nadu )","Dear Sir,After completion of prosecution evidence you have a chance to lead your evidence which is called defence evidence. At that time or now itself you can file a specific application under the provisions of Cr.P.C requesting the Court to direct the Complainant to share her social media login details so that you can establish her relationship with multiple persons."
"Hello,

Iâm 35 yrs women unmarried working for private company. In dec 2017 i met one guy in Tinder he is a divorced 40 yrs working in same city. We exchanged contacts started conversations in April 2018 then met became friends and continued. One fine day after 5 months July 2018 he planned a trip and made me book hotel and we went in his car that night he forced me sexually molested mentally physically emotionally forced me to have Sex and morning when I started crying he convinced me to get married and try and continue relationship for sometime as he is recently divorced and needs sometime. We continued our relationship with few good and bad situations he always used to make me take pills to avoid pregnancy and again he planned another trip in dec and forced me to join and again forced and used me for sexual contact for 4 days. After we were back to city and I was diagnosed with some skin reaction that turned my face black he started ignoring me but relationship continued till April 2019 but I was sensing his ignorance and distancing from me I had to ask him about Marriage he as usual threatening and said will sucide if I go to his parents or tell anyone about our relationship. I couldnât control my emotions I had to tell my family about he cheating on me my uncle called him to meet and discuss he then confessed on May 31st 2019 that he is engaged in April and doesnât have any relationship with me Iâm just his friend and nothing to do with me. I went to seek help from his family his parents abused insulted me and my family and said will pay compensation but will not get his son married to me. As Iâm brutally cheated in the name of marriage and commitment and physically used emotionally and mentally threatened Iâm seeking justice. We have filed FIR against him on sec 376 and 420 he was sent to jail for 10 days and he is now out on bail as his lawyer brought in the act that guy and girl are matured and itâs mutual live in on going relationship so this shouldnât be considered as rape or cheating. He was granted bail and he is out.

In my case me and the guy were best friends and all our whatsapp chat,text were only friendly text and everything changed with the first trip we have been to on July 28th/2018 when he forced me and had physical contact without my interest and promised me to marry and made me continue the relationship till he found another women and got engaged in April/2019 and yet continued with me and has informed me in May 31st/2019 when i was asking him on our marriage.
Initial days he said he was cheated by his wife hence he got divorced as she had extra marital affair with her boss. Later while we were continuing the relationship he confessed in whatsapp text on oct 12th/2018 that he cheated his wife and he said that can be the reason for her to cheat on him and he has been cheating women since age of 21 and he cannot be committed to anyone and this is the reason he is not ready for marriage as he said he cannot trust me either but he again convinced me to continue the relationship with him also planned 2nd trip and forced me to join the trip in dec 30th 2018 to 2nd jan 2019.
In police station and 2 call recordings with my friend he confessed im just his friend no physical contact. His lawyer in court confessed its live in relationship it was consensual sex with no promise of marriage will not amount to rape or cheating this is clear enough the guy is lying from start as he said no relationship and lawyer confess mutual relationship.
I do have few exchanged text where later guy has agreed on 10th sep/2018 saying it was my mistake i shouldn't have planned the first trip especially.
Also few threatening messages from May 2nd/2019 that he has no desire to live will leave job house as i told him will go to his family. also orally he said to write an agreement that i will not come to his family property or file dowry harassment case then he will do register marriage.

His marriage date was 27th June/2019 with the engaged girl and his bail was confirmed on Jun 26th hence he is out and i'm not knowing if he is now already married or his marriage is postponed.

My only evidences are our trip bookings and our few text he agreed on saying trying the relationship, he had to walkout as relationship didn't work but he was texting calling meeting till May 31st/2019 when he was already engaged to another women in April 2019 which he had deliberately hided from me and then in frustration he texted threatening messages where he also confessed i am all yours you can do anything with me but shouldn't go to family and orally said to write some agreement on not entering his family or property or dowry case then he will do register marriage. when i said will have to speak to his family.

He now totally denies that he ever promised or committed on marriage and its mutual relationship on NO commitments which is false but i cannot prove as he always promised orally.

I need strong advice on how to fight against my case as his lawyer is senior and defending him on mutual consensual on going relationship for 1.5 years and he never promised or committed it was with no commitments and both are matured so shouldn't be 

He confessed in whatsapp text about cheating his ex wife and many girls before and cannot be committed to anyone in the name of marriage.

Now his financee and his parents are supporting him saying its mutual relationship now the guy is already engaged to another girl so they will not allow him to marry me.

His lawyer is strongly saying girl only booked the first trip booking and both are matured and will not amount to rape or cheating on the basis of mutual relationship.

He has brutally cheated me now wants to marry an young girl who is supporting him and doesn't want to marry me or accept that we had any relationship on the promise of marriage. Kindly help me to fight this case.

Iâm done with my 164 Statement recording in court on July 1st in presence of judge.

Please advice me on my case and how strongly i can fight and get justice.( Hyderabad, Telangana )",Please consult me directly and I shall help you with your problem. Looking at the length of your problem it looks like it needs proper attention and cannot be clarified or sorted in the free legal advice section.
"1) Salary misappropriation is cbt ? : if a personal loan is wilfully defaulted which was to be paid from future income, so this misappropriation of income will be criminal breach of trust right ?

2) The criminal breach of trust will be applicable since the initial when I had lent or when it's performance was breached ?

3) Theft : if someone took the property with consent however under deception then it should also be theft since the consent is invalid under general exception.( Thane, Maharashtra )","Dear client,In the case of a personal loan, the Supreme Court has held that default to pay would not amount to a criminal offence. However, if a fraudulent means to not pay is established, then it would amount to a criminal offence. The essentials to prove a criminal breach of trust are the misappropriation of money and a dishonest intention in doing so as per Section 405  of the IPC.In case of criminal breach of trust, the offence would initiate when the misappropriation begins and not when the money was lend. When the person acts on the misappropriation, the commission of the offence begins. If someone dishonestly obtains property, it would amount to a criminal offence under Section 424 of IPC. It states that Fraudulent removal or concealment of property of himself or any other person or assisting in the doing thereof, or dishonestly releasing any demand or claim to which he is entitled will be imprisoned for 2 years.Thank you"
"My pg owner not allowed to leave pg and they told me to pay 1year payment then to leave. What can I do?( Dharwad, Karnataka )","Dear client,This depends on what kind of agreement you had with the PG owner before joining. If the agreement deemed you had to pay 1year payment then to leave, then you will have to make that payment.If not you can file a complaint against the pg owner at your nearest police station"
"à¤µà¤¿à¤­à¤¾à¤à¥à¤¯ à¤à¤¾à¤°à¥à¤¯à¤µà¤¾à¤ à¤à¥ à¤¬à¤¾à¤¦ à¤à¤ à¤¸à¤°à¤à¤¾à¤°à¥ à¤à¤°à¥à¤®à¥ à¤à¥ à¤à¤¨à¥à¤¯ à¤à¤¾à¤°à¥à¤¯à¤¾à¤²à¤¯ à¤®à¥à¤ à¤ªà¤¦à¤¸à¥à¤¥à¤¾à¤ªà¤¿à¤¤ à¤à¤°  à¤¦à¤¿à¤¯à¤¾ à¤à¤¿à¤¸à¤à¥ à¤¸à¥à¤à¤¨à¤¾ à¤¨à¤ à¤à¤¾à¤°à¥à¤¯à¤¾à¤²à¤¯ à¤à¥ à¤¦à¥ à¤à¤¯à¥ à¤à¤° à¤¨ à¤ªà¥à¤°à¤¾à¤¨à¥ à¤à¤¾à¤°à¥à¤¯à¤¾à¤²à¤¯ à¤à¥ à¤à¤° à¤¨ à¤¹à¥ à¤à¤¸à¥ à¤ªà¥à¤°à¤¾à¤¨à¥ à¤à¤¾à¤°à¥à¤¯à¤¾à¤²à¤¯ à¤¸à¥ à¤µà¤¿à¤°à¤®à¤¿à¤¤ à¤à¤¿à¤¯à¤¾ à¤à¤¯à¤¾ à¤ªà¤°à¤à¤¤à¥ à¤µà¤¿à¤­à¤¾à¤ à¤¦à¥à¤µà¤¾à¤°à¤¾ à¤à¤¸ à¤à¤°à¥à¤®à¥ à¤à¥ à¤¨à¤¯à¥ à¤à¤¾à¤°à¥à¤¯à¤¾à¤²à¤¯ à¤à¥ à¤¨à¤¾à¤® à¤¸à¥ à¤¸à¤à¤¬à¥à¤§à¤¿à¤¤ à¤à¤¿à¤¯à¤¾ à¤à¤¾à¤¨à¥ à¤²à¤à¤¾ à¤à¤° à¤¯à¤¹ à¤ªà¥à¤°à¤à¤¾à¤° à¤à¤¿à¤¯à¤¾ à¤à¤¾ à¤°à¤¹à¤¾ à¤¹à¥ à¤à¥ à¤¸à¤à¤¬à¤¨à¥à¤§à¤¿à¤¤ à¤à¤°à¥à¤®à¥ à¤à¤¾ à¤¸à¥à¤¥à¤¾à¤¨à¤¾à¤à¤¤à¤°à¤£ à¤¹à¥ à¤à¤¯à¤¾ à¤¹à¥( Banka, Bihar )",You lodge complaints with higher authorities.
"I am an NRI and my sister made false allegations to my family members that I had slept with her husband with the intention for my family members to hate or disown me. Her allegations are false. She also claims to file false cases against me with the intention to beg me down to release my share of the property to her. How does the indian law protect me?( Mumbai suburban, Maharashtra )",File a criminal defamation case against her if she has filed false and frivolous cases against u and if she has spoken in public or published or filed any defamatory substance.You can also file a criminal complaint against her before JMFC Court.
"Sir pl tel me how can an expat be arrested coming to India.on. the ground of having money in his bank account .( Delhi, Delhi )","Dear Sir,You need to disclose more about the history of lodging complaint etc. Police have vast powers to arrest any person even without registering FIR on suspicious grounds. Please approach any advocate practicing on criminal side and try to get bail immediately.I could have explained more if background is known to me. If background is made known in full then legal experts will be in position to understand correctly. Moreso, the background must be in brief.Please give me FIVE STAR if satisfied by my answers."
"Is urinating in public an obscene act if done in the view of women.
What sections can be enforced in ipc for such misbehaviour and public loitering( Purnia, Bihar )",It is a petty offence if your intention is not otherwise.If my answer is helpful to you then please give my FIVE STAR
"1.What all are the constituents of the word 'Property' for IPC section 409? If section 409 has been imposed on someone(we sent him cheque for fabric remittance but he turned dishonest and was charged with 'criminal breach of trust') then is this business transaction valid in 409?Are funds counted in the word 'Property'? 
2.What is the definition of 'Merchant and Factor' in the section 409?( Jaipur, Rajasthan )","Hello,As per the infomation you have provided it is advisable to you to reach out to an Advocate for first hand information."
"I made an accident with my friend bike and he have third party insurance for legal liabilities. To claim the insurance for the effected person on whose name the FIR need to be filed.( Hyderabad, Telangana )","Hi,In a third party insurance policy the first party is the insured and the second party is the insurance company. The third party here is any third person. Under the third party insurance, a third party can file a claim for compensation for injury, death, property damage caused by your vehicle. FIR will be registered by police.Please rate my answerThank You"
"Respected Sir/Madam,
I have 2 cases.
1. My wife left me and my house after quarrelling with my me and my family and given  case u/s 125. We have 2.4years of baby girl. 4.10years of marriage life. I have aged parents (70years old father and 62years old mother.) We are very anxious and fear. Also she accused us in many ways like mental torture, harassments and demanding money. Please suggest.
2. I leased my commercial car to the KASHI ENTERPRISES (owner SAGAR RAJ TIWARY) with notary agreement on 03/12/2018. After that he was not giving the lease amount and not showing the car. Now he closed his office and not able to trace him also. FIR(114) was done at LAKE PS WEST BENGAL on 06/07/2019 and also informed to LALBAZAR JT. CP CRIME, ANTI CHEATING DEPT. COMISSIONER OF POLICE LALBAZAR, CM OFFICE etc. But till now no steps have been taken. Financer giving me pressure to clear their dues, also they have done the ARBITRATION CASE against me. Insurance claim already done on time but police is not providing the investigation report. 2cheques were bounce and NI138 case was filed for both the bounce cheques. During 22months I cleared the EMI but from August 2019 it is not possible for me to pay the EMI. Already informed to respective offices. Now please suggest what to do now. My financial condition is too poor and come to an end. Please suggest and help how can I over come from both of this matter.( North 24 Parganas, West Bengal )","hi sir,your facts are unclear and we require more information. however, you can file for two suits separately i.e.,1. against wife2. against the financer"
"My  brother's wife had filed 498a case against my family and mobile session court had sent me a notice to attend.what should I do....( Visakhapatnam, Andhra Pradesh )","Dear client,You should have to attend the hearing at the court. In the first hearing, the Public Prosecutor asks the witness to narrate his/ her version of facts and then the accused/ their lawyers get an opportunity to cross-examine them."
"Dear Sir,
My committed suicide after our marriage of 1 and half year. All things are going smoothly with me some issue is with my mother and wife she wanted to separate me from my only mother younger brother and sister as i am the only earning person. and I didn't listen her for this . I have many photos with her in that it shows she was happy with me but always some family issue arise with my mother  before committing her suicide we visit to puri with family to refresh with this type of issue .
My sasur have charged me section 306,406,498
My wife brothers and jijas and jijas relative are witness .pls advise in this case( Howrah, West Bengal )","Dear Mr.Thakur,Since the case has already been instituted what else would you like to know.?The law will take its own course.Ask your Advocate who will explain you the procedure and the time it will take approximately.Shanti Ranjan BeheraAdvocate"
"I've filed a crimal case against my in law family on base on mobile audio recording n video recording. I didn't tamper without those recordings.i can give written confirmation. can I use its as my evidence( New Delhi, Delhi )","Definitely, you can..If need be, get its authenticity checked by a FSL."
"Me khi job karta tha mene job 4 month pehle rejoin kr di he ab muze dar he wo presure deke wapas join to nhi karwayege( Indore, Madhya Pradesh )","Dear Client,If you resigned from your previous job 4 months ago and are now worried that they might pressure you to rejoin, you donât need to worry. If your resignation was accepted and you completed the formalities, the company cannot force you to rejoin."
"Please advise about those judgement of Supreme / High Court which says that if a married woman commits sex with another person con sensually, it is illegal / not allowed / or can not be called rape.

Please give link or quote that here.( Jaintia Hills, Meghalaya )",come on paid consultation. Need to know the case details
"Son & his girlfriend abuse hit mother n now stays in live in...what case can file..what to do ... mother age 50 ..can she ask maintenance( Mumbai, Maharashtra )","Dear Client,If a 50-year-old mother is being abused, harassed, or physically assaulted by her son and his live-in girlfriend, she has full legal rights to take action. She can file a police complaint under sections like 323 (hurt), 504 (insult), and 506 (criminal intimidation) of the Indian Penal Code, as well as under the Protection of Women from Domestic Violence Act, 2005. She can also seek protection and restraining orders if needed. Additionally, under the Maintenance and Welfare of Parents and Senior Citizens Act, 2007, she can file for monthly maintenance from her son through the Maintenance Tribunal (usually the SDMâs office), and even seek eviction of the son and his girlfriend if they are living in her house or property. If she is financially dependent, she may also apply for maintenance under Section 125 CrPC. These legal options empower her to secure her safety, dignity, and financial rights against domestic abuse and neglect by her own children."
"My neighbours filed a GD against my five family members and police wrote only three family members name in FIR. But they have send a notice 41A Crpc for the five family members individually under sec 341,323,114.

1 . The others two family member needs to get bail for this?
2.  Can the police again add two members name in the FIR or Chargesheet?
3.  Is this legally correct to send a notice under the case in which there is no  FIR filed in my name?
4. Can I took legal step regarding this against police that my name is not in FIR( but in GD) but i am served with the notice.

Please advice.( Kolkata, West Bengal )","Hi,Offences charged are not that serious and are bailable in nature. So, if you fear arrest, you can move for anticipatory bail. Even the police officer can grant you bail if your furnish bail bond. FIR cannot be amended, but new names can be added in the chargesheet. The names can't be added to the FIR but would be added to the case diary later. If the information is relevant, police can file a charge sheet against the new accused. So, in the due course of investigation they can send a notice under 41A crpc.If you like my answer, please rate me."
"i have a recording of 10 minutes out of which only the starting 5 mins of the recording is what i want to provide as evidence,rest is irrelevant talk. can it be accepted by court if the cut audio is provided as record.( New Delhi, Delhi )","Dear Client,Yes you can use that recording as an evidence but you need to make sure whether that other part is irrelevant in the view of other party as well. Because if you will provide the recording which support your contention and the other party shows full recording and the other half shown by them discard your contention then the proof will not do any benefit to you.Thank You."
"I am Rakesh(HE/SC-ML), doing work from home for the role of Software engineer. My neighbor(she/SC-MD) is shouting on us using terrible words in front of my house, she is crossing limits and doing so multiple times. We recorded her video and audio and my mother gave a complaint to the local police station with the video and audio evidence.

SI called both the parties and investigated, and found that we were genuine. He gave the first warning to the other party and sent them. But after coming back to home, she again started the same. We again back to the station and updated SI about the matter. He was given a 2nd warning and we asked to file an FIR. As I am a software engineer, the police told me that if I file an FIR the defendant would also file some fake cases as personal gredge on us.

She became even worse now and threatened me and my opposite neighbor. My opposite neighbor lodged a complaint today. And SI is telling that she is going way and beyond, and let us wait for the right time to catch her.

Looking for your suggestions on this matter.

1. Can't we do anything about her nuisance?
2. Can she file fake allegations as personal grudges? ---- I have other video recordings where she blackmailed to file SC/ST atrocity cases against OC/BC people in the village
3. Can we file defamation as I am about to see for marriage matches, this may affect when others are verifying about our family in the village
4. Can't we do anything about her threatening in public places
5. She is also following my mother wherever she goes (Rekkhhi)( West Godavari, Andhra Pradesh )","Dear client,If this type of harassment is faced by you from your neighbor then, you can file an application under Section 268 of IPC in the court of magistrate. Punishment of nuisance is defined in Section 290 of IPC, which is mere Rs. 200 but the court can do much more.In the alternative, you can also register a case under Section 211 of the Indian Penal Code for the offence of filing false charges against someone with the intent of causing injury or even under Section 500 for criminal defamation."
"Can a case of 420 fraud be registered without evidence?Will the police file my FIR? Will write... and what action will the police take?Because I don't have any evidence... and I don't have any witnesses either...( Chhindwara, Madhya Pradesh )","Dear Client,A case of fraud under Section 420 of the Indian Penal Code can be registered based on a complaint, even if direct evidence is not immediately available. The police will typically file a First Information Report (FIR) based on the complaint received.Here's a general outline of the process:1. Filing a Complaint: If you believe you are a victim of fraud, you can file a complaint with the police. Provide them with details of the alleged fraud, including relevant facts and any information that might assist in the investigation.2. FIR Registration: The police are generally required to register an FIR based on a complaint of fraud. The FIR is a formal document that initiates the criminal investigation.3. Investigation: Following the registration of the FIR, the police will conduct an investigation. This may involve gathering evidence, questioning parties involved, and examining relevant documents.4. Statement Recording:The police may record your detailed statement about the alleged fraud. This statement becomes a crucial part of the investigation.5. Collection of Evidence: While you may not have direct evidence at the time of filing the complaint, the investigation process allows the police to collect evidence. This may include examining financial records, interviewing witnesses, and other investigative measures.6. Legal Action: If the police find sufficient evidence during the investigation, they may proceed to take legal action against the accused. This could involve filing charges, arresting the accused, and initiating the legal process."
"I am charged rape on false promise of marriage by an st girl.I got anticipatory bail from sessions court.Nowhere i mentioned marriage but we had sex once.I have whatsapp chats of consent and no false promise of marriage.

Can i quash this case in high court with whatsapp chats or whether hc refer it to trial court?( Kottayam, Kerala )","Dear Client,Section 90 and Section 375 of the Indian Penal Code is what the person is charged with when he has a sexual relationship with a woman on false promise of marriage. Section 375 of IPC defines Rape and Section 90 IPC talks about Consent when obtained using fear or misinformation. Section 114A of the Indian Evidence Act, 1872 talks about the Presumption as to the absence of consent in certain prosecutions for rape. This section states that if the woman testifies in a court of law that she had given consent under a false pretext of marriage then it will be considered as consent given under a false promise of marriage. Consent given by a victim based on a false assumption would be a violation of Section 375 IPC and Section 90 IPC, respectively. Supreme Court has declared that if a person's objective is to do evil and he has ulterior motivations, he will be guilty under section 376 and if motive is not taken into consideration then more people with evil intent will exploit girls from the lowest and poorest section of society by luring them with false promises of marriage and forcing them to have physical relations while convincing them that they will marry in the future, thinking that law is on their side as they have obtained the consent. The Supreme Court in the case of State of Uttar Pradesh v. Naushad, 2013 held that the defendant also obtained her consent under Section 90 of the IPC under the erroneous belief that he could marry her. In view of the averments of the Courts and the given proposition of the relevant law, you need to consult with an Advocate experienced in criminal cases before moving High Court to file a quashing petition seeking to quash criminal proceedings."
"My son 45 yrs slightly syozophonic is persuaded by two elderly man and my son stays (shifted) to the place of the two men . And regularly extracting money by my son and finally they are consuming. On my all atempts he is not returnings home and at thia age of 75 yrs I can not do much   and as alone. I want to take some steps against these two men of Dhanbad.( Howrah, West Bengal )","Dear ClientKindly ask your query by clearly clarifying that what happened, I am not able to get your question. Kindly provide details in a clear way.Hope it helps."
"Dear Legal Experts,

I have a situation where an individual illegally included 2 acres of my land (under my survey number) in his landholder's passbook, attempting to occupy my property. I filed complaints with the relevant revenue and police authorities, but no action was taken initially.

Subsequently, I filed a complaint with the Lokayukta, whose intervention led to a district collectorâs inquiry. As a result, the forged documents were canceled, and based on the Lokayuktaâs observations, the tehsildar filed a criminal case against the person involved in tampering with land records. The police registered the case accordingly.

However, despite a year passing, the police have not arrested anyone related to this case.

Could you please advise me on the legal steps I can take to expedite the arrest process and ensure that the responsible individuals are brought to justice?

Thank you in advance for your guidance.( Amaravati, Andhra Pradesh )","Hello Client,Given the situation where an individual has illegally included your land in their passbook and despite the initiation of legal actions, arrests have not been made, hereâs a suggested course of action:Regularly follow up with the police station where the case is registered. Request updates on the investigation and inquire about the reasons for the delay in arresting the accused.If the local police are unresponsive, consider escalating the matter to higher authorities such as the Superintendent of Police (SP) or the Commissioner of Police.You can file a petition in the local court seeking orders to expedite the investigation and arrest.Contact the Lokayuktaâs office and request a status report or follow-up on the action taken against the accused. The Lokayuktaâs office might be able to exert additional pressure on the police for timely action.If you are facing significant delays and have exhausted other options, consider filing a Public Interest Litigation (PIL) in the High Court. The PIL can seek judicial intervention to expedite the legal process and address any inaction by authorities.Regards"
"Sirji on 27 july 18 my family members were attacked by our neighbour's employees which cause fracture on left ear of my brother in law and deep cut on head of my brother and cousin.in course of reply their two employee got injured one of them shown false report made with help of money for fracture in hand and leg now under influence of money local police filed their FIR first instead of giving application by us before them now they filed u/s 148,149,323,325,452,427,506 IPC against us and u/s 323,452,506ipc against them now advise that is anticipatory bail is right option for us or not( Gurgaon, Haryana )",AB is a better option. Contact a local lawyer of High Court from Vidhikarya to file AB.
"Damaged cars, entered forcibly in to house premises, broken the door, abused ladies and pulled out, beaten people, open threat to death.( Uttara Kannada, Karnataka )","Dear Client!Lodge a formal police complaint at local police station for Criminal Tresspassing, Criminal Intimidation, Outraging Modesty of woman, Mischief, Vandalism, grievious hurt and Assault.Hope this would be useful to you."
"sir, my wife got into an argument with me on April 13th and left home. I have filed a case under section 9 conjugal rights to come to Kapura. After the court gave notice, my wife lodged a 498A complaint at the police station. My wife marks memos are near me. They have filed a 498A complaint at the police station and are threatening the CI with filing a case and sending them to jail if they do not do so. I can tell you what to do( Prakasam, Andhra Pradesh )","Dear client,You may file an FIR against your wife for false 498A complaint: You can also file an FIR against your wife for blackmailing or filing a false 498A case against you. The sections you may file a case under are Section 500 (defamation), Section 120B (criminal conspiracy), Section 191 (giving false evidence), Section 227 (violation of condition of remission of punishment), and Section 506 (Punishment for criminal intimidation).You can also start collecting proof such as:Collection of all the evidence and related documents: First of all, the person falsely accused must try to catch hold of all the corroborative evidence and documents related to the case. Any conversation over the phone between the wife and the husband or his relatives, or any call recordings of the conversation or text messages, or any proof that the wife has left her husbandâs home at her own will.Thank you."
"Crimal case lodged in 2008 under section 406&420 and aritcle 14. In 2017 court found article 14 not maintainable so dismissed the case and directed the police to file a separate case under remaining sections if they wish to proceed further. In 2022 we received a call from police to come and close the case. Accused A1 & A2 both brothers should be present for closing the case. But A2 is refusing to come because he does not gain anything out of this and demanding compensation for coming to court. Gold and money belongs to A1 seized by court. Now in this case how cam A1 proceed and get his case closed and get back his belongings without involving a2( Hyderabad, Telangana )","Dear Sir,A case cannot be closed against one unless it is put to regular trial and evidence is laid only against A2. Thus A1 may be acquitted and A2 may be convicted."
"If arrest happens in theft case which what could be done( South Delhi, Delhi )","Dear Client,If you are arrested:1. You must be informed of the reasons for your arrest (Fundamental Rights : Article 22 and Sec.50 Cr.P.C.)2. You have a right to see the warrant if you are arrested under warrant (Sec.75 Cr.P.C.)3. You have a right to consult a lawyer of your choice. (Fundamental Rights: Article 22 of the Constitution);4. You must be produced before the nearest Magistrate within 24 hours (Fundamental Rights Article 22 of the Constitution);5. You must be told whether you are entitled to be released on bail. (Sec.50 Cr.P.C.)"
"Date of incident of cognizable offence in at end of Sept.2019.p.s refused taking f.i.r at that time.police is manipulated nd framed by opposite parties all the way.there murder attempt nd all other criminal conspiracy fr property is on.is it possible to file a156(3)now.( South Tripura, Tripura )",Yes you can go for 156(3)you can also move to high court to direct police to submit charge sheet in the court
