sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
171,"How to i solving  loan summan problems?( Tiruppur, Tamil Nadu )",D. Ramaswami v. State of Tamil Nadu,D. Ramaswami v. State of Tamil Nadu,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"Hello, I am mother of a six year old and moved very recently from United States to India. My child is a US citizen and is still struggling to settle down in the new environment. 
The ground floor flat of my house was sold to a party and eventually that person had sold it to another party. This new party has made several illegal constructions blocking my way and sewerage system. Since we started filing complaints against them, they put up a false case against myself and my husband that we have beaten one of them. We are summoned by court to appear on a Saturday. But my child does not want to be alone, as he is still feeling insecured if I am not around. Only exception is the time when he is at school. 
Do I have any right as a mother to request court to ask for a different day and a weekday for my appearance, considering the mental situation of my child? If I leave him with someone else will be a trauma for him as he is not used to that.","Hi,Appear before the court and ask for more time for repayment of the loan.","If you have received a loan summons in Tiruppur, Tamil Nadu, it is crucial to respond promptly to avoid a default judgment. Under the Code of Civil Procedure, 1908, you are required to appear in court on the specified date or file a written statement within the stipulated time. You cannot ignore the summons, as this may lead to adverse legal consequences, including the possibility of the court ruling in favor of the lender by default.

To address this, gather all relevant loan documents and consult with a local attorney to prepare your defense or negotiate a settlement with the lender. Additionally, consider filing an application for an extension of time to file your written statement if you need more time to prepare your case.",1.0441,63.2693,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
172,"Once a criminal case of dishonoring land sale agreement is settled will it reflect in PCC for GC to USA( Kottayam, Kerala )",Appellant Acquitted in Criminal Case → Termination of Services Challenged,Appellant Acquitted in Criminal Case → Termination of Services Challenged → First Respondent Failed to Return to Duty → Writ Petition Allowed for Breach of Natural Justice → High Court Set Aside Termination Order → Rule 7 of the Orissa Miscellaneous Certificate Rules,Is 2nd marriage is legal in ST without divorce.,"Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","Girl have another boy friend her boyfriend told to girl put fir on me after fir married in 2 months they both . I have proof 3 years relationship till fir registered month( Hyderabad, Telangana )","Dear Sir,No, normally when the criminal cases are settled it should not be reflected in PCC.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance.","A settled criminal case, such as one involving the dishonoring of a land sale agreement, may still appear on a Police Clearance Certificate (PCC) if it resulted in a conviction or if the record has not been expunged. The PCC is a comprehensive background check that reflects any criminal history, including settled cases, unless specifically expunged or sealed by the court. 

In India, expungement is not commonly practiced, but you can apply to the relevant court to have the record sealed if allowed under local laws. Consult with the local police department in Kottayam to confirm whether the settlement reflects on the PCC. If it does, consider legal steps to address this, such as filing an application for sealing the record if permissible under the law.",0.8245,63.5609,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
173,"My brother got expired few months back. Police given statement as it is sucide due to issues with his wife. When he committed sucide/got  murdered, he and his wife is only there in the home and no one saw when he was hanging. Now we locked the house where he(my brother) was expired as it is one the prime evidence and conveyed/ raised our quiries to police even though PM is given as aspoxiya due to hanging, but they didn't given proper answer.
 
Meanwhile my brother's  wife enter the  entered house by breaking the lock with out any notice to us and locked it again with her lock. Now we are suspecting that, she trespassed to the the house to clean any evidence. Now also police not responding to this and saying that what can we do if a wife enter to her husband house.

How to proceed with this...?( Hyderabad, Telangana )",Permission Granted to Proceed with Suit → Section 22(1) of the Sick Industrial Companies Act,Permission Granted to Proceed with Suit → Section 22(1) of the Sick Industrial Companies Act → High Court Stayed Further Proceedings → Company Declared Sick,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )","Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )","Hi,You can lodge a complain and ask the police to go for further investigation, if you are suspecting something. Until and unless you have such permissions you cannot lock the room and not ask your brother's wife to  not to enter into the house.Thanks.","The primary legal issue is the potential tampering with evidence in a suspected suicide or murder case. Under Section 201 of the Indian Penal Code, causing the disappearance of evidence of an offense or giving false information to screen the offender is punishable. The user's brother's wife entering the premises and potentially tampering with evidence could fall under this section if proven.

You can file a complaint with the police requesting an investigation into potential evidence tampering. If the police do not take action, consider filing a petition under Section 482 of the Cr.P.C. in the High Court to direct the police to investigate the matter thoroughly. Additionally, seek a court order to preserve the scene and prevent any further unauthorized access to the property.",1.9144,59.674,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
174,"I have been a regular customer at this shop I would steal occasionally steal face wash and soaps etc The owner filed complaint against me I am worried this might distroy my career( Ratnagiri, Maharashtra )",Respondent Filed Complaint Against Appellants → Magistrate Dismissed Complaint,"Respondent Filed Complaint Against Appellants → Magistrate Dismissed Complaint → Revision Petition Filed Against Dismissal → High Court Allowed Revision Petition → Appellants Not Heard Before High Court Decision → Section 401 of the Code of Criminal Procedure, 1973",Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"I have filed private complaint in sub court and respondent filed a quash in high court. 
Now hearing in subcourt will continue or only after finishing the quash case in high court hearing in sub court can be continue.( Madurai, Tamil Nadu )","Dear client,If it is a petty case, then compromise is allowed by the Court under section 320 of CrPC. Else, please defend yourself in Court with the help of a lawyer","The primary legal issue is theft, which is addressed under Section 379 of the Indian Penal Code, 1860. Theft is a cognizable and non-bailable offense, which means the police can arrest without a warrant and bail is not guaranteed. Legally, one cannot engage in theft without facing potential criminal charges.

To address this situation, consider the following steps: First, consult with a local criminal defense attorney to explore options such as negotiating a settlement or diversion program with the shop owner to avoid criminal prosecution. Second, if a complaint has been filed, prepare for potential legal proceedings and discuss with your attorney the possibility of seeking bail and preparing a defense strategy.",1.1178,41.3488,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
175,"Hello everyone, 

Due to an ongoing property dispute between my Mother and my Aunty (case pending in civil court) my Aunty has filed a FALSE FIR that my parents and I have threatened to kill her. Now, the local thana has, without any investigation and clarification, filed an FIR against us in IPC 294, 506 and 34 for which we have taken a Bail from Court in Gwalior, MP.

I want to know how and at what stage I can file a Defamation case against my Aunt ? Can I file the same in a Delhi Court ?( Delhi, Delhi )",Assessment Challenged in Civil Court,Assessment Challenged in Civil Court,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )","Dear Client,You can file a defamation case in the same delhi court itself.A false case is often initiated by someone against another person as a means of tormenting someone they hold enmity or personal grudges against. This malicious act aims to defame the innocent victim, subjecting them to societal shame and character assassination, regardless of whether the false case is dismissed or the victim is acquitted. To seek compensation for the defamation caused by the false case, the victim has the option to file a civil suit under Section 19 of the Code of Civil Procedure, 1908. Additionally, the victim can file a criminal defamation case against the accuser under Section 499 r.w. Section 500 of the Indian Penal Code, 1860, which carries a punishment of imprisonment for up to two years, a fine, or both.","A defamation case can be filed if there is a false statement made with the intent to harm your reputation. Under Section 499 of the Indian Penal Code, defamation is both a civil and criminal offense. However, the case must be filed in the jurisdiction where the defamatory act occurred or where its impact is felt. Since the false FIR was filed in Gwalior, it is advisable to file the defamation case in Gwalior unless you can establish that the defamatory impact was felt in Delhi. The next step would be to gather evidence proving the falsity of the allegations and consult with a lawyer to draft and file the defamation suit.",6.7614,82.3471,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
176,"I was caught for drink and drive 3 years ago in gurgaon..i didnt go on court date till now..i dont have license from that time and it is showing blocked and seized..what should i do to get back my license.it is a very old matter( Gurgaon, Haryana )",Plaintiff Holds License from Municipal Corporation,Plaintiff Holds License from Municipal Corporation,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"I had approached a lawyer to file partition suit for my ancestral property. He instead forged my signatures on plaint, vakalath and other documents like affidavits etc and filed injunction suits after extracting huge amounts of money in the name of court fees but never paid court fees more than 100rs.. I would like to know if he can be prosecuted under 340 CRPC and also if there are any judgements to this effect. I know about the bar council complaint but I specifically want to know about 340crpc. 
Thanks.( Bangalore, Karnataka )","Hi client,I think your driving license is with the court. Contact an advocate immediately and get back your license. This rule varies according to the state. You might get the license without any court proceedings from the Motor Vehicle Departments. Or apply for a new license.Thanks","Failure to appear in court for a drink and drive offense in Gurgaon likely resulted in a non-bailable warrant or ex-parte decision against you. Under Section 185 of the Motor Vehicles Act, driving under the influence is a punishable offense, and non-compliance with court orders can lead to further legal complications. You must first contact the court where the case was filed to inquire about the status of your case and any pending warrants. Next, engage a lawyer to assist in filing an application to recall the warrant and to resolve the matter, which may include paying fines or serving any imposed penalties. Once the legal proceedings are settled, you can apply to have your license reinstated.",1.6298,60.9021,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
177,"My brother signed in a sub magistrate court as witness for his friend's friend of not been violating a law for 2 years who was prisoned for 6 months under goonda section. My brother is a student of age 21 . Will there be any problem or issues on his future?( Pudukkottai, Tamil Nadu )",D. Ramaswami v. State of Tamil Nadu,D. Ramaswami v. State of Tamil Nadu,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"Hello, I am mother of a six year old and moved very recently from United States to India. My child is a US citizen and is still struggling to settle down in the new environment. 
The ground floor flat of my house was sold to a party and eventually that person had sold it to another party. This new party has made several illegal constructions blocking my way and sewerage system. Since we started filing complaints against them, they put up a false case against myself and my husband that we have beaten one of them. We are summoned by court to appear on a Saturday. But my child does not want to be alone, as he is still feeling insecured if I am not around. Only exception is the time when he is at school. 
Do I have any right as a mother to request court to ask for a different day and a weekday for my appearance, considering the mental situation of my child? If I leave him with someone else will be a trauma for him as he is not used to that.","Hi,no one can be punished for someone else's offence.you brother only signed as a witness, he did not commit the offence, so his future is secure.","Signing as a witness for a person released under the Goondas Act, 1982 (Tamil Nadu Act 14 of 1982) does not inherently create legal issues for your brother's future, provided he truthfully testified to what he knows. The Goondas Act allows preventive detention, and being a witness in such a case is a legal obligation if subpoenaed. Your brother should ensure his testimony is accurate and truthful to avoid any legal repercussions for perjury under Section 193 of the Indian Penal Code.

Next steps: 
1. Ensure your brother maintains a record of his testimony and any related court documents.
2. Advise him to consult with a legal professional if he receives any further notices or if there are concerns about his role as a witness.",1.4653,64.5855,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
178,"Wife and daughter are making wrong allegations on extra marital affairs and filing wrong police complaints for violence. Wife has also not allowing husband enter his own house and and not allowing meeting 12 year old son.  Husband wants to first issue a legal notice documenting all these points to legally remind her the provisions of the various acts and take action against her . After that this legal notice shall be used to file anticipatory bail. Husband also wants to put a defmation suit. Please advise  what should be done.( Mumbai suburban, Maharashtra )",Death of Wife and Daughter Alleged → Appellant Convicted for Murder,Death of Wife and Daughter Alleged → Appellant Convicted for Murder → Charge of Rioting Not Proved → High Court Dismissed Appeal → High Court Allowed Cross-objection in Part → Appellant Admitted to Causing Death,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear client,For instituting a complaint of defamation under section 499 of the IPC, the abusive words are required to be uttered against you in public. If the words have been uttered behind closed doors, it cannot be defamation. You can file suit for divorce","The husband can issue a legal notice to the wife documenting the alleged false allegations and wrongful actions, as a preliminary step. Under Section 498A of the Indian Penal Code, false allegations of cruelty can have serious legal implications, and the husband may seek anticipatory bail under Section 438 of the Criminal Procedure Code to avoid arrest. For defamation, a civil suit can be filed under Section 499 of the IPC if the allegations have harmed his reputation. The husband should immediately consult with a lawyer to draft the legal notice and prepare for the anticipatory bail application. Additionally, he can file a petition under the Guardians and Wards Act, 1890, to seek visitation rights for his son.",2.8663,53.4835,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
179,I give my salary certificate as surety to my friend for ksfe kury. He not pay the amount. I remit the amount and close the kury. Can i file a criminal case against him??? what is the procedure. How my money given back??,Appellant Unaware of Proceedings Initiated Against Him → Section 482 of the Code of Criminal Procedure,Appellant Unaware of Proceedings Initiated Against Him → Section 482 of the Code of Criminal Procedure → High Court Set Aside Anticipatory Bail → Investigation Revealed Appellant as Beneficiary → Amount Involved in Misappropriation Significant → Observations Made by High Court Considered Unwarranted,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )",Yes. You can demand by issuing notice & file a suit for recovery as per the  provisions of law.,"The primary legal issue is whether a criminal case can be filed against your friend for failing to repay the amount you covered on his behalf in the KSFE kury. Under Indian law, this situation typically constitutes a civil matter, not a criminal one, as it involves a breach of contract or failure to fulfill a financial obligation. Therefore, a criminal case is generally not applicable unless there is evidence of fraud or deceit at the time of entering the agreement.

You can file a civil suit for recovery of money under Order 37 of the Code of Civil Procedure, 1908, which provides a summary procedure for recovery of debts. To proceed, gather all relevant documents, including the salary certificate used as surety and any correspondence regarding the kury, and consult with a civil lawyer to draft and file the suit in the appropriate civil court. Additionally, consider sending a legal notice to your friend demanding repayment before initiating court proceedings.",1.6482,44.6552,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
180,my colleague had taken from me 1 lakhs of rupees on 12.2015.but still he did not return me the said amount.recently he give me a cheque on 03.05.18 which is also bounced from bank . can i file a case at consumer forum????,Loan Taken from Bank → Auction Conducted for Recovery of Dues,Loan Taken from Bank → Auction Conducted for Recovery of Dues,Is 2nd marriage is legal in ST without divorce.,"Hello, I am mother of a six year old and moved very recently from United States to India. My child is a US citizen and is still struggling to settle down in the new environment. 
The ground floor flat of my house was sold to a party and eventually that person had sold it to another party. This new party has made several illegal constructions blocking my way and sewerage system. Since we started filing complaints against them, they put up a false case against myself and my husband that we have beaten one of them. We are summoned by court to appear on a Saturday. But my child does not want to be alone, as he is still feeling insecured if I am not around. Only exception is the time when he is at school. 
Do I have any right as a mother to request court to ask for a different day and a weekday for my appearance, considering the mental situation of my child? If I leave him with someone else will be a trauma for him as he is not used to that.",Today am signatured in section 41a what is the next proceedure and why ask me sign,"Listen it is a criminal case. steps are....1. Issue legal notice within 30 days to your friend through your advocate....2. After that file a criminal complaint under section 138 NI act, 420 IPC....nothing to do with consumer forum....","The legal issue here is the dishonor of a cheque, which falls under Section 138 of the Negotiable Instruments Act, 1881. This is not a consumer dispute; hence, filing a case in a consumer forum is not applicable. Instead, a criminal complaint for cheque bounce can be filed in a magistrate's court. The user must send a legal notice to the colleague within 30 days of the cheque bounce, demanding payment within 15 days. If the colleague fails to pay, the user can file a complaint within 30 days after the notice period expires.",3.4454,58.8611,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
181,"My sister was harassed by one of her known friend. The boy use to stop her on roads, have broken her phone & was giving threats to her about her life and mine. 
we did fir in which sec 354, 427, 506 were applied. we have voice recording of this person in which he is continuously trying to harres ous. Further we have a written piece of paper on which the boy himself wrote that he will not do any thing in future, but he did tryed to contact my sister. 
I want this person to be in such a way that he is legally bound by law & can never contact ous.",Petitioner Continues to be in Custody → Petitioner Involved in Murder Case,Petitioner Continues to be in Custody → Petitioner Involved in Murder Case → Bail Application Dismissed → Section 300 of the Code of Criminal Procedure → Appellant Convicted for Murder → Section 498-A IPC,Is 2nd marriage is legal in ST without divorce.,"Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )",Today am signatured in section 41a what is the next proceedure and why ask me sign,"Hi,When FIR U/S 354,427 & 506 IPC is Registered you have to fallow the case with Criminal advocate. In Criminal case only punishment to the accused no Cost,Damages or Losses. You have to file a Civil Case in the respective jurisdiction.Advocate","The legal issue involves harassment and threats, covered under Sections 354 (assault or criminal force to woman with intent to outrage her modesty), 427 (mischief causing damage), and 506 (criminal intimidation) of the Indian Penal Code. Given the repeated harassment and threats, a restraining order or protection order can be sought from the court to legally prohibit the individual from contacting your sister. Additionally, the voice recordings and written admission can serve as evidence in both criminal proceedings and any application for a restraining order. 

Next steps: 1) File a petition in the local court for a restraining order against the individual. 2) Continue to cooperate with law enforcement to ensure the charges under the FIR are pursued diligently.",0.8845,32.4918,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
182,"A person came to my cousin marriage in 2016 nov 6 with my friend after that he sent a req on Fb I saw it on 17 nov 2016 after That daily he chatted about normal things we met first time normally on 31st dec 2017 for new yr after that In April 2017 he chatted about love and marriage I said Iâm elder than you and our caste are different will your family agree he Said there is no pblm He asked in your home I said they donât agree then We run away and get marry I asked after some days if u leave me then he said if u donât trust then leave it then i said if we got fight then u leave like that i said i asked about earning he said listen Iâm a designer till July he talking about u like me u trust me or not in aug he called me he talked about this and strongly said yes I want to marry you then Iâm confirmed Iâm loving him after that we met outside on oct17 2020 he kissed on my hand and I kissed on her cheek and he tried to lip to lip kiss but i stopped after next day normally we are talking and he normally said I dint met you I said normally slap with footwear for he got angry and block me after that Iâm contacting through texts After that Iâm trying to talk about this he talks to me but dint give clarity He asks me to meet but i dint in 2018 aug he saw me and called to meet so I met to talk him so he said nothing becoz of ur calling Iâm ignoring thatâs it I asked about marriage my brother is there after that i will marry will u wait I said yes after he kissed me lip to lip and touched my body after in 2019 he calls asks for going anywhere I said I canât whenever he calls he asks to meet in 2020 from Jan he is not talking when I called him continuously he called and said donât text me I donât like why what is the Reason I asked he said I donât say he know Iâm waiting for him after 2 yrs he said so I started enquiring about him with his friends so they inform him and he called me and giving warning Iâll go to police station or ill come to home I said do whatever u want but I wonât leave you Iâm asking if u donât want to marry y did u said love and marriage and promised Now he is lining and refusing I have proofs of fb chat what he talked to me no what should I do becoz I want to marry him if I do police complaint what will happen so Iâm stepping if I get clarity after giving complaint i get justice of get marry him means Iâll proceed please sugesst me what to do( Hyderabad, Telangana )",Promise to Marry Alleged by Victim → Allegation of Rape by Appellant,Promise to Marry Alleged by Victim → Allegation of Rape by Appellant → Victim Became Pregnant → Accused Promised Marriage → Rape Allegation Made by Victim → Husband Absent During Incident,Is 2nd marriage is legal in ST without divorce.,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.",Today am signatured in section 41a what is the next proceedure and why ask me sign,If he's not ready to marry with you then need to approach local police station and register your complaint against them immediately.,"In India, a promise to marry, if made with no intention of being fulfilled, can potentially be considered as a basis for a legal claim under the pretext of ""cheating"" under Section 415 of the Indian Penal Code, which defines cheating as deceiving any person to deliver any property or to do or omit to do anything which he would not do or omit if he were not so deceived. However, the courts typically require evidence of fraudulent intent from the beginning of the relationship. 

In your situation, if you believe that the promise of marriage was made deceitfully, you may consider filing a complaint under Section 417 IPC for cheating. However, it is crucial to gather substantial evidence, such as documented communications, to support your claim. Consult with a local attorney to evaluate the strength of your case and to explore the possibility of mediation or legal proceedings.",0.6583,50.7156,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
183,"I was charged u/s 406/407/408/409/420/467/468/471/120B and sacked from my service. After 11 years I am aquitted from the court for  no evidence.  After dismissal from service I had filed case in Labour Court, but the judgement passed against me. I have challanged the judgment in High Court. Under many SC judgment, it was passed that after aquital in criminal case internal investigation was dropped. Can I file a case in the Lower Court for reinstatement ?( Purba Singhbhum, Jharkhand )",Dismissal from Service Challenged → Article 311 of the Constitution of India,Dismissal from Service Challenged → Article 311 of the Constitution of India → Government Dismissed Appeal → High Court Dismissed Writ Petition → Division Bench Quashed Single Judge Order → Assessment Time Barred Not Established,"Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )",The way judicial system works that you should first approach your organization with the court order and give a representation to reinstate. If they do not take you back then you can file a case against them. Without giving them a chance of redressal the court will not entertain your case.,"Under Article 311 of the Constitution of India, a government employee who is acquitted in a criminal case may have grounds to challenge their dismissal, especially if the dismissal was based on the same allegations. Since the High Court is already seized of your appeal against the Labour Court's decision, it is advisable to await the outcome of that appeal before taking further action. Filing a new case in a lower court for reinstatement might not be appropriate at this stage, as your matter is sub judice in the High Court.

If the High Court rules in your favor, you can seek reinstatement or other remedies as directed by the court. If the High Court's decision is unfavorable, consider appealing to the Supreme Court if there are substantial grounds for doing so.",1.1978,59.2889,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
184,"I have filed a petition under 482 of CrPC to quash or set aside the charges against me on 30.01.2018.
The high court admit my petition and directed to the CBI to file counter affidavit with in four weeks. But CBI has not file counter affidavit and it is still pending . That after 30.01.18 the cas has been listed once in 17.05.18 but not heard by hobble court. After that two listing application has been filed and case listed on 31.07.18 and 24.08.18 but it is neither admitted not heard by court.
Being a innocent I am very depressed because advance bail may not taken in u.p.. kindly advice me what can I do in such circumstances sothat I can obtain justice. And what ground should be raised in listing application. I'll very thankful to you.( Lucknow, Uttar Pradesh )",Counter-Affidavit Not Filed by District Magistrate → Detention Order Issued,"Counter-Affidavit Not Filed by District Magistrate → Detention Order Issued → Section 3 of the Conservation of Foreign Exchange and Prevention of Smuggling Activities Act, 1974 → Detention Quashed by High Court → Petitioner Not Considered Under-Trial Prisoner → High Court Found Insufficient Evidence for Detention","I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )","Dear Sir,It is better to seek interim order in the High court itself restraining the police from arresting you, it has vast discretionary powers under section 482.","Under Section 482 of the CrPC, the High Court has inherent powers to quash proceedings to prevent abuse of process or to secure the ends of justice. Given the CBI's failure to file a counter affidavit, you can file an application for expedited hearing, emphasizing the undue delay and lack of response from the CBI as grounds for urgency. Highlight the precedent of undue delay as a basis for quashing, as seen in cases like *State of Haryana v. Bhajan Lal* (1992 AIR 604), where proceedings were quashed due to lack of prima facie evidence.

You cannot compel the court to grant a hearing date, but you can request the court to prioritize your case due to the pending delay. Consider filing a writ petition for a speedy trial under Article 21 of the Constitution, which guarantees the right to a fair and expeditious trial.",0.7291,42.6107,20.3587,4.2238,17.7728,21.1621,3.7389,23.6298,5.2602,1.8013,1.0,24.6753,53.2368,53.0614,83.9834
