sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
176,"Hi
I have sent a legal notice to my employer but no response from them.
Usually how long does an employer takes to settle payment.
If they didn't respond, how do I proceed further?

Thanks in advance( Bangalore, Karnataka )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → gratuity → Payment of Gratuity Act 1972 → IRC,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )",File a case for recovery of money,"Under the Payment of Wages Act, 1936, an employer is obligated to pay wages within the prescribed period after the end of the wage period. If the employer fails to respond to a legal notice regarding unpaid wages, the next step is to file a complaint with the labor commissioner in your area. If the issue remains unresolved, you may initiate a suit in the labor court for recovery of the dues. Ensure you have all documentation, including the legal notice and any correspondence, to support your claim.",20.3662,4.4379,18.1692,20.6204,84.4515
177,"I'm contractual employee in PSU since 2013, for 3 years I was direct contractual employee thereafter they have third party outsourced & also reduce the salary 1/3 of the joining salary 2013. I have given my 8.5 years to this PSU what should I do now.( Delhi, Delhi )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → wages → Industrial Disputes Act 1947 → ISM → Employees Provident Fund Act 1952,"I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Hi,Please refer to the agreement deed signed between you and the company. If you have any confusion or ambiguity, please contact a lawyer by producing the said deed. You can approach the labor court if needed.Please rate my answerThank You","Under the Industrial Disputes Act, 1947, a reduction in salary or change in employment terms without consent may constitute an unfair labor practice. Since you have been employed for 8.5 years, you may have a claim for unfair reduction of wages and potentially for regularization of your employment status. You can approach the labor commissioner to file a grievance regarding the salary reduction and employment terms. Additionally, consider sending a legal notice to the PSU and the third-party contractor demanding a review of your employment terms and back pay. If unresolved, you may need to file a case in the labor court for relief.",20.3662,4.4379,18.1692,20.6204,84.4515
178,"I was working a Pvt Ltd Company in New delhi From 30/09/2019 , company not paid me my salary from Month of Dec-19 to April-20 , when i asked him for pay overdue salary then he give me termination without any reason on mail in 15th March . the company give me time for 30th April, how many reminder i send to company HR Manager & CEO but they are not give me my period salary .  in Last meeting with Company CEO then he wants give me my salary till Feb-20 , he give me NOC for sign , but i tell him its not except , Company don't want give me my 5 months overdue salary, please suggest what can i do against this company.( Ghaziabad, Uttar Pradesh )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → wages → Industrial Disputes Act 1947 → ISM → Employees Provident Fund Act 1952,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I resigned from the company and had cleared all the exit formalities also I have served the notice period, submitted all the assets and completed all the exit procedures. But during my Full and Final settlement company sent me recovery letter stating that I have to pay company dues for using the leaves benefit which the company has provided or else the legal action will be taken. Going through the company policy I found that there is no such line mentioned about leave recovery during the employee's exit. When I asked for clarification from the HR, there is no response from them regarding this. I have sent multiple reminders stating clarification but there is no response. What do I do in this case? How can I go legally in this matter since there is no reply from company's side?( Thane, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","1. you can serve him a legal notice through a lawyer to make payment of the outstanding amount along with the interest,2. if payment is not made despite service of the legal notice, you can file a case under the Industrial Disputes Act","The primary legal issue is the non-payment of salary, which constitutes a breach of contract and potentially a violation of the Payment of Wages Act, 1936. In this situation, the user can send a legal notice to the company demanding payment of the outstanding salary. If the company fails to comply, the user may file a complaint with the Labour Commissioner under the Industrial Disputes Act, 1947, or initiate a civil suit for recovery of dues. It is crucial to gather all relevant documents, such as employment contracts, emails, and any communication regarding salary dues, to support the claim.",20.3662,4.4379,18.1692,20.6204,84.4515
179,"company is telling me to resign &amp; get a two month notice period only for cross cutting 
company is limited company &amp; listed in stock market( Mumbai suburban, Maharashtra )",IDA_2A → ESI_73 → MEPS_26 → MEPS_40,IDA_2A → ESI_73 → MEPS_26 → MEPS_40 → MEPS → notice_period → Industrial Disputes Act 1947 → wrongful_termination,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","In my graduation 3rd year marksheet my date of birth 21-jun-1993, seen 21-jun-1983 from distance, but actual it 21-jun-1993 when seen by lens, in 1993 third digit 9 is likely shaped birthday candel 9, and shape is likely 9,. Qr code represent 21-jun-1993 also. 
Please suggest me that ...should I do apply reprint in University or not? Is there any problem in govt job?( Bundi, Rajasthan )","Hello,As per the information you have mentioned, In case of violation of a contractual agreement, you can file a lawsuit against the employer for wrongful termination in the Labour Court. The court can order the employer to restore you at your job and pay damages for wrongfully terminating you.","Under the Industrial Disputes Act, 1947, if the company is forcing a resignation, it may constitute constructive dismissal, which is a form of wrongful termination. Employees cannot be compelled to resign without due process, and the company must adhere to the terms of employment contracts regarding notice periods. Since the company is listed and subject to corporate governance norms, it must follow statutory requirements for termination.

The employee should not resign under pressure and can file a complaint with the labor commissioner if the company's actions violate employment laws. It is advisable to gather all relevant documents and communications regarding the resignation request and seek legal counsel to explore filing a claim for wrongful termination.",20.3662,4.4379,18.1692,20.6204,84.4515
180,"DOES SOFTWARE COMPANIES REGISTERED UNDER MSME D CATEGORY INDUSTRIAL DISPUTE ACT OF PUNJAB DOES NOT APPLY( Rupnagar, Punjab )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → ISM → Industrial Disputes Act 1947 → wages → Employees Provident Fund Act 1952,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","In my graduation 3rd year marksheet my date of birth 21-jun-1993, seen 21-jun-1983 from distance, but actual it 21-jun-1993 when seen by lens, in 1993 third digit 9 is likely shaped birthday candel 9, and shape is likely 9,. Qr code represent 21-jun-1993 also. 
Please suggest me that ...should I do apply reprint in University or not? Is there any problem in govt job?( Bundi, Rajasthan )","Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","Industrial Dispute Act applies to small level employees, whose salary below 15,000 p.m only. Most of the Software Developers will get above this, so You cannot file in Industrial Dispute Act, but you have other options to file a case.","The Industrial Disputes Act, 1947, applies to all industries in India, including software companies, regardless of whether they are registered under MSME D category. The Act defines ""industry"" broadly, and software companies typically fall within this definition as they engage in systematic activities involving cooperation between employers and employees. Therefore, the Act is applicable to software companies in Punjab.

You cannot legally claim that the Industrial Disputes Act does not apply to your software company solely based on its MSME D registration. To ensure compliance, review the specific provisions of the Industrial Disputes Act relevant to your operations. Consider consulting with a labor law expert to ensure all legal obligations under the Act are being met.",20.3662,4.4379,18.1692,20.6204,84.4515
181,"I had appointed for group B regular post in Central govt dept with 2 years probation. After 10 and half month service I resigned from my service for some personal reasons. Within 90 days of my reliving I applied for withdrawal of my resignation. But the dept denied my request on the grounds that I was on probation hence can't withdraw my resignation. I want to file a case against them.( Chandigarh, Chandigarh )",SCST_A_19 → RPSR_2 → RPSR_3 → RPSR_156B,SCST_A_19 → RPSR_2 → RPSR_3 → RPSR_156B → probation → RPSR → SCST_A → leave,"Hello Sir/Mam,

I was worked for a private IT company 5 days working a week for 4 years, 7 months and 24 days. Now when i asked company to pay the gratuity amount. They deny it saying i need to complete 5 years to become eligible for gratuity. But as per my research and finding a one should be eligible after 4 years, 190 days. Please help me out how to proceed further.( Jaipur, Rajasthan )","I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Client,Employees can quit during the probation period, depending on company policies and their terms of employment. In the absence of a policy for the revocation, resignation once accepted cannot be revoked or withdrawn even if a probationer tenders his or her resignation during the probationary period.  Be informed that recruitment, promotion, transfer, placement, etc., are the prerogatives of the management/establishment, strictly followed based on an established HR policy. Only in case of deviation/discrimination/mala fide in the HR policy or rules, if it appears on the face of the record, the Tribunal(CAT) or High Court may entertain an appeal/petition challenging the well-established policy of the organization. Otherwise, a petition may be rejected at the stage of admission by the CAT or High Court for lack of merit. Hence, it is suggested to consult with an Advocate experienced in CAT/SAT matters for tailored advice to navigate the issue in the right way.","Under Indian employment law, a probationary employee generally does not have the same rights as a confirmed employee, including the right to withdraw a resignation. The department's refusal to allow withdrawal of resignation is likely lawful since you were on probation, and they are not obligated to accept the withdrawal. However, if there were any procedural irregularities or if the department's policies allow for such withdrawal, you may have grounds to challenge their decision.

To proceed, review the terms of your appointment letter and the department's policy on probationary resignations. If you find any discrepancies, consider filing a writ petition in the High Court challenging the decision. Consulting with an employment law attorney to evaluate the specifics of your case and potential remedies is advisable.",20.3662,4.4379,18.1692,20.6204,84.4515
182,"I have completed 5 days working (Mon-Fri), now my manager is asking me to do overtime on Saturday which i do not want to do. Moreover i am also not getting my week off swapped.

How to tackle this situation. Is there any legal answer for this which i can give if they force me?( Aligarh, Uttar Pradesh )",MWA_14 → FA_59 → MTW_26 → MTW_40,MWA_14 → FA_59 → MTW_26 → MTW_40 → overtime → wages → Minimum Wages Act 1948 → Factories Act 1948,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","I am working in a company but it is not adding any value to my personal development & career development. I am in the end of probation period. Can my company take action against me if I resign from the job or will have to face consequences. I want to know how they will handle me.( Bangalore, Karnataka )",HelloIf your employer is asking you to do overtime then you could complaint against the employer to the labour commissioner. You cannot be asked to do more work as prescribed by the labour laws in India.ThanksPlease rate if you find this advice helpful.,"Under the Factories Act 1948, Section 51 limits the working hours to 48 hours per week, and Section 59 mandates overtime pay at twice the ordinary rate for any work beyond these hours. If your employer requires you to work on Saturday, it should be compensated as overtime if it exceeds the 48-hour weekly limit. You are not legally obligated to work overtime unless it is a condition of your employment contract.

To address this situation, inform your manager of your rights under the Factories Act and request overtime pay for any additional hours worked. If the issue persists, consider filing a complaint with the local labor commissioner for enforcement of your rights.",20.3662,4.4379,18.1692,20.6204,84.4515
183,"i resignd after performing duty for 356 days in last FY22-23. while variable pay not given to me on pro rata basis. while company pays variable pay to (1) employees who joins mid FY and continue (2) employees who switches job in mid of FY from company to other company of same business group (3) and retiring employees mid of FY. Employe say you are not eligible hence you will not be paid. they follow different rule for outgoing employee. Kindly advice( Gautam Buddha Nagar, Uttar Pradesh )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → gratuity → PROC_GRATUITY_CLAIM → Payment of Gratuity Act 1972,"Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","I'm working in American MNC ( Concentrix Daksh services India Pvt Ltd) situated in Gurugram, haryana, India. The nature of company is service provider to top clients including global tech giants. And I'm working for one of the world's biggest tech giant (Google TVC ), by providing services in specific project on behalf of above mentioned company (CNX ). So, I came to know that we are offered very less salary as compared to average salary in other regions in world and no where near the average salary of Google. And recently it's highlighted by whistleblower that Google illegally underpaid thousands of workers in many countries breaching pay parity laws. So I need advice in context of that if pay parity laws says in US that Google TVCs ( temporary, vendors and contractual workers ) are entitled to equal compensation. So is it possible to highlight same issue in India as well, and if yes, how to do it and how to get success in receiving the entitled compensation from Google or main company ( cnx), ( which ever is culprit ). I'm adding few links for references and better understanding. https://amp.theguardian.com/technology/2021/sep/10/google-underpaid-workers-illegal-pay-disparity-documents https://payparity.org/( North Delhi, Delhi )","I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","Dear Client,The payment of variable pay or performance-related bonuses can vary from company to company and may be subject to specific policies outlined in your employment contract or company guidelines. Whether you are entitled to variable pay on a pro-rata basis for your period of service in the financial year 2022-23 depends on your employment agreement, company policies, and applicable labor laws.Here are some steps you can take to address this issue:Review Your Employment Contract: Carefully review your employment contract, offer letter, and any written policies or guidelines provided by your employer. Pay particular attention to the sections related to compensation, variable pay, and bonus eligibility. Check if there are any clauses or conditions that specify how variable pay is calculated and when it is paid.Discuss with HR or Management: Initiate a discussion with your company's HR department or management to seek clarification on the company's policy regarding variable pay for employees who resign mid-year. Share your understanding of the situation and inquire about the specific reasons for not receiving pro-rata variable pay.Refer to Company Policies: Ask HR or management to provide you with the relevant company policies or guidelines that address variable pay calculations and eligibility criteria. This will help you better understand the basis on which they have made their decision.Seek Legal Advice: If you believe that your entitlement to pro-rata variable pay is supported by your employment contract, applicable labor laws, or the company's own policies, you may want to consult with an employment attorney. They can review your situation and provide legal guidance on your rights and potential courses of action.Negotiate: If you have a strong case and believe that you are entitled to pro-rata variable pay, you can negotiate with your employer to resolve the matter amicably. Provide any evidence or arguments that support your claim.File a Complaint: If discussions and negotiations do not lead to a satisfactory resolution, you may have the option to file a complaint with labor authorities or an employment tribunal, depending on the labor laws in your jurisdiction.Thank you.","The legal issue here is whether the company is obligated to pay pro rata variable pay to an employee who resigned after 356 days of service in the fiscal year, while other categories of employees receive such pay. The key statute applicable is the Payment of Bonus Act, 1965, which mandates that bonuses, including variable pay, must be distributed fairly and equitably among eligible employees. If the company's policy discriminates against employees who resign, this could be challenged as unfair labor practice.

The user can file a complaint with the Labour Commissioner or approach the Labour Court, citing discriminatory practices in the distribution of variable pay. It is advisable to gather evidence of the company's policy and any communications regarding the variable pay. A formal grievance can be lodged with the HR department as a first step, requesting a written explanation of the policy differentiation.",20.3662,4.4379,18.1692,20.6204,84.4515
184,"I work in a co-operative society, and reside with my husband in a Govt Quarter. As a resident of our quarter got infected with covid, our house got sealed for 14 days. I have informed my organisation on time with all documents, but they deducted my salary for the quarantine period. 
I want to know, who to ask for compensation, my organisation or the Govt Company due to whom I got quarantined. and under which acts and sections( Midnapore, West Bengal )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → PROC_GRATUITY_CLAIM → Payment of Gratuity Act 1972 → gratuity,"I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )",Dear SirYou may approach service tribunal or High court.Please give me RANK FIVE (5) If my answer satisfies you,"The primary legal issue here is whether salary deduction during quarantine due to COVID-19 is permissible. Under the Disaster Management Act, 2005, and advisories issued by the Ministry of Home Affairs during the pandemic, employers were generally advised not to deduct salaries of employees who were unable to work due to quarantine or lockdown restrictions. However, specific entitlements may depend on the employment contract and the policies of the cooperative society.

You can legally challenge the salary deduction by first sending a formal letter to your employer requesting reimbursement for the quarantine period, citing the relevant advisories. If the employer refuses, consider filing a complaint with the local labor court or the labor commissioner’s office in Midnapore, West Bengal, for unjust salary deduction.",20.3662,4.4379,18.1692,20.6204,84.4515
185,"hi all , i am working in a company where the notice period is 6 months , but i got an offer and the joining time is 2 months , how to deal with this situation . and my present employer is not at all willing to giving me the relieving letter.( Anantapur, Andhra Pradesh )",MEPS_26 → MEPS_40 → MBA_10 → FA_79,MEPS_26 → MEPS_40 → MBA_10 → FA_79 → leave → MEPS → notice_period → Factories Act 1948,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I am working in a company but it is not adding any value to my personal development & career development. I am in the end of probation period. Can my company take action against me if I resign from the job or will have to face consequences. I want to know how they will handle me.( Bangalore, Karnataka )","Dear Client,Dealing with a situation where you have a new job offer with a shorter notice period than your current employer's requirement can be challenging. Here are some steps you can consider:Review Employment Contract: Carefully review your current employment contract or offer letter to understand the terms and conditions related to the notice period, relieving letter, and any consequences of breaching the notice period.Negotiate with New Employer: Reach out to your new employer and explain the situation regarding your current notice period. Request flexibility in their joining date, explaining that your current employer requires a longer notice period. Many employers are willing to accommodate such requests, especially if they value your skills and experience.Offer Compensation: If your new employer is unable to accommodate a longer notice period, you can offer to compensate your current employer for the shorter notice period. Discuss this option with both your current and new employers to see if it's feasible.Talk to HR: Initiate a conversation with your current employer's HR department. Explain your situation and discuss the possibility of reducing your notice period or reaching a mutual agreement. Be open and professional in your communication.Documentation: Ensure that all communication regarding this matter is well-documented, including emails, letters, or any agreements reached. This documentation can be useful if any disputes arise later.Legal Consultation: If you face resistance from your current employer and believe that your rights are being violated, consider consulting with a legal advisor or attorney who specializes in employment law. They can provide guidance on your specific situation and advise you on how to protect your interests.Exit Without a Relieving Letter: If all else fails and you choose to leave your current job without obtaining a relieving letter, be aware that this may impact your future employment prospects. Some employers may require a relieving letter as part of their hiring process. You can explain your situation to prospective employers during interviews.Professionalism: Maintain professionalism throughout the process. Resign formally, follow company protocols, and fulfill your responsibilities to the best of your ability during your remaining time with your current employer.Remember that employment laws and practices can vary by jurisdiction, so it's essential to consider the legal implications of your actions in your specific location.Thank you.","Under Indian labor law, the terms of your employment contract, including the notice period, are generally enforceable. However, the employer's refusal to provide a relieving letter can be challenged if it is unreasonable or if the employer is not willing to negotiate the notice period. You can negotiate with your current employer to reduce the notice period or offer to pay in lieu of notice, as per the terms of your contract. If negotiations fail, consider sending a formal written request for a relieving letter, and if necessary, consult the labor commissioner for further assistance. Review your employment contract carefully to understand your rights and obligations regarding notice periods and relieving letters.",20.3662,4.4379,18.1692,20.6204,84.4515
186,"I woked for both the companies for 14days and left the 1st organisation and continued in 2nd for 2 years. When I apply the job in MNC's they are rejecting in the BGV. How to resolve this issue?( Hyderabad, Telangana )",FIN_A_27 → COMP_MA_1 → GST_143 → BTC_4,FIN_A_27 → COMP_MA_1 → GST_143 → BTC_4 → BTC → FIN_A → COMP_MA → GST,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Sir/Ma'am,
I was worked in pvt ltd. company for 32 days (21 days in January and 11 days in February) when i asked for salary via mail (there is no HR team) they reply to me we will pay salary in 60 days if you r comfortable then ok other wise we will terminate you, so that i resigned from my job, now they are not pay salary.( Hyderabad, Telangana )","Dear client,It appears that the issue you are facing with background verification is related to your employment history. Background verification checks are commonly conducted by companies during the hiring process to verify the accuracy of the information provided by the candidate. In your case, the fact that you worked for the first organization for only 14 days before leaving might be raising concerns during the verification process.To resolve this issue, consider the following steps:Be honest and transparent: Make sure you provide accurate information about your work history during the application process. Lying or omitting details can lead to more significant problems if discovered later.Explain the situation: If the reason for leaving the first organization after just 14 days was valid and genuine, be prepared to explain it during the interview or in writing when asked about your previous employment. Honesty and clarity can go a long way in addressing concerns.Provide references: If possible, offer references from your time at the second organization where you worked for two years. Positive references can help validate your skills, work ethic, and reliability, which may offset concerns about the brief tenure at the first organization.Prepare an explanation letter: You can write a brief letter detailing the reasons for leaving the first organization after a short period. Keep it concise, honest, and professional. Focus on any lessons learned and how you have grown since then.Contact the first organization: If you left the first organization on good terms, consider reaching out to them to inquire about the information they are providing during background verification. Ensure that there are no discrepancies between the information you provided and what they are sharing.Speak with the background verification company: Some companies use third-party agencies to conduct background checks. If you have concerns or find any discrepancies, reach out to the verification company directly to resolve any issues.Seek legal advice if necessary: If you believe the rejection is unjustified or if you encounter repeated rejections due to background verification issues, it might be a good idea to consult with an employment lawyer to understand your rights and options.Remember, background verification is a standard practice, and employers are looking for candidates who are truthful and reliable. Be forthcoming about your past, explain any potential red flags, and demonstrate your value through your skills, experience, and achievements during the hiring process.","The main legal issue here is the impact of background verification (BGV) on employment prospects due to incomplete or disputed employment records. Under Indian labor law, there is no specific statute governing BGV processes; however, inaccuracies in employment records can be addressed through rectification with previous employers. 

You can legally request a service certificate or relieving letter from the first organization to clarify your employment duration. If the first company refuses to provide documentation, consider sending a formal request or legal notice to obtain the necessary records. Additionally, ensure that your employment details with the second company are accurately documented and verifiable to prevent further issues in BGV processes.",20.3662,4.4379,18.1692,20.6204,84.4515
187,"Sir I am a LIBRARIAN working in a sr. Sec. School (public school)Delhi. Taking classes 1 to 12 .but I am getting prt scale whereas a LIBRARIAN is entitled for tgt  grade my total tenure is 11 years in the same school how can I go legally to get my entitled grade.please advise.( North East Delhi, Delhi )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → Payment of Gratuity Act 1972 → gratuity → PROC_GRATUITY_CLAIM,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I am working in a company but it is not adding any value to my personal development & career development. I am in the end of probation period. Can my company take action against me if I resign from the job or will have to face consequences. I want to know how they will handle me.( Bangalore, Karnataka )","I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )",Dear client you can approach to experienced administrative tribunal lawyer for filing your petition .,"Under the applicable rules and regulations for school employees in Delhi, a librarian in a senior secondary school may be entitled to a pay scale equivalent to that of a Trained Graduate Teacher (TGT) if the school's employment policies or applicable education department guidelines stipulate such an entitlement. The key issue is whether the employment contract or the governing policies of the school specify the librarian's entitlement to the TGT grade.

To address this, review the employment contract and any relevant school board or government regulations that apply to the pay scales for school librarians. If these documents support your entitlement to the TGT grade, file a formal grievance with the school administration. If the issue is not resolved internally, consider filing a petition with the appropriate education tribunal or labor court to enforce your rights under the applicable employment laws.",20.3662,4.4379,18.1692,20.6204,84.4515
