question,answer
"I have worked in a IT company as a software developer, I resigned on 4th May and since there wasn't much task left for me company gave me early release on 7th May. 
My notice period was 3 months as written in my appointment letter. Also it was written that if employee fails to serve notice period then they have to give 3 months salary to the company. Also it was written that company can change notice period duration depending on the company's requirements.

Now I want to ask can employee also demand notice period salary from company if company gave early release. And if yes, then how many months salary can we demand and can company give negative feedback in background verification if i file a case against them for this issue?( Gurgaon, Haryana )","Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Bannerghatta Road, Bangalore-29.080-29753078[emailÂ protected]Addresses of Labor Inspectors in Bengaluru in different locationshttps://karmikaspandana.karnataka.gov.in/page/Contact+Us/Labour+Inspector/enhttps://clc.gov.in/clc/regional-offices/bangalore#:~:text=1.&text=Shram%20Sadan%2C%203rd%20Main%2C%203rd,Yeswanthpur%2C%20Bangalore%2D560022..=======================================================================Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]*****"
"Would like to ask that one bank that was having epf contribution for his employees done till Jan 2020 and then they switched to nps scheme and contribution was stopped for epf. So in case of employee death in March 2021 would his nominee be applicable for edli benefits and what out family pension of child and wife( Pune, Maharashtra )","Hi,Yes, nominee will get the benefits after filing the claimThanksNishant Singh(Advocate)"
"Hi Team, I'm an Indian citizen and I'm employed with Parent company India since 2009. I got transfer/deputed to UK on 2017 and supporting my client in UK. During pandemic time on November 2020, i informed to my reporting manager(but not to my HR) took leave for 2 days and returned to India since my Mom was not well and due to COVID second wave and lockdown waited for the peak to reduce to travel back. In the meantime i was supporting my client from Overseas. my visa was about to expire in 14 June 2021 and my project decided not to extend my visa. My HR came to know that I'm in India only on May 2021.Now my visa is expired and I'm still in India. Now HR is making a backdated transfer (from Onsite UK to offshore INDIA) and in process of recovering my UK salary, they also hold my salary from June 2021. HR states that not reporting to HR is serious compliance violation and it is the process to do backdated transfer and recover the salary. What my organization doing is legal/fair? It is the fault at myself/ employee end? How can i approach the situation.( Chennai, Tamil Nadu )","Hi,AS per the agreement signed between you and your company, action can be taken. If there is any express stipulation as to what to do for taking a leave, you have to follow those and in case of default, action can be taken against you. Refer the agreement and if you want to move legally, you can file a case.Please rate my answerThank You"
"I have a week of overlapping from my first company and my second company which i got to know after I paid the recovery amount and got releiving letter from my first company.I had requested for my last date of working on 24rth dec 2021 as my joining at second company was 27th dec and had done all the exit policies and had returned my laptop on prior to 27th dec 2021 .But my first company has stated my lwd as 31st dec 2021 which is getting overlapped now .I requested for a change but they are mot willing to change and now i have got an offer from another company as my second company got shut down due to business issues.And my new company is asking for clarification on the overlap ..please suggest on this regard if anything can be done so that it doesnt affect my employment.Should i go through lawyer?( Bangalore, Karnataka )","Dear Client,Firstly, go through your employment contract with the first company and check for any clauses related to notice periods and last working days. Clearly communicate with your first company through a formal email or letter, explaining the situation and the offer from the new company. Further, request a reconsideration of the last working day to align with the date you initially communicated. Keep the new company informed about the situation. Provide documentation and updates on your efforts to resolve the issue with the first company."
"When I joined the current company I got to know that my previous company didn't want me to join this organisation because they have some agreement that I shouldn't join some companies that are clients to them in the past. I am not aware of this and explained the current company. They said, it won't be an issue and I joined the company but now my previous company saying in future background checks they will say contract breached. What should I do now?
 
In the current company, I have worked for two years now. In between these two companies, I also worked in another company for more than a year.

Do I need to worry about this, if I want to change the company in future?( Hyderabad, Telangana )","Dear Client,Your situation involves potential concerns with an agreement between your previous company and your current one, likely a non-compete or non-solicitation agreement, which might restrict employees from joining client organizations. Hereâs a breakdown of your situation and the best steps to take:1. Understand the Nature of the AgreementReview Your Contract: Go back to your employment contract with the previous company. Look for any non-compete clauses, non-solicitation clauses, or other restrictive covenants that may have been agreed upon.Non-compete clauses: May restrict you from joining competitors or clients of your previous company for a certain time period after leaving.Non-solicitation clauses: May prevent you from engaging with or working for clients of the previous company.If you werenât aware of such an agreement or if it was not explicitly mentioned to you during your exit, this strengthens your case.2. Current Companyâs StanceSince your current company was informed and told you it wouldnât be an issue, this is a positive sign. This means they likely evaluated the risk and decided to proceed with your employment, potentially implying the agreement isnât a significant legal concern.However, itâs important to confirm if the current company is still confident in that assessment. You may want to check with HR or legal teams if they have officially reviewed the agreement from your previous employer.3. Impact on Future EmploymentBackground Check Concerns: Your previous employer threatening to raise a ""contract breach"" issue during future background checks may seem concerning. However, itâs important to note:Non-compete clauses in India are often unenforceable beyond the term of your employment. Indian courts generally do not support contracts that restrain trade or professional freedom under Section 27 of the Indian Contract Act, 1872.After two years with your current employer and a stint at another company, it's unlikely that your previous employer would have a strong claim that this non-compete still applies.Changing Jobs in the Future: While itâs possible that the previous company may try to flag this in background checks, you have already demonstrated a good faith effort by informing your current employer when you joined. Additionally, any prospective future employer would likely understand that after multiple years in different companies, a previous non-compete clause should no longer have much legal standing.4. Steps You Can Take NowTo be fully certain about the agreementâs enforceability, you should consult a lawyer specializing in employment law. They can review your old employment contract and the nature of any non-compete clauses, advising you on the legal risks.If your previous employer continues to harass or threaten you with ""breach of contract"" claims, you could have your lawyer send a cease and desist notice. This will show that youâre willing to challenge their claims legally if they continue making baseless accusations.Document Everything: Keep a record of any communications with both your previous and current employer about this issue. This can be useful in case future employers request clarification during a background check.Proactively Address the Issue: If you decide to change jobs in the future, consider proactively discussing the situation with HR at the new company during the hiring process. Be transparent and explain that you worked at the current company for two years without issue and that the previous employerâs claims are invalid due to the nature of employment laws.Your previous employer would find it difficult to pursue legal action because:You werenât aware of the non-compete.The clause likely has limited enforceability after such a long period.Youâve acted in good faith by informing your current company.Regards"
"Respected Sir/Madam,

I was born in Andhra Pradesh in 1999. My entire education was from Hyderabad of Telangana. After bifurcation on 2014, I became a citizen of Telangana because of my education. My caste is ""Polinati 
Velama"". It is there in central OBC list of Andhra Pradesh but not of Telangana. As my birth certificate belonged to Andhra Pradesh, I got a central OBC certificate from Andhra Pradesh State. But am I eligible to apply to a central govt job from Andhra Pradesh as I became a Telangana citizen and all my education happened in Hyderabad.( Hyderabad, Telangana )","Dear Client,Yes, youâre eligible for applying a central govt. job from AP if the competent authority has no issue regarding this."
"I'm student at Vartak college vasai west, I was goofing around with my friends and one teacher approached us saying have you adopted him as you're giving him nicknames, so I said yes and teacher said me what you have adopted him in your prophecy or terrorism, I want to take action against her as she is vice principal in my college( Mumbai suburban, Maharashtra )","Dear client,First u need to Write down exactly what was said and the context in which it occurred. Include any witnesses if possible. Arrange a meeting with a  college  management higher authorities, like the principal or another person in authority, to discuss the incident. Share your feelings about the comment and explain why you think it was inappropriate. If you're not happy with their response or feel the need to take further action, you can formally submit a complaint to the college administration or grievance cell. Hope this answer will you."
"I had signed a bond while joining a company and after 6 month in probation period I leave that company without serving notice period now after a month later they sent me legal notice.So i want to know this is legal ?( Mumbai, Maharashtra )","Dear Client,for this, one needs to check the terms and conditions of the bond that you have signed during the joining time."
"I was working in a company in Gurgaon as a Sr. iOS Developer. My FnF is still pending. Before my resignation, the company's laptop was damaged in a short circuit, and now they are deducting the amount of repairing from my salary. I received my salary for March and April. After leaving the company, they are also asking for knowledge transfer, even though it's been 2 months since I left the company.( Patiala, Punjab )","Dear client,Withholding of terminal benefits (payments due at the time of full and final settlement) by the company (employer) is illegal as well as unjustified. In case of delay, an employee can legally claim an appropriate interest upon the delayed payments. It may be noted that there can be no such âpolicyâ in terms of which the company can withhold your terminal benefits. In case any such âpolicyâ exists, then that âpolicyâ by itself is illegal and unenforceable in law. It may further be noted that pendency of clearance of payments of previous employees is no reason, much less a valid reason, to withhold your payments to which you are legally entitled too. You can, therefore, take a legal action against the company by sending a legal notice through a lawyer followed by a civil suit for recovery."
"I doubt someone for their job. Can't disclose more details for now. I think that person is not fit for the job. Ethically that person does not care, twist rules, when someone takes a stand or complains to the higher authority they all shut you down. Even after telling that person that it is affecting my well-being and I am getting depressed that person did nothing about it, that person does not care if something bad happens. But at the moment I can not do much, but in few years I will be free of that person and I would like to take action as I don't want anyone else to experience the same. They should not get depressed and have bad thoughts because of the work pressure of that person.  I can't do it right now, it might cost me my carrier. So is it possible that I record my statement now and present it later?( Aurangabad, Maharashtra )","Dear Sir,You may get issue a legal notice and file a civil and criminal defamation cases.Rate me Five Star*"
"I have been working in a company, XYZ for 1 year. I have been held under bond of 1.5 years of Rs. 2.5 lacs which they have already taken as fixed deposit original copy. I had a probation period of 1 year. Now they have extended the probation period because I was unable to go to office due to mandatory lockdown imposed by Govt of India. The company was also closed during this time. Due to inability of company to provide work from home architecture, they have marked me as absent and have increased probation period, most probably bond will also get extended. So is it legal on their behalf to do so or I can negotiate? Please help.( Faridabad, Haryana )","1)	Any kind of bond.... And bond contract or bonded labourers are prohibited in India.2)	You can speak to your company HR on the mutual terms by writing an application for the same and taking the received oc copy as a proof that you have something to negotiate about your contract on a personal level...3)	If things don't turn up on your end then you can send a legal notice from a lawyer to them and mostly the things will work out from your end...4)	Also if there is no response then you may file civil case and location labour commissioner at Sion if you are in Bombay..... OR any other jurisdiction wherever you are residents is located...5)	Also advise you to kindly go through the bond once again before you defend to the company... And last but not the least make sure you are having another job in hand before leaving this because due to the lockdown situation there is a slight downfall in the job market and so getting a new job may not be too easy.If you realize my professional skills, the time & efforts put in by me needs to be truly appreciated, and then Please âCLICK MY LIKES/ THUMBS UP/GIFTâ button shown below this reply format & also CLICK/ WRITE a âREVIEWâ in 5 star as I have answered your query in detail. Hope this information is usefulADV. ANISH PALKAR (High Court)"
"Is it possible to launch a complete against my working company. As I am working with this company since 7 years but till now their is no designation change so far. Due to Covid pandemic my salary has been increased for only 3 times in the last 7years, I do agree with that but my concern was I have not even got 1 designation change in the last 7years. So can u advise me what to do plz sir.( Vijayawada, Andhra Pradesh )","Dear ClientTo give any advice over this matter, I have to understand your company's policies on promotions and career growth and  Review your employment contract and employee handbook to see if there are any provisions that speak to promotions and advancement opportunities. You can discuss your concerns to your supervisor or HR representative. Please consult a labor attorney to get expert legal advice."
"I am a govt employee in uttar PRADESH basic education,and covered with NPS . Government contribute 14 percent share which is very irregular and there contribution mostly 12 to 18 months late.so whole amount Which is lumsum 2lacs not credited in our account and so that they are not invested in share market,as it is a market link policy.then my question is whether we are eligible for interest competition during that time.and who is responsible for this,state or center finance department.( Sultanpur, Uttar Pradesh )","Dear Sir,King can do no wrong. Here the king is State that is your employer. You cannot fight individually but you have a merited Case."
"I joined a organization with 2 years of bond, if i fail to serve 2 years i was suppose to pay 2 months gross and 2 months notice period. in 2nd year i was given with increment and market correction so the notice period was changed to 3months with other terms and condition remains same. I have successfully completed 2 years and came out of bond again they promoted me and in the promotion letter it was written as if i fail to stay in organization less then 1 year, I am liable to pay 2 months of gross pay and 2 month compulsory notice period. I have not been given any training after promotion or company has not spent on me for my grooming. And all the terms and condition of employment bond was written on company letter heard and I have signed. and presently i have put my paper and serving notice period of 2 months, so my question is still am i suppose to pay 2 months gross pay? which is 1,30,000 Rs.
Please help me out with any similar case to prove my organization guilty( Bangalore, Karnataka )","Dear Client,You mentioned that you signed an employment bond with specific terms. You should carefully review the bond agreement to understand your obligations and the conditions for repayment. If your notice period and terms have been modified in the promotion letter, those changes should be valid only if you willingly accepted them. It's crucial to review the promotion letter and understand the terms you agreed to. Generally, courts tend to uphold reasonable bond agreements. Ultimately, whether you are required to pay the 2 months' gross pay will depend on the language in your bond agreement, the changes made during your promotion, and the specific circumstances of your employment."
"Can Railway authority forcefully rejected my NOC which is applied before exam? - I'm Ashish Das.  I'm a TRACKMAINTAINER-IV (1800 grade pay) in NF railway. I applied for NOC for technician 3 (1900 grade pay)  at 09/04/2024 for CEN-02/2024 which is conducted BY rrb.  Now I'm selected in RRB/KOLKATA. But my current higher authority nither give me noc nor accept my resignation.  Without NOC I can't join at RRB kolkata. What should I do now?( North 24 Parganas, West Bengal )","Dear Client,Under Article 19 (1) (g), railway employees or public servants have a fundamental right to choose their own careers, which cannot be taken away without the authority of law. Any action contrary to said fundamental rights is violative of not only Article 19 (1) (g) but also Articles 14 & 16 of the Constitution of India. Railway authorities can reject a No Objection Certificate (NOC) submitted before an exam, but it needs to be done with a valid reason and according to established procedures. The rejection must be based on information being false, incorrect, or the candidate not meeting eligibility criteria. If the rejection of NOC is deemed arbitrary or violates established procedures, the candidate can challenge the said arbitrary and discriminatory decision either before the Central Administrative Tribunal(CAT) or the High Court concerned. The candidate can even seek information about the reasons for rejection of the NOC and the procedures followed behind the rejection by applying under the RTI Act, 2005. In this context, the judgment passed by the CAT, Hyderabad on 26th March, 2009 in the case of Shri B. Viswanatham vs Union of India may be referred to. However, before moving ahead with litigation, you need to represent the grievance before the Head of the Department for a resolution, failing which, you can approach the concerned bench of the Central Administrative Tribunal(CAT) seeking appropriate relief in the matter. Rule 4 of the Central Administrative Tribunal (Procedure) Rules, 1987 prescribes the procedure for applying before the Registrar of the concerned bench of the CAT. So, it is recommended to get the matter consulted and reviewed once by an expert professional practicing the CAT/SAT matters before challenging the action of the Railway Authorities before the CAT or High Court."
"I was among the employees who were let go by the company on August 29th. This decision seemed to correlate with our discussions regarding the delay in receiving the variable pay for 2022, which we had been addressing within an internal Slack channel. Interestingly, the company chose to disburse the long-delayed variable pay on August 30th, merely one day after our terminations.( Bangalore, Karnataka )","Dear Client,From the contents of your query, it is not clear whether you were laid off or retrenched from the service, because both the cause of cessation of employment are dealt with differently under the relevant law. However, in case of layoff, the employees are entitled to a compensation of 50% of their basic wages and dearness allowance for the period of the layoff, subject to certain conditions under the Industrial Disputes Act, 1947.  On the other hand, in case of retrenchment, the employees are entitled to compensation which shall be equivalent to 15 days' average pay for every completed year of continuous service/any part thereof in excess of six months. The compensation payable to an employee under the Act cannot exceed his average pay for fifteen months. A notice period of 30 to 90 days must be served before terminating an employee and in case of termination, one month's salary for every year of service, but may be more or less depending on the contract. For mass termination in protected sectors, three months of wages must be offered to employees."
"I rebadge from A company to B company. My A companies last working day was 21 Oct 2018 and B company joining was 1 nov 2018. But B company mentioned in EPFO as Doj as 17-5-2018 which shows overlapping with the other company. How to proceed, my BGV is getting failed.( Anantapur, Andhra Pradesh )",Dear SirYour problem can be solved if you approach the concerned authority and submit genuinely and accordingly one of the account may be deleted.
"i have completed b.ed in 2019 by given exam in july 2019 in regular mode basis. after this i gave exam in different university of mca  first year in december 2019 in distance mode admission basis.  can i use both degree b.ed and mca simultaneously while b.ed last year and mca first year between six month gap.( Bundi, Rajasthan )",If you have completed both the courses then you can use both the degrees.Thanks
"If an employee, who has worked for more than a year in an organization, is laid off or retrenched, is the company legally obligated to pay them a severance pay?
The employment contract says in case the company terminates the contract for a just cause, the employee will be offered a 30-days notice. However, if the employee declines the offer, will the company still be obligated to pay a 1-month severance pay? The Industrial Disputes Act outlines that an employer is required to give at least one month's advance notice or payment in lieu thereof to an employee who has completed at least one year of continuous service before termination.( Kolkata, West Bengal )","Dear ClientYes, you can claim severance pay for 15 days ad you are elegible for it and if they do not pay then you can serve legal notice.Hope it helps"
"Dear sir,
After several reminders my previous employer is not updating aadhar against my uan. Can I get any legal help for the same?( Kanpur, Uttar Pradesh )","Dear Sir,PF  PROVIDENT FUNDHow to solve the two UAN problem?Note that each person should have only one UAN number (like PAN), hence if you have multiple UAN, itâs not allowed and creates problem in the EPF system, because is no proper track. Hence, as soon as you come to know that there are multiple UAN assigned to you, you should cancel one of the UAN (mostly the old UAN) or should try to deactivate one of themProcess to deactivate old UANStep #1 â The first step if that you should start the EPF transfer for all the EPFâs which are not under the latest UAN generated. This can be done using the OTCP portal of EPFO . I am not going in details here, but first you need to make sure all the old EPFâs are transferred and linked to the new UAN.Step #2 â In the next step, the EPFO system will automatically identify those UAN for which the EPF transfers have happened and completed. Once they find the idle UAN, they will automatically deactivate that UAN. You donât have to do anything here. This deactivation process will take place from time to time as per decision taken by EPFO. Once the deactivation happens, your old member id (your old EPF accounts) will be linked to new UAN.If you are already sure that your past UAN does not have the EPF linked to them, then you can mail your old UAN number along with recent UAN to your employer and to[emailÂ protected]. They will verify your UANâs status and deactivate the old UAN.How To Merge Two Uan EPF AccountsWhat is UAN?Universal Account Number (UAN) is a unique 12-digit number that is given to each member of the Employeesâ Provident Fund Organisation (EPFO). With the help of the UAN, PF members can easily manage their accounts. The Ministry of Employment and Labour under the guidance of the Government of India issues UAN to PF members. Irrespective of the organisation they work in, all Provided Fund (PF) information can be accessed in one place by PF members with the help of UAN.In earlier days, whenever an individual would join a new organization, he would be given a new PF account number. This made it difficult to keep a check on the updated PF balance. It was also difficult to track activities related to pay change and employees would find it challenging to check PF contribution against the updated pay. To tackle such issues, the UAN was introduced.UAN is a universal number that helps members to gather all the PF accounts linked to multiple IDs of various organizations in one place. By using UAN, the employee can withdraw and also transfer funds in the PF account.More Information on UANâ¢	The UAN is a unique number provided to all employees enrolled for PF benefit. This number is independent of employers and hence does not change even if an employee changes job.â¢	The employer can validate an employee by using his UAN in case KYC documents have been verified.â¢	Since the UAN facility is available online for all employees, no employer can deduct or hold off an employeeâs PF.â¢	An employee can validate the PF deposit made by the employer every month. He/she has to register as an EPF Member on the Portal by using the UAN provided.â¢	EPF passbook access is available through SMS. One can send EPFOHO UAN ENG to 7738299899 from the mobile number that has been registered with the EPFO.How to register the UAN?Here are a few easy steps to be followed for registering the UAN:â¢	Go to the EPF Member Portal.â¢	Click on âActivate UANââ¢	Enter all the information around UAN, such as member id, mobile number, Aadhaar, PAN, name, date of birth and e-mail idâ¢	Select âGet Authorization PINâ to fetch the PIN on the registered mobile numberâ¢	Provide this PIN for verifying the request.â¢	Set up a username and password on the UAN portal for future use.Common Reasons for Allotment of Two UANsIf an employee changes his job, a new EPF account is set up by the new organisation. All existing EPF accounts are auto-linked with the UAN of the employee. Hence, there are high chances that a new UAN is allotted to the employee at the time of moving between jobs. There could be multiple reasons for allotment of new UAN. Listed here are some of the common reasons:â¢	In case an employee has not disclosed his previous UAN â In case an employee changes his job, he must make sure to disclose his existing UAN and EPF account number (Member ID) to the new employer. In absence of disclosure of this information, the employer may open a fresh PF account along with a new UAN.â¢	Non-disclosure of âDate of Exitâ by the previous employer â During the process of EPF transfer to the new employer, the old employer must mention the date of exit in the ECR (Electronic Challan and Return). In case of the absence of this information promptly, the new organisation may allot a new UAN to the employee.Consequences of Holding Two UANsTwo active UANs is not permitted by law and is against the rules. A member must have only one UAN with all the EPF accounts linked to it. EPF accounts cannot be transferred among employees. However, an employee who has two UANs can request for his EPF account to be transferred from one UAN to another and ask his previous UAN to be closed. Thus, an EPF account linked with one UAN will have to be compulsorily transferred to another EPF account linked with a separate UAN.What Should an Employee Do?In recent years, there have been multiple cases of employees assigning different UANs (Universal Account Number) to employees. According to EPF rules, an individual should have only one UAN at any given point of time. The employeeâs EPF account must be linked to his UAN. In case he/she has been assigned two UANs, the previous one must be deactivated at the earliest.Two Methods to Merge Two UAN EPF AccountsEmployees who have been incorrectly allotted two UANs must get one of them deactivated (normally, the previous one). There are two ways of getting the UAN deactivated and the EPF account transferred to the correct and active UAN. Mentioned below are the two commonly used methods:Method 1â¢	Reach out to your employer or EPFO and report the issue at the earliestâ¢	You can write an email to[emailÂ protected]stating about your current and previous UANâ¢	EPFO will begin verification on the issue once it gets notified about the issueâ¢	Your previous UAN is then blocked and the existing UAN remains activeâ¢	After this, you have to submit a claim for transferring the EPF account (linked with the blocked UAN) to the new active account.This process can be time-consuming and the general resolution rate is said to be very low. Thus, EPFO has set up a new procedure which is expected to make things easier for a member. It will especially be helpful while merging two UANs and transferring EPF easily. Here is the new method which can be used by an employee with two UANs:Method 2â¢	After thorough identification, old UAN will be deactivated by EPFO once the transfer of the EPF to the new UAN is completeâ¢	Thus, the old UANs will be blocked automatically and an employeeâs previous member ID will be linked to the new or existing UANâ¢	SMS notification is sent for the deactivation to the employeeâs registered mobile numberâ¢	If the employee has been unable to activate his new UAN, he will be notified to activate it at the earliest to receive the status update of the accountâ¢	There could be instances where the employee gets PF arrears from the previous employer. In such situations, the arrear is credited to the new PF account which is linked with the new UAN.Advantages of UAN for EmployeesMinimum Employer Involvement in PF withdrawals:  With the presence of UAN, the employer involvement is significantly reduced since the PF accumulation from the old organization is auto-transferred to the new PF account after completion of KYC verification.No Need for Fund Transfer: An employee must furnish his UAN details and KYC to the new employer for transferring the old PF balance to the new PF account post verification.Manage via SMS Alerts: Employees will receive SMS as soon as a contribution is made by the employer towards PF. This is provided, the employee has registered on the UAN portal.How to use UAN for PF Transfer?The Employeesâ Provident Fund Organisation (EPFO) constantly takes several measures to make the operation of EPF accounts easier for both the employer and employees. To keep up with the technological advancements, EPFO is constantly striving towards streamlining of processes about online EPF. This is especially applicable to PF transfer and withdrawal of PF which are considered to be tedious and time-consuming processes.EPFO introduced Universal Account Number (UAN), which is the blanket number for multiple Member Ids given to an individual by various employers. UAN allows the linking of multiple EPF Accounts (Member Id) provided to a single EPF member. It offers a range of services such as dynamically updated UAN card, updated PF passbook including all transfer-in details, facility to link previous membersâ ID with present ID, monthly SMS regarding credit of contribution in PF account and facility for auto-triggering transfer request on change of employment.Till recently, PF transfer could be done online by going to the âOnline Transfer Claim Portalâ. However, with the introduction of UAN, the transfer process has been revised and shifted under the âunified portalâ. For online PF transfer, here are some of the important points to note:â¢	An EPF member must have activated his UAN on the UAN portal and the registered mobile number used for activation should be in an active state.â¢	The Bank account number and IFSC code of the employee's bank account must be updated against the UAN. Updated Aadhar number and PAN is not mandatory for PF transfer requests.â¢	The employer must approve the e-KYC for transfer to be executed.â¢	The previous/current employer must have digitally registered authorized signatories on EPFO portal.â¢	PF account number related to previous and current employment of an employee should be updated in EPFO database.â¢	Single transfer requests per member ID can be accepted.FAQs1. What if I have two UAN numbers? Does it impact my EPF balance or transfer in any way?Two different UAN numbers for one employee is not accepted and is against the rules. If you happen to change jobs and move between organizations, you must request for transfer of PF account at the earliest.2. What is the expected timeline for merging two EPF accounts?It normally takes around 20 days from the date of the request to transfer one EPF account to the other.3. Is Form 13 a prerequisite for UAN transfer?Employees working in the corporate sector are required to submit Form 13 for EPF transfer to their new PF account at the time of job change.4. How is Form 13 used?Form 13 is primarily used for the transfer of Provident Fund from one account to another. Employees have to submit this form to their employers, upon which, the latter have to verify and approve the details furnished."
"Dear sir
I was working with Shriram Life Insurance Co Ltd my employee ID is A05569. I have joined this company on 8/12/2022. I didn't receive my December month salary. They given only Jan month salary. After Feb, March, April and may month salary was pending. They forced to resign on May and doesn't provide reliving letter what action can take against this fradulant company please help( Uttara Kannada, Karnataka )","Dear client,Communicate with the company: Reach out to the HR department or your immediate supervisor to inquire about the pending salary and the reason for not receiving it. Request a written explanation for the delay and non-issuance of the relieving letter.Document evidence: Keep a record of any communication with the company regarding the pending salary and relieving letter. This can include emails, text messages, or any other form of correspondence.Seek legal advice: Consult with a lawyer who specializes in labor law or employment matters. They can assess your situation, review your employment contract, and provide guidance on the legal options available to you. They may suggest sending a legal notice to the company, filing a complaint with the labor department, or initiating legal proceedings if necessary.File a complaint: If the company does not respond or resolve the issue, you can consider filing a complaint with the labor department or the appropriate regulatory authority in your jurisdiction. Provide them with all the relevant information and evidence to support your claim.Join forces with colleagues: If other employees are also facing similar issues, consider connecting with them to collectively address the matter. It may strengthen your case and provide additional support."
"I am working in BPO and completed regular B.ED degree at the same time,will it cause problem in future to join in government job?( Chennai, Tamil Nadu )","Dear Client,No, simultaneously working in BPO and completion of B. ED degree is not supposed to cause any issue in joining government job in future. However, you need to clear the verification process of the government job. During application, provide all the necessary valid documents including your B. ED certificate and your prior Job status document being an employer. And also provide the proof of non-conflict of your Job with simultaneously pursuing B. ED degree."
"I was granted two increments for acquiring higher qualification by my PUblic sector Undertaking in 2009 as per the norms prevailing that time. Later on in 2010 due to policy change the same was stopped and recovered from all employees. some aggrieved employees went to High Court and High court decision came in 2017 to re-instate the increments. A circular regarding re-payfixation in compliance with High court orders was issued by our office and salaries of all those who were getting increments before 2010 were re-fixed in compliance with HR orders of 2019. I kept on waiting that my salary will be refixed bcoz due to ongoing covid pandemic office functioning remained hampered for 2-3 years. Now, when I hv written to HR that my salary has still not been re-fixed nor any arrears granted to me, they are telling me that your University has not got approval from Distance Education Council. Whereas to my shock two of my colleagues who had done the same course with me from same university at that time, their increments have already been re-instated in 2019 in compliance with HR orders. What should I do?( Delhi, Delhi )","Dear Sir,You have to file contempt case for non implementation of the High Court orders. Thus, you may get justice."
"Hi team,

I am currently working a company where the notice period is of 60days. I have completed one month already and asked to release me early as my joining date is 22nd July 2024. Today my company is saying neither they can release me before my joining date nor they can retain me. I am facing a mental trauma and unable to understand what to do.( Bangalore, Karnataka )","Dear client,In your case you need to address this, begin by clearly stating your need for early release from your current job due to your new job's impending start date, which is crucial for your mental well-being. Approach negotiations respectfully and offer to ensure a seamless transition. If direct talks don't yield results, seek assistance from higher management or HR. Check company policies for any provisions allowing early release or payment in lieu of notice. If needed, seek legal advice and maintain detailed records of all communications. Keep your new employer updated to explore potential flexibility in your start date. Following these steps can help manage the situation effectively and professionally. Hope our prompt support in this matter would be greatly appreciated."
"I am working with an MNC. My manger promised promotion and career growth during performance review which he did not keep promise and later disown his statement though he did acknowledge my performance in project. He lied and tricked me. I denied growth though he got promoted on my hard work and effort. I am feel cheated and getting into depression. I raised my concern to HR but i am not much hopeful. Is there any legal support exist for my above case if i do not get justice within organisation( Hyderabad, Telangana )","Dear client,Internal Resolution: Continue to engage with HR and follow up on your concern. Sometimes, persistence can lead to a resolution or at least a better understanding of the company's position. Document any communication you have with HR and keep a record of the promises made during your performance review.Review Company Policies: Familiarize yourself with your company's policies and procedures for promotions and career growth. If there are clear guidelines that your manager violated, you can use this information to support your case.Gather Evidence: Collect any evidence that supports your claim, such as performance evaluations, emails, or other documentation related to the promise of promotion. Having concrete evidence can strengthen your position if you decide to take further action.Seek Legal Advice: If you believe that your manager's actions were unlawful or if you are not getting a satisfactory response from HR, it may be worthwhile to consult with an employment lawyer. They can provide personalized advice based on the employment laws in your country or region and help you understand your legal options.Whistleblower Protection: In some countries, there are laws in place to protect employees who report unethical behavior or wrongdoing within an organization. If you feel that you are facing retaliation or adverse treatment for raising a concern, you may be protected under whistleblower laws.Alternative Dispute Resolution: Some organizations have mediation or dispute resolution processes in place to address employee concerns. You can inquire with HR if such options are available.Support and Well-being: It's essential to prioritize your well-being during this difficult time. Consider seeking support from friends, family, or a counselor to help cope with feelings of depression and stress."
