sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
160,"Currently, I am working in X company. They keep changing leave policies now and then. For FY 23-24, they have come up with new leave policies where an employee gets 16 Annual Leaves, 8 Casual-Cum-Sick Leave & 8 National & Festive Holidays. 
Here, the company has decided if any employee wants to use their Annual Leaves, they have to apply 45 days in advance; it also can't be adjusted against Causal OR Sick Leave. 
Once the employee exhausts their 8 Casual-Cum-Sick Leaves, they will implement a double deduction in salary for every casual or sick leave the employee takes. FYI, we have 9 hours working each day from Mon to Sat. Please suggest what can we done in this case??( Mumbai suburban, Maharashtra )",MEPS_26 → MEPS_40 → MBA_10 → FA_79,MEPS_26 → MEPS_40 → MBA_10 → FA_79 → leave → MEPS → Factories Act 1948 → notice_period,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I resigned from the company and had cleared all the exit formalities also I have served the notice period, submitted all the assets and completed all the exit procedures. But during my Full and Final settlement company sent me recovery letter stating that I have to pay company dues for using the leaves benefit which the company has provided or else the legal action will be taken. Going through the company policy I found that there is no such line mentioned about leave recovery during the employee's exit. When I asked for clarification from the HR, there is no response from them regarding this. I have sent multiple reminders stating clarification but there is no response. What do I do in this case? How can I go legally in this matter since there is no reply from company's side?( Thane, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Dear ClientIf you feel that the company's leave policies are not fair, you may consider seeking legal advice. You may also discuss your concerns with a human resources representative to understand the company's perspective and the rules and regulations regarding taking leaves, including the advanced notice period and the inability to adjust Annual Leaves against Casual or Sick Leave.","The primary legal issue here concerns the enforceability of employment terms related to leave policies, which may fall under the purview of the Factories Act, 1948, if applicable, or the terms of the employment contract. Under the Factories Act, 1948, employees are entitled to certain leave benefits, and any company policy must comply with these statutory requirements. 

The company can set specific rules for leave application, such as requiring 45 days' notice, provided these rules are not arbitrary and are communicated clearly to employees. However, the double deduction policy for casual or sick leave may be challenged if it is deemed punitive or unreasonable, especially if it contravenes any statutory rights or the employment contract.

Next steps: Review your employment contract and company policy documents to determine if the new leave policies are consistent with statutory requirements and contractual terms. If you believe the policy is unfair or illegal, consider discussing the issue with your HR department or seeking advice from a labor law attorney to explore potential remedies, such as filing a complaint with the labor commissioner.",19.7689,3.914,17.6851,20.1372,84.1461
161,"I was working with an Organization in Mumbai from 16 Jan 2018 to 29 July 2022 that is 4 years and 194 day. My office works for 5 days a week. Now after relieving they are denying me gratuity citing that I worked for 4 years 6 months and gratuity is applicable for period of 4 years and 8 months. Am I really not eligible for gratuity.?( Mumbai City, Maharashtra )",PGA_4 → PGA_7 → CCS_ME_3 → MEPS_17,PGA_4 → PGA_7 → CCS_ME_3 → MEPS_17 → wages → Payment of Gratuity Act 1972 → labour_court → PROC_GRATUITY_CLAIM,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )","Dear Client,Section 4(2) of the Payment of Gratuity Act spells out the condition on the eligibility of an employee for gratuity in the event of him not completing the full five year period. The section says that for every completed year of service in excess of six months, the employer shall pay gratuity to an employee. That means if an employee works in the establishment for more than 6 months in a year, he shall be eligible to get gratuity at the prescribed rate. So, if an employee completes 4 years and 6 months of continuous service in the same establishment, he is eligible to get gratuity as per the Payment of Gratuity Act 1972.Hence if you have completed the above requirement then you are eligible to earn gratuity.Thank you so much, I hope this answer helped you.","Under the Payment of Gratuity Act, 1972, an employee is eligible for gratuity if they have completed five years of continuous service. However, as per judicial interpretation, if an employee works for more than 240 days in the fifth year, it can be considered as a full year of service. Given that you worked for 4 years and 194 days, which exceeds the 240-day threshold in the fifth year, you may be eligible for gratuity.

You should file a claim with the labour court under the Payment of Gratuity Act to contest the employer's denial. Gather all employment records and any communication with your employer regarding your service duration to support your claim.",19.7689,3.914,17.6851,20.1372,84.1461
162,"I worked for a PSU for 4 years 3 months 12 days as a fixed term employee. I have come to know that fixed term employees are eligible for gratuity on pro rata basis for the no. of years worked. Please let me know which law/rules/bill/act can i quote to claim Gratuity from my previous employer.( Delhi, Delhi )",PGA_4 → PGA_7 → CCS_ME_3 → MEPS_17,PGA_4 → PGA_7 → CCS_ME_3 → MEPS_17 → wages → Payment of Gratuity Act 1972 → PROC_GRATUITY_CLAIM → labour_court,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I lost my Job in the year 2017 due to a false sexual harassment matter. I didnt fight in court of law. I worked  in few places who didnt insist for character certificate from police. Now new employer insists on character certificate. What should i do? Will persuation to police department help? My online application was rejected and i m not aware why it was rejected though.( Mumbai suburban, Maharashtra )","Dear client,You can claim gratuity under the Payment of Gratuity Act.The payment of gratuity by the employer is a way to show gratitude towards an employee for his continuous service for the establishment. There are different forms to apply for gratuity in different circumstances which areIf an employee himself applies for the gratuity, Form I should be used for application.If an employeeâs nominee applies for the gratuity, Form J should be used for application.If an employeeâs legal heir applies for the gratuity, Form K should be used for application.In this case, you must use form I. You have to fill the form and submit it along with a copy of your bank passbook or a cancelled cheque. Within 30 days of submission you will get your gratuity amount transferred into your bank account.","Under the Payment of Gratuity Act, 1972, an employee is eligible for gratuity if they have completed five years of continuous service with an employer. However, recent amendments and judicial interpretations have extended gratuity eligibility to fixed-term employees on a pro-rata basis, regardless of the five-year requirement, as long as the employment terms include gratuity entitlement. Since you worked for 4 years, 3 months, and 12 days, you may be eligible for gratuity if your employment contract or company policy explicitly provides for it.

To proceed, review your employment contract for any clauses regarding gratuity entitlement for fixed-term employees. If applicable, file a claim with the employer citing the Payment of Gratuity Act and, if necessary, approach the labour court for enforcement.",19.7689,3.914,17.6851,20.1372,84.1461
163,"Whether acceptance of resignation is required after expiry of notice period?
Whether resignation is effective immediately after the expiry of notice period or resignation is effective only after issuance of acceptance letter by competent authority?( Rewari, Haryana )",MEPS_26 → MEPS_40,MEPS_26 → MEPS_40 → leave → notice_period → MEPS → retrenchment,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I have already given my services as a freelancer but not getting paid for services rendered. In terms and conditions, there is no clause with respect to continuing for minimum period of time post quitting.( Thane, Maharashtra )","Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","Dear Client,The notice period starts once your letter of resignation has been accepted. After you have served your notice period you shall get a release letter from the concerned. After that your resignation is effective.Thank you","Under Indian employment law, specifically the Industrial Employment (Standing Orders) Act, 1946, and relevant case law, a resignation generally becomes effective after the expiry of the notice period, unless otherwise specified in the employment contract or company policy. Acceptance of resignation is typically a formality and not a legal requirement for the resignation to take effect after the notice period has concluded. 

The employee can legally consider their employment terminated at the end of the notice period, provided they have adhered to the terms of the notice period. The employer cannot compel the employee to continue working beyond the notice period unless there is a specific contractual obligation. As a next step, ensure that all company property is returned and obtain a relieving letter or any other formal acknowledgment of the termination of employment.",19.7689,3.914,17.6851,20.1372,84.1461
164,"i need advice against the following: the company i was working with is employer stopped me from coming to office since 22nd sep 2022 and has also tried to make me forcefully write a resignation letter to which i denied.The duration of my work was 3 weeks has not paid my salary yet nor the termination letter and also speaks about deductions to my salary (was not mentioned in my interview( Bangalore, Karnataka )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → wages → Industrial Disputes Act 1947 → Employees State Insurance Act 1948 → ISM,"Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","I am working in a Pvt Ltd Biotechnology company &amp; signed a bond for 5 years. But the work pressure &amp; environment is so toxic and painful. Even I am forced to work everyday approximately 10-12 hours which includes holidays &amp; weekly offs since 1.8 years. When I have resigned recently, they are not ready to relive me and asked me that they have trained me on work and I can's leave. However as a experienced person I haven't learned a single new thing from this organization whereas I have trained their fresher to work properly. What is the legal rights for me to sue the company and get relieve smoothly ?( Bhubaneswar, Orissa )",You can file a complaint against the company and the senior for harassing you to resign and also for tarnishing your reputation without any proof.,"The primary legal issue here is the non-payment of wages and potential wrongful termination. Under the Payment of Wages Act, 1936, employees are entitled to receive their due wages without unauthorized deductions. The user can file a complaint with the Labour Commissioner in Bangalore regarding the non-payment of wages and any coercion to resign. The user should gather all relevant documentation, such as employment contracts, emails, and any correspondence regarding the alleged deductions and forced resignation. If the company does not resolve the issue after the complaint, the user may consider pursuing legal action through the Labour Court for recovery of wages and any applicable damages.",19.7689,3.914,17.6851,20.1372,84.1461
165,"What in case if company has decided to shut it's day operations, not night one and on Watsap they inform all of a sudden, and if pregnant employee mails for maternity benefit officially, her outlook password is changed after her maternity benefit and she is terminated on baseless reason of non-performance. Before her termination, she dropped mail for maternity. What steps she should take now..( Noida, Uttar Pradesh )",MBA_5 → MB_AMD_1 → MB_AMD_3 → ESI_50,MBA_5 → MB_AMD_1 → MB_AMD_3 → ESI_50 → Employees State Insurance Act 1948 → MB_AMD → maternity → Maternity Benefit Act 1961,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Send a legal notice to your employer citing Section 12 of Maternity Benefits Act, 1961. As per the Section the employer is not allowed to terminate you or deny you all the maternity benefits.  I hope the employer shall look int that.","The termination of a pregnant employee based on non-performance after she has requested maternity benefits may violate the Maternity Benefit Act, 1961, which protects the rights of pregnant employees. Under Section 12 of the Act, it is unlawful for an employer to dismiss or discharge a woman employee on account of her pregnancy or for availing maternity leave. The employee should first send a legal notice to the employer challenging the termination and demanding reinstatement and maternity benefits. If the employer does not respond or comply, she can file a complaint with the labor commissioner or approach the appropriate labor court for redressal.",19.7689,3.914,17.6851,20.1372,84.1461
166,"I am physically handicapped persons.  My one way request transfer accepted to Vijayawada division of S.C.Railway.  But my parent railway i.r. Hubli division is not relieving that they don't have sufficient staff.  Pl advise me( Bellary, Karnataka )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → Payment of Gratuity Act 1972 → PROC_GRATUITY_CLAIM → IRC,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear Sir,You may approach concerned Service Tribunal and get appropriate orders.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance.","Under the Persons with Disabilities (Equal Opportunities, Protection of Rights and Full Participation) Act, 1995, individuals with disabilities are entitled to certain accommodations and protections in employment, including transfer requests. Since your transfer request has been accepted by the Vijayawada division, the Hubli division's refusal to relieve you may be in violation of this Act, especially if it impedes your rights as a disabled employee.

You can file a grievance with the appropriate railway authority or the Central Administrative Tribunal (CAT) to enforce your transfer. Additionally, consider sending a formal legal notice to the Hubli division to expedite your release. Document all communications and responses for potential use in legal proceedings.",19.7689,3.914,17.6851,20.1372,84.1461
167,"Autonomous Organisation under Central Govt. not upgraded pay scale to Selection Grade pay, even after completion of specified period as per Recruitment and Promotion Rule of the Organisation. There is no justification or any reason for delaying this. Selection Grade was introduced in various Govt. Dept with a view to provide relief to the employees holding a post without promotional avenues to resolve the problem of stagnation. What shall I do, is there any legal remedies available to me.( Bangalore, Karnataka )",PGA_7 → EPF_7D → ESI_55 → IRC_44,PGA_7 → EPF_7D → ESI_55 → IRC_44 → labour_court → Payment of Gratuity Act 1972 → PROC_GRATUITY_CLAIM → IRC,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Hello Sir,You can file a suit against them in Industrial tribunal regarding this. You can ask upgrade in payscale or reason for not upgrading the pay scale.","The issue at hand involves the non-upgradation of pay scale to Selection Grade despite fulfilling the required conditions as per the Recruitment and Promotion Rules of the organization. Under Indian administrative law, if an employee is denied benefits due to them without justification, they may seek redress through the Central Administrative Tribunal (CAT) as per the Administrative Tribunals Act, 1985. The user can file an application with the CAT to challenge the delay and seek a directive for the implementation of the Selection Grade pay scale. It is advisable to gather all relevant documents, such as employment records and the Recruitment and Promotion Rules, and consult with a legal professional to draft the application.",19.7689,3.914,17.6851,20.1372,84.1461
168,"Could you please share any citations, references/orders on salary in lieu of notice period should be paid on the discharged/terminated/last working day( Bangalore, Karnataka )",MEPS_26 → MEPS_40 → IDA_17B → EPF_12,MEPS_26 → MEPS_40 → IDA_17B → EPF_12 → wages → leave → Industrial Disputes Act 1947 → MEPS,"I worked in Jbm auto gurgaon plant for 1 year 1 month, after that i got transfer to jbm pune plant and got different pf number and employee id, now i completed 4 years 2 months here. I want to end my contract now. 
Am i eligible for gratuity?( Pune, Maharashtra )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","I am working in indian software MNC from october 2008 till date from 2008-2018 I was medically fit from 2018 I suffering from asthma, hip joint bone AVN disorder but this is not affecting my office work at all my office work performance is good so currently I am asking for work from home so can my employer terminate me for medical health( Pune, Maharashtra )","Dear Client,As desired citations/judgments on the subject matter are mentioned below. You may access the full version of the citation/judgments from the website of Indiankanoon.org.  1) Pramod Jha v. State of Bihar, (2003) 4 SCC 619 - the Supreme Court, 2) J.K. Cotton Spg. & Wvg. Mills Ltd. v. State of U.P., (1990) 4 SCC 27 - the Supreme Court. 3) A.N. Gupta vs Public Enterprises Selection Board ... on 8 May, 2003 - Delhi High Court. 4)  Sanjeev Ranjan vs U.O.I.Thru.Secy.Ministry Of Health ... on 12 September 2022 - Allahabad High Court.  Hope this may meet your purposes.","Under Indian employment law, particularly the Industrial Disputes Act, 1947, an employer is generally required to provide notice or pay in lieu of notice upon termination of an employee. The specific terms regarding notice period and payment in lieu of notice are often outlined in the employment contract. If the contract specifies that salary in lieu of notice should be paid on the last working day, the employer is legally obligated to adhere to this term.

Legally, an employee can demand immediate payment of the salary in lieu of notice if it is stipulated in the employment contract. If the employer fails to comply, the employee may file a complaint with the labor commissioner or pursue legal action for breach of contract. The next step would be to review the employment contract for specific terms regarding notice period payment and, if necessary, send a formal demand letter to the employer.",19.7689,3.914,17.6851,20.1372,84.1461
169,"have been recruited in 2017 at government autonomous institution against regular sanction position as initial 5 years deemed to be contract as that time institute bye laws not approved by ministry. However after 5 years as per appointment letter and approved bye laws they need to done assessment and confirm the position but administration didn't confirm the post as per advertisement and bye laws and extend the contract 6 months. I have asked the reason they told we don't have post on which you appointed. Please guide me the same for further take up the case. As I am taking all the benefits of regular employee like salary ltc etc. In new bye laws they converted the post into another post but they told me after 4 years of implementation of bye laws. Please suggest me what I do( Chandigarh, Chandigarh )",IDA_17B → EPF_12 → ESI_72 → ISM_12,IDA_17B → EPF_12 → ESI_72 → ISM_12 → wages → Industrial Disputes Act 1947 → Employees State Insurance Act 1948 → ISM,"I'm 23 &amp; worked as a Social media executive &amp; writer in a startup. My boss is making excuses and refusing to pay back the salary of around 4 months. It's been around 1 year and 10 months, even after several requests and pleas, he isn't paying the salary. Although it's not a big amount, it ranges between 45k-50k. But as a 23-year-old it's a big amount for me. I need my hard-earned money. Pls, advise what should I do? 

Note: It will be helpful if the suggestions are of not too much hassle and within my affordability.( Thane, Maharashtra )","Joined TCS Mumbai on 4th June 2021 as consultant with joining bonus. Due to profile mismatch, overtime, verbal harassment and no response from higher management, i resigned and sent an email on 3-Aug (within probation), requesting them to relieve on 31-Aug. They were delaying and asked me to contact this and that person. Later, by 7-Aug, they blocked my laptop access. I could not work within notice period. In offer letter, appointment letter, internal policy - notice period after probation or confirmation only mentioned.
I returned company laptop. Got my salary, variable pay too.
Now after 1.5 years- they have sent me legal notice asking recovery of bonus and 2 months shortfall basic salary, within a week- else legal action. ( No calls or emails- they had my old defunct hotmail ID).meanwhile, i shifted to different city twice, but my phone number was same. Never ever they called me. They used very bad language- ""you had fraudulent intentions to dupe company etc.""

Please advise.( Pune, Maharashtra )","I am working in a Pvt Ltd Biotechnology company &amp; signed a bond for 5 years. But the work pressure &amp; environment is so toxic and painful. Even I am forced to work everyday approximately 10-12 hours which includes holidays &amp; weekly offs since 1.8 years. When I have resigned recently, they are not ready to relive me and asked me that they have trained me on work and I can's leave. However as a experienced person I haven't learned a single new thing from this organization whereas I have trained their fresher to work properly. What is the legal rights for me to sue the company and get relieve smoothly ?( Bhubaneswar, Orissa )","Dear client,Kindly look into the case Dr. Ransheel Kumar Upadhyay vs Union Of India And 6 Others on 12 October, 2020You have right and remedy in the bye laws.","The key legal issue here is the failure of the institution to confirm your position as per the terms of your appointment letter and the institution's bye-laws, potentially violating your employment rights. Under the Industrial Disputes Act 1947, you may raise an industrial dispute if the institution's actions affect your employment status or conditions. Given that you were promised a regular position after an assessment, and the institution has not adhered to this, you can challenge this decision.

You should first send a formal written representation to the administration, citing the terms of your appointment letter and the relevant bye-laws, requesting confirmation of your position. If the administration fails to respond or rectify the situation, consider filing a complaint with the Labour Commissioner or approaching the appropriate tribunal for redressal. Collect all relevant documents, such as your appointment letter, communications with the administration, and any documentation of benefits received, to support your case.",19.7689,3.914,17.6851,20.1372,84.1461
