question,answer
"Family of 4. Man dies, the daughter, plaintiff (married) puts forth a legal inheritance case to her mother, defendant on the basis of inheritance of 1/3rd of the property. The defendant dies, is the case still valid? Can the son, fight for the defendant?( Guwahati, Assam )","Dear Client,In this situation, where a family member (daughter) has filed an inheritance claim and the defendant (mother) has passed away during the ongoing case, the case can still continue, but there are important legal aspects to consider.Yes, the case remains valid even after the defendant's (mother's) death. Legal inheritance claims do not automatically end when one party dies. The legal process can continue, and the deceased personâs legal heirs can take over the case.After the motherâs death, her legal heirsâincluding the sonâcan step into her position as defendants in the ongoing case. The court will allow substitution of parties under Order 22 of the Civil Procedure Code (CPC).The son and any other legal heirs (other than the plaintiff, who is already a party to the case) would be necessary parties to continue the case. They will be added as defendants, and the court will proceed with hearing the case.The son, as one of the legal heirs of the mother, can certainly fight for the defendantâs side. He can:Defend the claim on behalf of his deceased mother.Argue his own share in the property if there are any legal grounds to challenge the 1/3rd inheritance claim made by the daughter.The son will inherit his motherâs rights, obligations, and interests in the property and, therefore, can contest the inheritance claim.The inheritance of the fatherâs property will follow the rules of the Hindu Succession Act, 1956, if the family follows Hindu law (this law applies as the case is based in Assam, India).After the father's death, his property would typically be divided equally among his legal heirsâhis wife (now deceased), son, and daughterâeach receiving an equal share.Since the mother is now deceased, her share in the property would pass on to her legal heirsâwhich include both the son and the daughter. This can complicate the division further, but it will still follow inheritance laws.The son can apply to the court to be substituted as the defendant in the place of the deceased mother.He may also consult a lawyer to properly defend the case and ensure that his and the mother's legal rights are safeguarded in the inheritance distribution.Regards"
"Can I send a legal notice to my father that I don't want his/grandparents money and property (even after his death) in my life Time.( Karimnagar, Telangana )","Yes, you can send it.  And if it is their self acquired then they are not supposed to  give you."
"Dear Sir/Madam,

Myself Mr.Pavan Kumar raj urs C (s/o) late Mr.Chalapathy raj urs aged 29yrs working in an Private company, I have my mom and sister (married 11yrs ago). 

My dad has build an house around 18yrs ago and its a property which he built by his hard earned money, Unfortunately my dad passed away on 13/08/2013 (10yrs ago) due to heart attack. I'm the youngest son and my sister is eldest, after my dad's death we didn't transfer the property to mom, hence still now we all 3 have equal share on property as per the law.

My mom has a debt of 35lakh & we have a 2 floor property which has 6- 1bhk houses and all are held for lease (total lease amount- 35lakh), so overall debt is 70lakh and I'm the only salaried person here. 

Our property will worth approx 1cr and I'm not willing to sell it at any cost due to my father's memories and bonding, Recently we got to know about mom's debt and we're still in shock. 

Now in this hard time, my sister is creating a dispute asking for the settlement of property share and not willing to take part in my mom's debt which is not fair. 

I've planned to take loan of 50lakh against property and release my house lease which will provide me around 40k rent/month and along with that I've to put 20k from my salary which in total 60k EMI for 10yrs of tenure.

My sister is not agreeing to sign for release deed nor she is not ready to take part in my mom's debt, please suggest a solution for this issue. She is demanding 15lakh to sign for release deed but I can give her only after she does the signature and after getting the loan.

Looking forward to your kind response and suggestions.

Thank you!( Bangalore, Karnataka )","Dear Client,There is little that can be legally done if an individual does not consent to sign a deed. However, it is advisable to consult a property expert advocate in this regard."
"Due consistent interference by my in laws and my wife under the Hell guidance of my FIL filed 498A and DV againt me and my 6 Family members in Aug 2020.My father is 80years old. Since,my FIL is also in police  he over phone forcefully lodged FIR .Since I have 2years old Daughter,I dnt want to divorce my wife.Now I have taken bail for all 6 members. Now in October 2020 I have seen that wife is willing to compromise on this condtion that I have to leave my family emotionally,practically and financially.I am also a Govt employee. My FIL is threating me by calling my relative and still putting wrong allegation and abusive language. He is thinking himself as God of Law. Even though sometime my wife mood changed but FIL and MIL both used to misguide her, now FIL threating me that He will harrash my Family again and file maintenance case. I am totally being harrashed by my in laws. Police has not yet filed CHargesheet. What can I do to resolve the issue? HOw can I put MY FIL in trouble because he alleged that he has given dowery which is false but as per law giving dowery is also an offence for a govt employee? Please guide.( Kolkata, West Bengal )","Dear Sir,If your wife co-operates then only you can file a case against your FIL. Further you can also file DV case through your mother against your MIL.Rate me Five Star*"
"Hi,
Have been married for five years and we don't have kids.  
Me and my husband stay together for the sake of 'social status'. And has always made me feel insecure.

I wanted to pursue higher education and for which my husband is not supportive(neither my in-laws too) and he always expects me to 'be at his service' round the clock and he irritated and troubles me (harasses me verbally) if he finds me doing something ""Constructive"" for myself. 

After all these years, I would like to do something purposeful/happy for myself.

What would be the right time to disclose my travel plan to him?.

What are the kind of actions he can take on me for me traveling? will he be able to file a ""criminal complaint"" 

  Is there any way for my in-laws to take legal action on me?( Chennai, Tamil Nadu )","A.Dear Mam,Your husband cannot file any criminal case against you if you travel anywhere. If he does not support you in any matter and you want to pursue your further studies, then, you can talk to your husband and discuss with them about it that you want to go for further studies out of India and later it is your decision whether you want to go or not."
"My 18 year old sister is an extremely toxic person and has been aggressive for last couple of years, specially during lockdown. She had been making unreasonable demands which my parents can not afford and even when they arrange something she abuses and harasses them. Due to her the whole environment of my house has turned toxic. I'm asking my parents to stand up against her and take some actions but they don't want to do it due to the classic reasons of reputation in society and love towards their child. I am disturbed seeing the plight of my parents. Please suggest something.( Jaipur, Rajasthan )","Dear client,Section 6 of the Maintenance and Welfare of Parents and Senior Citizens Act, 2007 provides for the procedure for claiming maintenance.  An application under Section 5 can be filed against any children or relative in any district where he/she resides or last resided.Thank You."
"Hi I was been promised by a guy for marriage and got pregnant twice and got aborted twice now the family of the boy is not ready to get him married to me, what can I do in this regard Slowly the guy is getting influenced by the family and saying because i am torturing him for getting married often he is no more interested in me( Hyderabad, Telangana )",File a complaint to the police.  You can also file a private complaint.  For fraud and cohabitation with false promise .
"Is having same sex extra marrital affair illegal in India? Does it come under d law of adultry? Plz clear.( Khargone, Madhya Pradesh )","Firstly same gender sexual acts, which was a criminal act as per the Section 377 of Indian Penal Code, has been decriminalized by Supreme Court of India in September 2018, meaning homosexuality is no more a crime.  Secondly lately even Adultery, Section 497 of IPC, has been decriminalized.Hence answer to your query is that the person so involved will not be punished and sent to jail but yes this can be a ground  for matrimonial suit, Divorce."
"My step parents are thinking about evicting me out of their home just because I don't want to accept their second marriage proposal and is this illegal since I don't abuse them either emotionally and psychologically and physically.

They are just taking advantage of my mental disability since I'm diagnosed with certain psychological disorders but I'm not physically disabled.( Guntur, Andhra Pradesh )","Dear Client,The Rights of Persons with Disabilities (RPwD) Act was enacted in the year 2016 and came into force on 19th April 2017. The RPwD Act makes it unlawful to discriminate against someone based on their disability, unless such discrimination is a proportionate means of achieving a legitimate aim. The RPwD Act provides protection for persons with disabilities from all forms of abuse, violence, and exploitation. Article 21 of the Indian Constitution guarantees the right to life and personal liberty, including the right to live with dignity, which is also protected for persons with disabilities. So, in the given scenario, you can make a complaint online (https://nhrc.nic.in/complaints/complaints/how-to-file-a-complaints) to the Chairperson, the National Human Rights Commission, New Delhi and the State Human Rights Commission who are empowered to investigate complaints related to discrimination based on disability and infringement of the constitutional rights of any citizen. If you are a minor, then be informed that under Section 4 of the Juvenile Justice (Care and Protection of Children) Act, 2015, the State Government has to constitute for every district, one or more Juvenile Justice Boards consisting of a Metropolitan Magistrate or a Judicial Magistrate of First Class not being Chief Metropolitan Magistrate or Chief Judicial Magistrate for exercising the powers conferred by the Code of Criminal Procedure, 1973 and discharging its functions relating to children in conflict with law under this Act. In the given scenario, you may approach the Juvenile Justice Board of the concerned district, explaining the ordeal and threat/apprehension you are facing from your step-parents, seeking appropriate relief in the matter. You can also seek the help of a social service organization or NGO like the Bachpan Bachao Andolan by contacting their Complaint Cell(24 X 7) helpline, Child Helpline No, 1800 102 7222, GOVT. HELPLINE NUMBER 1098, and writing to the Chairperson, BBA through email to:[emailÂ protected]to resolve the issues."
"The property is in the name of my great grandfather. I have patta in the list of name - Grandfather, my dad and other three sons! My dad died in 2020 and i am only daughter of him!
My question is whether I have rights on the property because my other two uncles (my dad's brother) deny to give me the share!( Villupuram, Tamil Nadu )","Dear Madam,It is ancestral property as such your share cannot be denied by your uncles since you got the share in ancestral property from the date of your birth. Immediately file a partition suit and get a stay against alienation of such properties otherwise your uncles may dispose of those properties."
"Sir, I took 5 lack rupees loan for my friend for his some business needs. He promised me that he should pay all the EMI of loan amount. After 3 years he stopped sending money for the EMI. What can I do? I didn't have any agreement or check leaf, I only have some WhatsApp messages about the loan EMI with him. What can I do?( Kannur, Kerala )","Hi,You can send him a legal notice for the payment of remaining EMI.If you find this answer helpful, please rate us."
I am christian and I'm in love with a Muslim girl. We both are matured and we want to get marry. But her family is not agreeing for that and not even ready to listen me. And my life is under threat now. She is in family custody without any freedom. What can be done now for getting her as my wife?,You both can go to court and seek protection of life and liberty. You can perform marriage under special marriage act.
"Hello
I would like to know that, can my father & two sister will sale some part of agri. land (ancestral property after partition) without our (brothers) consent. When they sold this land my father was alive. Now he is no more. Please tell me either this transaction is legal or illegal. If illegal then how I will get my share of the same.( Solapur, Maharashtra )",You can file partition suit for claim your part
"Hi Sir, I'm 29 year old and Single. I am worried about future if I gone rogue or whatever. So I am thinking to make my parents equally owner of what I earn via any means. If in future suppose I earn 150000 per month. This will be distributed with my parents and me by 60% and 40%. I will keep 40% and rest will be with my parents no matter how many dependents are on me. What should I do? How can I make this legal so in future I won't be able to change it at any cost.( Bulandshahr, Uttar Pradesh )",Dear client why you want to create such distribution.? Whether your parents force you to do this ? you can do whatever you want to do. But if you want to make will then your will not legally come into force until your death. Simple way for distribution is to give them amount by hand. Or transfer your 60 % sallery into their account.
"I want to know about legal proceedings of a daughter in law harassing her father in law and her child and also trying to take hold of the property the own( Nagpur, Maharashtra )","Dear Client,In the given scenario, the father-in-law can file a petition praying for an Order of Protection in the city civil court or District Court. A Protective Order is a civil court order that is designed to stop violent and harassing behavior and to protect him from the abuser(daughter-in-law) whose attitude or behavior appears to be life-threatening. There are two types of Protective Orders available for you. 1. Emergency Order of Protection (Ex Parte Emergency Order of Protection) - The Petition for Protective Order must clearly show that an act of domestic violence has occurred, 2. Regular Order of Protection (Non-emergency). There are no fees for filing a Protective Order. He does not need an Advocate to file a petition for a Protective Order. However, if he wishes, he can have an Advocate to represent him suitably before the Court to obtain a protective order. At the Show Cause Hearing, he needs to show and prove by adducing substantial evidence why he needs the Protective Order.  He can file a private complaint against the same person in the court of the Magistrate under Sec.200 Cr PC which outlines the procedure for a Magistrate to take cognizance of an offence. The section begins with the requirement that any person who desires the Magistrate to take cognizance of an offence must present a written complaint or information. A magistrate taking cognizance of an offence on a complaint shall examine upon oath the complainant and witnesses present if any and the substance of such examination shall be reduced into writing and shall be signed by the complainant and witnesses and also by the magistrate to initiate the onward proceedings into the complaint. He can also apply under Section 5 of the Maintenance and Welfare of Parents & Sr. Citizens Act, 2007 before the maintenance tribunal presided over by the SDM/DM explaining therein the nature and details of harassment and humiliation faced by him in the hand of his daughter-in-law. After hearing the parties, the Tribunal can pass an order of maintenance including an order of eviction of erring children/relatives from the property belonging to Sr. Citizens. No Advocate is allowed in the proceedings to represent the case either on behalf of Sr. Citizens or OP, erring children/relatives. Further, an Elder Help Line (No.14567) is launched by the Ministry of Social Justice and Empowerment exclusively for the protection of the interest of Sr. Citizens of the Country from any kind of crisis from health to wealth. He can take a chance by contacting them through the helpline number to resolve the matter."
"Sir, i  want to ask about my case. My father have a mental problem. So i have a fear that he can raise his step to sell his property .so i want to secure it from him. 
Tell me there is any rule by which i can do it.
Kindly help me about it.( Bulandshahr, Uttar Pradesh )","File a suit of injunction against your father asking the Court to restrain him from selling it as he is not in right frame of mind, keep that case going, enough."
"We have ancestor agricultural land.  One of my uncle's son has hold that land (it is common land and not yet distributed, but he has taken control of all) on few places, and is demanding money to release the hold on the account of expenses his late father has done on that land (with no proper proof).  He has quarreled with my elderly mother when we were not at the place.  We would like to place a formal complaint to police department (not FIR), as a preventive complaint.  Please suggest if this is possible and what sections are applicable.( Rewa, Madhya Pradesh )","Dear client,This is illegal occupation of property. First, you should file a written complaint with the city's superintendent of police (SP), where the property is located. In case the SP fails to acknowledge the complaint, a personal complaint in the court concerned can be filed."
"Hi Madam/Sir,

I married to a girl who is a resident from Tirupati. My place is 26KM from Tirupathi. i was married to that girl on June 7th 2019. She did MBA , she has three sisters i married to elder one. I dint take single rupee from them. They only did the marriage with 5 to 6 Lakhs rupees of money. She was happy with me only for one month. 

They started indirectly like asking my salaries and Expenditure etc. I have been replied to their parents what is the point of asking my salary and Expenditure its non of your business. You can ask me like if i did any harm to your daughter or if i dint keep any food clothes, hospital, Entertainment etc, how much i am getting everything your daughter knows, then what is the point of you asking me. Then they stopped for a while. 

Within this one month each and every weekend i have been traveling from Bangalore to My native place. Then they asked me to keep a family at Bangalore. Then i setup a family at Bangalore. On the day of setup a family my parents and their parents came to Bangalore. My Parents returned back to my native the day itself only because we are from farmers family. My in-laws were there for one week. One day they asked me to take some initial home needs, then i said to my wife i dont need because you guys did a marriage still you have two more sisters, you can see now i have already bought all the necessary things before you guys comes here then she told to me my father will feel if you dont consider his request any way he has only 50K. 

Then i accepted my wife proposal and i took only one refrigerator, one tv , two chairs, one mattress and some containers its all over 42k rest i gave to them. After one week my in laws went to their home. I believed her like anything i used to go office morning when i back she was so happy to receive me. i thought that she was happy with me but in the background daily their parents used to call her asking her to take control of me. 

I told her by the time i came to home just you can call my parents and just ask them like eat the food or what work is going on fields like that at the same time you can call to your parents as well. I told her if you take care of family then i will concentrate on carrier .She used to do same for some time.
We came to My native when lockdown imposed. she was there with me for one and half month till may24th before that only i sent her to their home for one week. Before that and all when i visited my place for festivals and all my in-laws used to call after three days four days when you guys going Bangalore again. I used to take her my in-laws home when i returned back to Bangalore. 

They literally started me to separate from my parents and brother and sister, Even when we stay at my native place My wife and My Sister-in -law never came to fields we never asked them and keep food at fields as well , only they used to do house hold work only. For that also my in-laws told me like we dint gave my daughter to you for doing service to your parents, they were behaving like this.

On May 24th 2020 My in-laws came to my home and again they asked us we need to take my daughter to my home for some days. Then i said Uncle i already sent right one week before one month , we will come for First Wedding anniversary to there they dint listen my words finally i sent her along with them. then i went to their home on June 5th for my wedding Anniversary, 

We celebrated very nicely at the end of the day i asked her come we will go to our home, then she said i will not come there , her mother also told we will send my daughter to Bangalore directly . I said aunty now you know situation full of Covid how i can keep family over there. If i want to go there no transport at all. Then they said then leave my daughter here only .Then i tried to convince them nealy one hour of time but no use . 

Finally i returned to my place. When i reached home my parents asked where is your wife then i said all the things what happened over there then my Brother called to then they said full of allegation on me. My brother told them bring her to here we will talk they dint accept his words as well. 

Then my father called to them no response same to my mother and my uncles also called to them. after two days i only went again but no response from them , then i called to the person who did this marriage he is my wife maternal uncle only, he also not responded to my family. Finally one day we went to my wife maternal uncles home only. He told their perception is different your perception is different and i asked him what is that then he said they will said her to Bangalore only. 

I told him i will take her you know all my friends vacated houses over there but i dint vacate my house i will bring her there i have been paying rent every month. They stopped her there for two months after two months they send her to my place within this time we went their home so many times . Finally she came on July 14th . 

After three more days again her father called to me at night he was asking me when you are going to Bangalore then i said uncle if i want to go bangalore i need to register at seva sindhu app and i need to get pass from my place as well, then only i can book the ticket then she was telling that you can come tomorrow morning dad i will come to our home again. 

Then i prostrated on her legs and i begged her like anything why are you behaving like this then i opened my laptop in front of her i raised request and everything then she calm. Finally we started on July28th to Bangalore at that moment also i took her to their home and we spent some time and we left to Bangalore. There we were two months so much scare lot of COVID cases near my area if i go out for something also full of afraid. I was leading life like that she never go out for groceries as well i only need to go after my office work.

My brother is government employee due to him my father dint get any beneficiary from government , we thought that need to separate the ration cards. i supposed to start on October9th Evening my wife also knows i booked the tickets. On October4th and 5th my niece and nephew one year and three years babies birthday i kept their status , she began to start again quarrel with me. 

I told her they are small kids what they did to you why are you behaving like this, i have been observing you when i called to my parents and and sisters you are moving out of from me this too bad , then she stopped talking with me she is in mood off , then we need to start on 9th October evening i asked her go and settled own the luggage she never accept my words, i stopped my work and i went to her and sat with her i begged like anything for 20 minutes she dint reply finally i only told her you are not interested to come to home then she said yes,on top of that she told if at all i want to come there i need separate house and separate gate etc . 

she told i will not come with you then i said stay here only i will go and come she said okay, then i prepared my luggage , i was about to leave from there then she told go now you will get to know that what will happened here.
Then immediately i called my father-in-law i was telling all the things he asked me you came again its not been two months as well, i told him listen first uncle i dint came we about to start but you daughter doing like this what i have to do you tell me once, then he said i am doing politics with my wife, then i went to my wife i asked her what politics i am doing with you i am sitting in front of you and doing work here only right , why your father telling like this , then she freaked out on me hey why are you asking me , dono might be doing politics and she raised hand on me , i got angy and slapped once on back thats it she began to start crying . 

My in-laws called her continuously   she dint pick the call i only picked the call and i given to her they started conversation on tamil i dont know tamil , then suddenly she told i am coming i am so happy for that moment. She took all clothes what their parents gave to her , i asked her why you are taking all old clothes, she replied to me bava you took so many clothes to me right i will give this old clothes to my sisters. 

Then i believed her, then finally i asked to wear new dress what we bought last week for you she said no problem let it be this is fine for now. But still their parents keep on calling her, i asked her why they are eating your brain this is very bad, give me your phone i will keep with me , then she said no let it be with me , then i said no you mind will divert i will remove sim from your phone , let them call me i will respond accurately. Then she accepted , removed the sim .they dint call me for a 10 minutes.

They dint call me to my number that time as well, she sit-down at home itself only if you give my sim i will come from here or else i will not, then finally i gave her sim. The  moment i inserted sim she got call. We went to bus stop and we boarded into bus, she told we will back again  once ration card splitting done i said okay, but their parents keep on watching her whole night, early morning 2AM i asked her why they are calling like this, then she said i have to go my home and will come back again she said , i told her every time when we came from Bangalore directly we used to go my native place first then when we back to Bangalore we were going to your home right, she said no no this time i have to go my home first she said , then i accepted. As soon as i get down from bus their parents were there, she removed the watch and sim and kept on my pocket and went with their parents she dint ask me to come.

I went to my sister home at tirupathi, then my brother-in-law called to her maternal uncle he said i will talk dont worry they should not do like this .
Its been 5 and half month he dint call back us.

Then i went to my village my parents asked where is she i told them she will back on Monday directly for ration cards she has some problems. Then monday my birthday and my brother came from his place for ration card splitting , i called to my in-laws numbers they respond me back. Then i got to know that again these guys doing some drama first time they took her daughter for two months they dint send back at that moment they keep some conditions like,
1. I have to come to my native twice in a year.
2. She dont want to talk my parents.
3. I need to do marriages for her sisters. With my money
4. I need to give entire salary to her only.
5. I should not talk with my brother and sisters as well.

she dint come to ration card splitting and she dint call me as well. After two days i only went to their home along with my maternal uncle, she told only small     misunderstanding , then she told he beat me once , then my uncle told this is small issue ma dont think it as a broad way, then she told who gave rights to him , they talked like that , again her mother asking my salaries and expenditure and all , then i told her aunty , if at all i am doing any harm to you daughters ask me , if i am not keeping any food clothes, hospital ....etc then you can ask i am responsible for that...then she dint listen my words she is shouted like anything.

Finally we asked my wife opinion she told she will come after some days, then my uncle asked how many days one week , one month, one year....like this , she replied to that she want 15 days. We accepted i asked her come will go to our home now will stay there for one day , i will bring you again here i will drop and i will back to Bangalore , you can come after 15 days only. Then the moment i said like this she denied again. She need to discuss with her father again , then we called to her father her father told no we will not send her he said like this. 

We asked her once your father comes you can talk and call us we will come and bring you, she accepted. Two days gone we dint receive any call from her ,i went to Bangalore   after 16th day i called her again she told she need to stay some more time then i talked with her mother and father i said to them , bring her to Bangalore directly you can enquire here , if at all i am doing any harm to your daughter. You can send her directly we will stay here some time by that time all will settled own or else i will come for Diwali we will sit and talk each other they dint respond none of the above. I came to Diwali they dint call me

Again after two more days my two maternal uncles went to their home that day her father also there same questions again who gave the right to him why he beat my daughter , why he dint tell his salaries. 

You are not the one come and talk here send them his parents , they has to come here and give apologies to my daughter, then my uncles told its been 40 days why you dint call them at least your daughter should call to them and explain the issue with her husband, if you call right away his parents will come , they said we will call but they dint call again as of now they dint call my parents even i dint receive single call from them iam the one who called them regulary.

I waited for two more days at my native we dint receive any call from them i went to Bangalore again, i used to call her when i was in Bangalore you can come here directly why you guys are doing like this, my neighbors also called her , what harm your husband did for you we have been watching here right he is taken care of you like anything , why you behaving like this. Then she said to neighbors he touched my EGO , he has to suffer and their parents has to come and touch my legs then only i will come back. 
I was calling her and talking i told her come , if you dont come tell me i will vacate the house then she said as your wish, i informed her three times she told three times as your wish, then finally one day i said her nov24th i will gonna vacate if at all you will come tell me date i will keep the house or else i will vacate she told as your wish, nov 24th came vehicle came , again i asked neighbors call to my wife ask her opinion.
When i was there she used to call to neighbors, and that neighbors told if you dint come for some more time what if he sent divorce then she replied to that let him send i will not keep sign , i need once crore then only i will accept divorce or else he has to come as illutatom-son-in-law .
She said waste of calling , i asked her please call once, they called in front of me she dint respond to them as well, she told to them why are you behaving like brokers.

I felt so sad , finally i vacated the house. When i came to native my brother got to know that i came to my village he was at Vijayawada  from there he called to my in-laws she was talking like anything she cut the call in between conversation. morning i went police station of her area i spoke to CI sir , sir called to them they dint pick the call , i took the constable to her home, sir asked where is your father , she said he is at upstairs , then sir asked her to go and bring him. 
She went and come back she told he is not there , his bike is there slippers were there i asked my wife without bike uncle will not go out why you are lying that it was like 11.30AM , i knew he dint go out without bike , only he will go walking early morning and Evening.  Then cops asked her what is the issue , then she said no issue only small misunderstanding then he asked what is that he beat me once, then he asked did he asking any dowry , did he torching for anything, did he not care of you well. did he has any illegal affairs, do you have any problems with your in-laws and his family she said no  all he asked she replied that nothing. Then he said go with your husband she told no my father not there, then he asked the same thing you can come and inform to CI sir.
they came , CI sir also asked same questions , she said nothing then sir asked you can go with your husband. She dint reply then finally sir only asked what is your demands, then she said tomorrow i will bring my father and my maternal uncle and she left.

Following day i went to station sir called to her father he gave to lawyer directly, then lawyer told this is family issue , i will settle down the matter dont involve you guys. He gave his number to cops and he asked me to call, why i should call , where were the lawyer all these days at least they could have called me when i took cops, or lawyer could have took my number from then and call , i was waited till the day, i dint receive any call from them. They said lawyer involved here we will not interfere here after. I went to one lawyer i sent one leegal  notice to her saying that you are expecting me to come as illutatom-son-in-law. you were not happy with me , and giving torcher to me, i dint mentioned all the things what they did for me. Please come and join with me.

I received reply for that after 13 days saying that full allegations harassment , dowry , i used to beat her daily , i dint allow her to talk their parents, i abused her daily , i suspected her. i only drop her at home for dowry. full of allegations and finally they said that please persuade your client to setup a family at Bangalore. I sent immediately rejoinder for that i can prove my self i dint do any harm for you , i dint do any above allegations. i am not gonna setup family at bangalore due to your cunning behaviour , as soon as you received a notice yu can come and join with me at my native place.

Its been two and half months no reply, again i sent volunteers from station two times they dint repond, i used to text her call her no reply as of now, again i sent my maternal grandfather for him also no response , now they are telling that full of allegations, i am also asking them to come and prove i said this with help of some mediators but they dint come up. Now they demanding one crore rupee from me.

They dint respond to anyone i dont know what i have to do please help me on this.
I am begging you like anything Madam/Sir , i dont know what i have to do right now its been 5 and half months. No call from them no mediations from them they are not at all coming out for anything.

Please help me on this how i can get out of from this issue.( Chittoor, Andhra Pradesh )","Hi,Since this is a false case of 498A, you can file a suit for defamation and mental cruelty on all the grounds you mentioned above. It can also be taken as a ground for divorce if you desire to seek so.If you like my answer, please give a good review."
my hysband tortured me for dowry n iltreated ours is cultured family so v dnt went to police station.now he sent lawyer notice dat he file case on me. what are the possible cases he file in police station n in court,"dear client in your matter there are lack of possibilities occured if you didnt reply to notice. you have to file case against your husband. like domestic violence case,mental harrashment, defamation and many more options available for you. kindly consult for deep advice on your matter."
Sir I am 21 year old girl. I want to leave my house because my family don't support me in anything. They keep restricting me from doing what I want to do. So I decided to leave house. Is it legally correct to leave house and live life by my own choices and what if my family forcefully tries to take me home back. What legal steps can I take if they try to do any violence or torture with me?,"legally you cannot be prevented from leaving the house and your family members cannot forcefully take you back to the house against your wish. Similarly, you cannot forcibly enter their house against their wish."
"My dads 56 years old. Heâs from a wealthy family. His mother passed away when he was a baby. His father married a woman from the streets who was selling idlis for a living. She tortured him from a very young age and kept him with her because of the wealth he had accumulated from his birth mother. His step mom had waited until he was 18 years to transfer all the money and property into her name. They married him and my mom was also tortured for over a year. These animals have done crazy things to her and made her suffer when she was having a baby in her. They denied to feed her and didnât even give her water. She was sick to death and they never let her parents see her. Her 7th month of pregnancy she was sent to her parents house. After going to her moms house my mother tried reaching my father. He never responded. They soon started to get suspicious and checked at his house and his parents told heâs been missing. My momâs parents started searching him everywhere they know of. He was beaten and kidnapped by his stepmom and was held captive for a month. They tortured him and broke his ear and did all sorts of bad stuffs including black magic. He broke free from that place and ran to my momâs house. They completely cut chords with my family ever since his escape. This happened took place nearly 25 to 30 years ago. Now theyâre having all the money and living a lavish life. When my dad asked them to give him what he owns , they denied and told him to get out of the house. What do I do ? We really need help for all the injustice that has happened to both my parents. It wasnât just cheating but all the torture and abuse they had to go through was horrible. My mom has gone through immense pain and is still struggling to come out of all that torture( Chennai, Tamil Nadu )","Hi client,Immediately lodge an FIR against those people. If the property and other belongings are still in your father's name then your father can claim the same. Send a legal notice to them through an advocate. Your mother can file a case of domestic violence against them.Thanks and RegardsSimi Paul"
"I am living in Kerala. My name is Unnikrishnan (50)  married and father of two boys. 
I have only one brother and his name is Madhu. He also married and they have only one boy(11yrs)
We got some land after the partition of our joint family's ancient property.  I got some land on my name. My brother Madhu got some land and our old house also on his own name. 
Madhu died (cardiac arrest) one year ago. Shockingly his wife Mrs.Jayashree  also died in an tragic accident,  one month ago. Their 11 year old child lost his father and mother. 
Now, the boy under custody of Jayashree's mother (Grandmother of the minor).
Now l have three questions to you to clear our legal doubts.
1) Who will be the legal guardian of the minor child? 
2) Who will be the legal care taker of Madhu's property, until the child become major? 
3) What is my legal rights as Madhu's only one brother, on the minor child and the property until the minor become major? 

Thanking you
Sincerely 
???( Malappuram, Kerala )","1. the grandmother will be natural guardian of the child, however, you can also apply to become a guardian by filing a case in the concerned court,2. the guardian, duly appointed by the court, will be the care taker,3. guardian have no rights except to take care the property and the minor,the properties in the name of the minor cannot be sold without the approval of the concerned court"
"Sir my wife filed MC case on 2015 and we got judgement as i have to pay 20000/ month for her and my daughter in 2016. Then i had paid 160000 for 8 months after that i had appealed in high court and got stay afterthat i didnt follow the case now that case has dismissed two months back. Now i received a notice from my wife that i have to pay for the last five years from the same family court. She is not willing give divorce but asking maintanance .i am ready for one time payment. Please guide me( Thoothukudi, Tamil Nadu )","Hi,You will have to pay the monthly maintenance as decided by the court. Then file for contested divorce if you have grounds."
"Hi...I got married to a person in August 2018, his behaviour was bit changed after marriage, he use to abuse me with vulgar words which I was not practiced to. For piles treatment I came back to my hometown later on he had a quarrel with my brother n after that not talking to me also. Daily m trying to convince him but he s not ready to talk. Nw he is telling that he is not interested. What shall I do. Day by day m going low...Mentally getting harassed by his behaviour..pls suggest me...Waiting for ur reply...
Thank you( Tumkur, Karnataka )",You should lodge FIR & DV Case
"My husband is selling house with out my permession how can i cancel.( Anantapur, Andhra Pradesh )","Dear client,This is absolutely wrong if you are the co-owner of the property. Your husband cannot sell the property without your permission. Please file an injunction suit in Court preventing your husband from selling the property. However, if the property is solely in your husband's name, you don't have a legal recourse"
"What will be punishment maximum?? And she can also include my family in it( Sonbhadra, Uttar Pradesh )","Dear Client,In order to tell the concerned punishment, we need to know the type of case your wife is going to file. Kindly provide us with the case your wife is going to file, it would help us in telling the respective punishment for such case."
"My father 2nd married in 2018 after my mother's death ...my step mother was not treat me well therefore I leaved my home after 1 month of their marriage....but now she harassing my little brother too much ...my father not support us ...for him wife is important than us ... My brother is in 10th class , he is only 15 yrs old .... yesterday night after 11pm step mother remove my brother from home after too much physical torture...he went to police station but step mother proved there that my brother is abnormal and mentally weak ...they lied in police station.... now they don't want my brother...they said us go and live ur life as possible, don't expect anything from them..

I'm just graduated I can't handle all the situation, I'm still studying n doing temporary job for living and live in room (rent) ...

What I do now for brother and for me ...?( Mumbai, Maharashtra )","File a complaint against your mother, you can be the defacto complainant here and you can also approach the child activists to support you.You can also engage a good criminal lawyer who can help you with tricks and traits for this matter.Consult me to know more detailsThanks"
